"rrg"	"ticker"	"name"	"date"	"rclose"	"RSI"
0	"TSL.MI"	"TESSELLIS"	2024-08-19	0.29	71.4285714285714
0	"OS.MI"	"OFFICINA STELLARE"	2024-08-14	6.9	50
1	"BFF.MI"	"BFF BANK"	2024-08-05	6.23	42.8571428571429
-1	"GO.MI"	"GO INTERNET"	2024-08-02	0.45	78.5714285714286
-1	"VIA.MI"	"VIANINI"	2024-08-02	0.56	92.8571428571429
0	"COP.MI"	"COPERNICO"	2024-08-01	1.76	78.5714285714286
-1	"IIG.MI"	"IIG"	2024-07-31	0.1	100
-1	"S24.MI"	"IL SOLE 24 ORE"	2024-07-30	0.43	64.2857142857143
1	"DIS.MI"	"D'AMICO"	2024-07-25	4.17	35.7142857142857
-1	"TGYM.MI"	"TECHNOGYM"	2024-07-23	4.92	35.7142857142857
-1	"XPR.MI"	"EXPRIVIA"	2024-07-16	0.92	35.7142857142857
-1	"MON.MI"	"MONRIF"	2024-07-12	0.03	85.7142857142857
-1	"SRI.MI"	"SERVIZI ITALIA"	2024-07-11	1.13	57.1428571428571
0	"CLI.MI"	"CENTRALE DEL LATTE D'ITALIA"	2024-07-11	1.75	57.1428571428571
0	"GG.MI"	"GIGLIO GROUP"	2024-07-11	0.21	71.4285714285714
1	"CFM.MI"	"CROWDFUNDME"	2024-07-11	1.26	50
-1	"SG.MI"	"SAES GETTERS"	2024-07-05	17.05	57.1428571428571
0	"OJM.MI"	"OPENJOBMETIS"	2024-07-05	10.04	57.1428571428571
1	"RETI.MI"	"RETI"	2024-07-05	1.14	71.4285714285714
-1	"FBK.MI"	"FINECOBANK"	2024-07-01	8.73	71.4285714285714
-1	"US.MI"	"UNIPOLSAI"	2024-07-01	1.56	57.1428571428571
-1	"VIM.MI"	"VIMI FASTENERS"	2024-06-18	0.87	78.5714285714286
-1	"CED.MI"	"CALTAGIRONE EDIT"	2024-06-13	0.78	78.5714285714286
1	"OJM.MI"	"OPENJOBMETIS"	2024-06-13	10.15	57.1428571428571
0	"DHH.MI"	"DHH"	2024-06-07	10.61	64.2857142857143
0	"GVS.MI"	"GVS"	2024-06-07	3.96	64.2857142857143
1	"TOD.MI"	"TOD'S"	2024-06-05	25.81	71.4285714285714
1	"SCM.MI"	"SOLUTIONS CAPITAL MANAGEMENT SIM"	2024-06-04	1.56	57.1428571428571
-1	"CALT.MI"	"CALTAGIRONE"	2024-05-28	3.12	57.1428571428571
1	"TCM.MI"	"TECMA SOLUTIONS"	2024-05-28	1.56	64.2857142857143
1	"CDG.MI"	"CASTA DIVA GROUP"	2024-05-24	0.97	42.8571428571429
-1	"PVN.MI"	"PIOVAN"	2024-05-13	6.36	64.2857142857143
0	"MB.MI"	"MEDIOBANCA"	2024-05-06	8.35	50
0	"KME.MI"	"KME GROUP"	2024-04-23	0.61	64.2857142857143
-1	"BMED.MI"	"BANCA MEDIOLANUM"	2024-04-22	6.01	57.1428571428571
0	"TCM.MI"	"TECMA SOLUTIONS"	2024-04-22	1.51	42.8571428571429
-1	"MB.MI"	"MEDIOBANCA"	2024-04-19	8.25	64.2857142857143
-1	"OVS.MI"	"OVS"	2024-04-16	1.35	42.8571428571429
0	"SG.MI"	"SAES GETTERS"	2024-04-16	22.63	64.2857142857143
-1	"GTH.MI"	"GREENTHESIS"	2024-04-04	0.57	71.4285714285714
0	"REC.MI"	"RECORDATI ORD"	2024-04-03	30.4	35.7142857142857
0	"BDB.MI"	"BCO DESIO BRIANZA"	2024-03-28	2.79	57.1428571428571
1	"TSL.MI"	"TESSELLIS"	2024-03-28	0.3	57.1428571428571
0	"EM.MI"	"EMAK"	2024-03-27	0.68	85.7142857142857
1	"EM.MI"	"EMAK"	2024-03-26	0.69	92.8571428571429
1	"MONC.MI"	"MONCLER"	2024-03-13	42.61	57.1428571428571
0	"MIT.MI"	"MITTEL"	2024-02-29	0.97	42.8571428571429
1	"CYB.MI"	"CYBEROO"	2024-02-20	2.1	42.8571428571429
-1	"UNI.MI"	"UNIPOL"	2024-02-14	3.8	42.8571428571429
-1	"TOD.MI"	"TOD'S"	2024-02-09	24.2	64.2857142857143
0	"SPM.MI"	"SAIPEM"	2024-02-02	0.88	71.4285714285714
1	"IP.MI"	"INTERPUMP GROUP"	2024-02-01	31.94	57.1428571428571
1	"TPS.MI"	"TPS"	2024-01-29	4.81	57.1428571428571
0	"GPI.MI"	"GPI"	2024-01-26	6.16	35.7142857142857
0	"TLS.MI"	"TELESIA"	2024-01-26	1.41	64.2857142857143
1	"SL.MI"	"SANLORENZO"	2024-01-25	33.78	57.1428571428571
-1	"WBD.MI"	"WEBUILD"	2024-01-16	1.27	71.4285714285714
1	"TWL.MI"	"TRAWELL CO"	2024-01-16	5.66	71.4285714285714
0	"ITW.MI"	"IT WAY"	2024-01-05	1.17	64.2857142857143
1	"ECNL.MI"	"AQUAFIL"	2023-12-28	2.29	57.1428571428571
1	"UD.MI"	"UNIDATA"	2023-12-18	20.3	50
1	"GROW.MI"	"GROWENS"	2023-12-05	4.31	42.8571428571429
-1	"SOM.MI"	"SOMEC"	2023-11-20	23.61	50
0	"MN.MI"	"MONDADORI EDIT"	2023-11-13	1.51	50
1	"MN.MI"	"MONDADORI EDIT"	2023-11-06	1.52	42.8571428571429
1	"MTS.MI"	"MIT SIM"	2023-11-02	3.18	50
0	"ECK.MI"	"ECOSUNTEK"	2023-11-01	1.67	64.2857142857143
-1	"SRS.MI"	"SARAS"	2023-10-24	0.92	71.4285714285714
0	"EVISO.MI"	"EVISO"	2023-10-18	1.89	42.8571428571429
0	"ENI.MI"	"ENI"	2023-10-17	11.35	42.8571428571429
-1	"OJM.MI"	"OPENJOBMETIS"	2023-10-09	6.44	57.1428571428571
1	"INC.MI"	"INNOVATEC"	2023-09-29	0.93	50
1	"SOM.MI"	"SOMEC"	2023-09-26	25.51	50
1	"BRE.MI"	"BREMBO"	2023-09-25	8.81	42.8571428571429
0	"FNX.MI"	"FENIX ENTERTAINMENT"	2023-09-20	0.01	100
-1	"BPSO.MI"	"BCA POP SONDRIO"	2023-09-11	3.26	64.2857142857143
-1	"BMPS.MI"	"BANCA MONTE PASCHI SIENA"	2023-09-06	1.71	42.8571428571429
-1	"SHE.MI"	"SHEDIR PHARMA GROUP"	2023-09-06	3.7	57.1428571428571
1	"SOS.MI"	"SOSTRAVEL.COM"	2023-08-30	0.99	42.8571428571429
-1	"IEG.MI"	"ITALIAN EXHIBITION GROUP"	2023-08-28	1.95	57.1428571428571
0	"SOS.MI"	"SOSTRAVEL.COM"	2023-08-21	0.88	71.4285714285714
0	"MTS.MI"	"MIT SIM"	2023-08-16	3.01	71.4285714285714
1	"CBB.MI"	"CLEANBNB"	2023-08-08	0.97	71.4285714285714
1	"PTR.MI"	"PATTERN"	2023-08-07	5.84	71.4285714285714
1	"STMMI.MI"	NA	2023-07-27	35.36	50
-1	"IVS.MI"	"IVS GROUP"	2023-07-21	3.49	50
1	"INW.MI"	"INWIT"	2023-07-19	8.52	42.8571428571429
0	"GIS.MI"	"GISMONDI 1754"	2023-07-18	5.06	64.2857142857143
0	"GEO.MI"	"GEOX"	2023-06-23	0.66	64.2857142857143
1	"AMP.MI"	"AMPLIFON"	2023-06-23	25.37	35.7142857142857
1	"CPR.MI"	"CAMPARI"	2023-06-19	9.49	57.1428571428571
1	"ZV.MI"	"ZIGNAGO VETRO"	2023-06-09	12.38	57.1428571428571
0	"ILP.MI"	"ILPRA"	2023-06-01	3.73	57.1428571428571
-1	"ISP.MI"	"INTESA SANPAOLO"	2023-05-31	1.72	57.1428571428571
1	"NPI.MI"	"NOTORIOUS PICTURES"	2023-05-15	1.24	57.1428571428571
0	"DIS.MI"	"D'AMICO"	2023-05-05	2.9	57.1428571428571
1	"NSP.MI"	"NEOSPERIENCE"	2023-05-04	1.35	50
0	"SGC.MI"	"SG COMPANY"	2023-04-28	0.25	78.5714285714286
1	"DLG.MI"	"DE'LONGHI"	2023-04-17	16.39	35.7142857142857
0	"VIA.MI"	"VIANINI"	2023-03-30	0.94	64.2857142857143
1	"ATON.MI"	"ATON GREEN STORAGE"	2023-03-24	6.58	64.2857142857143
0	"CE.MI"	"CREDEM"	2023-03-23	5.28	21.4285714285714
1	"GAMB.MI"	"GAMBERO ROSSO"	2023-03-23	0.45	92.8571428571429
0	"GAMB.MI"	"GAMBERO ROSSO"	2023-03-21	0.32	92.8571428571429
1	"FUM.MI"	"FRANCHI UMBERTO MARMI"	2023-03-21	7.51	42.8571428571429
1	"DGT.MI"	"DIGITOUCH"	2023-03-20	2.23	57.1428571428571
1	"LON.MI"	"LONGINO&CARDENAL"	2023-03-20	2.45	57.1428571428571
0	"LON.MI"	"LONGINO&CARDENAL"	2023-03-16	2.44	57.1428571428571
1	"IF.MI"	"BANCA IFIS"	2023-03-16	11.31	21.4285714285714
1	"INDB.MI"	"INDEL B"	2023-03-16	20.8	50
1	"IMS.MI"	"IMMSI"	2023-03-14	0.49	78.5714285714286
1	"MARP.MI"	"MARZOCCHI POMPE"	2023-03-14	3.75	57.1428571428571
0	"DGT.MI"	"DIGITOUCH"	2023-03-13	2.14	64.2857142857143
0	"STLAM.MI"	"STELLANTIS"	2023-03-13	12.83	42.8571428571429
1	"FPE.MI"	"FOPE"	2023-02-24	22.08	57.1428571428571
0	"LDO.MI"	"LEONARDO"	2023-02-14	7.62	57.1428571428571
0	"CLF.MI"	"CALEFFI"	2023-02-07	0.93	71.4285714285714
1	"SES.MI"	"SESA"	2023-02-06	104.66	50
-1	"PWS.MI"	"POWERSOFT"	2023-02-03	3.3	35.7142857142857
0	"OLI.MI"	"OLIDATA"	2023-01-03	1.26	64.2857142857143
1	"BO.MI"	"BORGOSESIA"	2022-12-29	0.61	64.2857142857143
1	"ITM.MI"	"ITALMOBILIARE"	2022-12-29	21.98	57.1428571428571
1	"PLN.MI"	"PLANETEL"	2022-12-29	5.81	50
-1	"FF.MI"	"FINE FOODS & PHARMACEUTICALS NTM"	2022-12-23	5.92	50
1	"ZUC.MI"	"ZUCCHI"	2022-12-16	2.41	50
0	"SFL.MI"	"SAFILO GROUP"	2022-12-14	1.35	78.5714285714286
1	"EDAC.MI"	"EDILIZIACROBATICA"	2022-12-14	12.41	71.4285714285714
1	"SG.MI"	"SAES GETTERS"	2022-12-14	20	50
0	"VLS.MI"	"VALSOIA"	2022-12-05	8.28	64.2857142857143
0	"FCM.MI"	"FRIULCHEM"	2022-11-23	1	57.1428571428571
0	"FM.MI"	"FIERA MILANO"	2022-11-17	2.59	35.7142857142857
-1	"LUVE.MI"	"LUVE"	2022-11-10	18.32	50
0	"ISP.MI"	"INTESA SANPAOLO"	2022-11-10	1.85	64.2857142857143
0	"CIRC.MI"	"CIRCLE"	2022-11-08	2.72	50
1	"FDA.MI"	"FIDIA"	2022-11-08	136.07	50
1	"FIC.MI"	"FIRST CAPITAL"	2022-11-08	17.18	42.8571428571429
1	"FVI.MI"	"FERVI"	2022-11-04	13.98	35.7142857142857
0	"GBUS.MI"	"GIBUS"	2022-11-01	12.56	28.5714285714286
1	"ICF.MI"	"INDUSTRIE CHIMICHE FORESTALI"	2022-10-25	4.68	57.1428571428571
1	"SCK.MI"	"SCIUKER FRAMES"	2022-10-24	8.05	71.4285714285714
1	"CLABO.MI"	"CLABO"	2022-10-19	1.97	50
0	"CELL.MI"	"CELLULARLINE"	2022-10-06	3.45	64.2857142857143
1	"ESIGM.MI"	"ESI"	2022-10-05	2.37	71.4285714285714
1	"SFT.MI"	"SOFTLAB"	2022-10-05	2.16	57.1428571428571
0	"MAIRE.MI"	"MAIRE"	2022-10-03	2.4	57.1428571428571
0	"BAN.MI"	"BASICNET"	2022-09-28	5.05	50
0	"BEC.MI"	"B&C SPEAKERS"	2022-09-28	11.33	50
0	"SFT.MI"	"SOFTLAB"	2022-09-28	2.08	42.8571428571429
1	"MASI.MI"	"MASI AGRICOLA"	2022-09-28	4.57	42.8571428571429
0	"CALT.MI"	"CALTAGIRONE"	2022-09-21	3.51	50
0	"ADB.MI"	"AEROPORTO GUGLIELMO MARCONI DI BOLOGNA"	2022-09-19	6.91	50
1	"ADB.MI"	"AEROPORTO GUGLIELMO MARCONI DI BOLOGNA"	2022-09-16	7.13	57.1428571428571
1	"BAN.MI"	"BASICNET"	2022-09-16	4.69	42.8571428571429
1	"CLF.MI"	"CALEFFI"	2022-09-14	1.05	42.8571428571429
0	"WBD.MI"	"WEBUILD"	2022-09-13	1.31	71.4285714285714
1	"FOS.MI"	"FOS"	2022-09-09	3.26	50
1	"PMT.MI"	"PROMOTICA"	2022-09-09	2.95	35.7142857142857
1	"SFER.MI"	"SALVATORE FERRAGAMO"	2022-09-09	14.76	35.7142857142857
1	"RAT.MI"	"RATTI"	2022-09-08	2.93	71.4285714285714
0	"DGV.MI"	"DIGITAL VALUE"	2022-08-31	59.49	42.8571428571429
1	"VNT.MI"	"VANTEA SMART"	2022-08-31	6.45	42.8571428571429
0	"IF.MI"	"BANCA IFIS"	2022-08-25	11.45	42.8571428571429
1	"ALW.MI"	"ALGOWATT"	2022-08-23	0.84	50
1	"SFL.MI"	"SAFILO GROUP"	2022-08-05	1.51	78.5714285714286
0	"AEF.MI"	"AEFFE"	2022-07-28	1.43	42.8571428571429
1	"VIA.MI"	"VIANINI"	2022-07-28	0.99	50
1	"ENV.MI"	"ENERVIT"	2022-07-27	3.26	50
1	"AEF.MI"	"AEFFE"	2022-07-25	1.4	42.8571428571429
1	"SERI.MI"	"SERI INDUSTRIAL"	2022-07-25	6.67	50
1	"TIP.MI"	"TAMBURI"	2022-07-22	7.59	64.2857142857143
0	"IP.MI"	"INTERPUMP GROUP"	2022-07-21	38.66	64.2857142857143
0	"SES.MI"	"SESA"	2022-07-21	131.17	78.5714285714286
-1	"BAMI.MI"	"BANCO BPM"	2022-07-14	2.29	14.2857142857143
-1	"UCG.MI"	"UNICREDIT"	2022-07-14	8.57	42.8571428571429
1	"ABT.MI"	"ABITARE IN"	2022-07-13	4.87	57.1428571428571
0	"MQSPA.MI"	"MEGLIOQUESTO"	2022-07-08	2.64	57.1428571428571
1	"IOT.MI"	"SECO"	2022-07-05	7.58	71.4285714285714
1	"US.MI"	"UNIPOLSAI"	2022-07-05	2.22	64.2857142857143
-1	"SRG.MI"	"SNAM"	2022-07-04	4.97	57.1428571428571
1	"IB.MI"	"INIZIATIVE BRESCIANE"	2022-07-04	17.68	50
0	"OMER.MI"	"OMER"	2022-06-29	3.92	57.1428571428571
0	"EUK.MI"	"EUKEDOS"	2022-06-28	1.38	57.1428571428571
0	"SRS.MI"	"SARAS"	2022-06-27	1.35	42.8571428571429
0	"AC5.MI"	"ACINQUE"	2022-06-23	2.23	85.7142857142857
0	"IRE.MI"	"IREN"	2022-06-20	1.95	42.8571428571429
1	"AC5.MI"	"ACINQUE"	2022-06-17	2.31	92.8571428571429
0	"ATON.MI"	"ATON GREEN STORAGE"	2022-06-16	7.15	35.7142857142857
0	"TB.MI"	"TRIBOO"	2022-06-15	1.26	85.7142857142857
-1	"EVISO.MI"	"EVISO"	2022-06-07	2.29	57.1428571428571
0	"BPE.MI"	"BPER BANCA"	2022-06-07	1.6	64.2857142857143
0	"ITM.MI"	"ITALMOBILIARE"	2022-06-02	23.68	42.8571428571429
-1	"BPE.MI"	"BPER BANCA"	2022-06-01	1.63	64.2857142857143
1	"CNF.MI"	"CONAFI"	2022-05-11	0.44	71.4285714285714
1	"HER.MI"	"HERA"	2022-05-09	3.16	64.2857142857143
0	"SFER.MI"	"SALVATORE FERRAGAMO"	2022-04-29	14.21	78.5714285714286
0	"CNF.MI"	"CONAFI"	2022-04-25	0.43	78.5714285714286
1	"IDNTT.MI"	"IDNTT"	2022-04-21	3.03	42.8571428571429
0	"UNI.MI"	"UNIPOL"	2022-04-20	4.4	78.5714285714286
0	"LFG.MI"	"LEONE FILM GROUP"	2022-04-19	2.19	57.1428571428571
1	"GBUS.MI"	"GIBUS"	2022-03-30	14.18	50
1	"BE.MI"	"BEGHELLI"	2022-03-22	0.37	64.2857142857143
0	"GCOM.MI"	"GIGLIO.COM"	2022-03-16	4.26	50
1	"LNDR.MI"	"LANDI RENZO"	2022-03-16	6.92	71.4285714285714
1	"NDT.MI"	"NEODECORTECH"	2022-03-16	3.69	50
1	"XPR.MI"	"EXPRIVIA"	2022-03-16	1.83	57.1428571428571
0	"EDAC.MI"	"EDILIZIACROBATICA"	2022-03-15	11.65	50
0	"IOT.MI"	"SECO"	2022-03-11	7.28	64.2857142857143
0	"RETI.MI"	"RETI"	2022-03-11	1.84	71.4285714285714
0	"FRE.MI"	"FRENDY ENERGY"	2022-03-10	0.26	78.5714285714286
1	"MET.MI"	"MET.EXTRA GROUP"	2022-03-07	4.85	50
0	"ICF.MI"	"INDUSTRIE CHIMICHE FORESTALI"	2022-03-04	4.94	64.2857142857143
0	"ELC.MI"	"ELICA"	2022-03-03	2.55	57.1428571428571
1	"ABTG.MI"	"ALFIO BARDOLLA"	2022-02-28	2.61	42.8571428571429
1	"GEO.MI"	"GEOX"	2022-02-28	0.68	64.2857142857143
0	"MOL.MI"	"MUTUIONLINE"	2022-01-21	33.83	57.1428571428571
0	"US.MI"	"UNIPOLSAI"	2022-01-21	1.94	78.5714285714286
1	"ITD.MI"	"INTRED"	2022-01-13	15.55	64.2857142857143
0	"NUS.MI"	"NUSCO"	2021-12-09	2.12	57.1428571428571
0	"UBM.MI"	"ULISSE BIOMED"	2021-12-07	3.35	28.5714285714286
1	"PRT.MI"	"ESPRINET"	2021-12-07	10.14	71.4285714285714
1	"DOX.MI"	"DOXEE"	2021-11-16	9.38	35.7142857142857
0	"ERG.MI"	"ERG"	2021-11-15	22.29	50
1	"GRAL.MI"	"GRIFAL"	2021-11-02	3.78	57.1428571428571
0	"IGV.MI"	"I GRANDI VIAGGI"	2021-11-01	0.8	28.5714285714286
1	"FNX.MI"	"FENIX ENTERTAINMENT"	2021-10-28	5.1	64.2857142857143
1	"IWB.MI"	"ITALIAN WINE BRANDS"	2021-10-18	34.33	42.8571428571429
0	"TD.MI"	"TRENDEVICE"	2021-10-08	0.8	42.8571428571429
0	"AIW.MI"	"ALMAWAVE"	2021-10-07	4.38	57.1428571428571
1	"MARR.MI"	"MARR"	2021-10-05	17.03	71.4285714285714
0	"MNL.MI"	"MONNALISA"	2021-09-29	3.45	50
-1	"NVP.MI"	"NVP"	2021-09-28	3.2	57.1428571428571
0	"FUM.MI"	"FRANCHI UMBERTO MARMI"	2021-09-17	8.4	50
1	"BSS.MI"	"BIESSE"	2021-09-14	24.44	42.8571428571429
0	"PRY.MI"	"PRYSMIAN"	2021-09-09	26.11	78.5714285714286
1	"ETH.MI"	"EUROTECH"	2021-09-07	4.5	71.4285714285714
1	"POR.MI"	"PORTOBELLO"	2021-09-07	37.26	64.2857142857143
0	"PHIL.MI"	"PHILOGEN"	2021-09-03	13.55	57.1428571428571
0	"BMED.MI"	"BANCA MEDIOLANUM"	2021-08-26	6.95	64.2857142857143
0	"GRAL.MI"	"GRIFAL"	2021-08-20	3.24	50
1	"TB.MI"	"TRIBOO"	2021-08-20	1.06	64.2857142857143
0	"CRL.MI"	"CAREL INDUSTRIES"	2021-08-16	20.02	71.4285714285714
0	"CBB.MI"	"CLEANBNB"	2021-08-10	1.03	50
0	"STMMI.MI"	NA	2021-08-03	28.71	50
1	"CIR.MI"	"CIR"	2021-07-29	0.41	71.4285714285714
1	"TALEA.MI"	"TALEA GROUP"	2021-07-19	29.2	64.2857142857143
1	"OSA.MI"	"OSAI AUTOMATION SYSTEM"	2021-07-09	4.08	64.2857142857143
0	"OVS.MI"	"OVS"	2021-06-29	1.25	35.7142857142857
0	"AMP.MI"	"AMPLIFON"	2021-06-23	33.22	71.4285714285714
1	"MFT.MI"	"MATICA FINTEC"	2021-06-21	1.28	50
0	"FARM.MI"	"H-FARM"	2021-06-03	0.25	85.7142857142857
0	"NWL.MI"	"NEWLAT FOOD"	2021-05-27	6.15	57.1428571428571
1	"MTV.MI"	"MONDO TV"	2021-05-24	1.43	64.2857142857143
1	"VLS.MI"	"VALSOIA"	2021-05-03	13.25	78.5714285714286
0	"CML.MI"	"COMAL"	2021-04-29	2.86	57.1428571428571
0	"ESIGM.MI"	"ESI"	2021-04-29	2.28	50
0	"OSA.MI"	"OSAI AUTOMATION SYSTEM"	2021-04-19	3.81	42.8571428571429
1	"ILLA.MI"	"ILLA"	2021-04-15	39838.4	50
1	"FNM.MI"	"FNM"	2021-04-12	0.6	85.7142857142857
1	"EUK.MI"	"EUKEDOS"	2021-04-06	0.9	42.8571428571429
1	"SEIF.MI"	"SOCIETA' EDITORIALE IL FATTO"	2021-03-24	0.6	78.5714285714286
0	"BFF.MI"	"BFF BANK"	2021-03-11	5.17	71.4285714285714
0	"MARP.MI"	"MARZOCCHI POMPE"	2021-03-10	2.56	28.5714285714286
1	"KME.MI"	"KME GROUP"	2021-03-10	0.32	71.4285714285714
1	"POPR.MI"	"POLIGRAFICI PRINTING"	2021-03-02	0.54	85.7142857142857
0	"COM.MI"	"COMER INDUSTRIES"	2021-02-18	11.41	57.1428571428571
0	"ENV.MI"	"ENERVIT"	2021-01-27	3.17	50
1	"EVA.MI"	"ASKOLL EVA"	2021-01-22	1.25	78.5714285714286
0	"BAMI.MI"	"BANCO BPM"	2021-01-08	1.76	57.1428571428571
0	"PRM.MI"	"PRISMI"	2021-01-08	1.33	57.1428571428571
0	"ESAU.MI"	"ESAUTOMOTION"	2021-01-04	2.6	64.2857142857143
0	"NDT.MI"	"NEODECORTECH"	2021-01-04	3.08	50
0	"CFV.MI"	"CONFINVEST"	2020-12-18	4.46	50
0	"FPE.MI"	"FOPE"	2020-12-04	6.26	35.7142857142857
1	"IE.MI"	"IERVOLINO & LADY BACARDI ENTERTAINMENT"	2020-12-01	3.88	71.4285714285714
1	"GG.MI"	"GIGLIO GROUP"	2020-11-30	2.43	42.8571428571429
0	"UD.MI"	"UNIDATA"	2020-11-16	1.31	42.8571428571429
0	"SEIF.MI"	"SOCIETA' EDITORIALE IL FATTO"	2020-11-10	0.49	50
1	"ZEST.MI"	"ZEST"	2020-10-28	0.64	64.2857142857143
0	"GROW.MI"	"GROWENS"	2020-10-21	5.19	42.8571428571429
0	"INC.MI"	"INNOVATEC"	2020-10-09	0.54	42.8571428571429
0	"GAB.MI"	"GABETTI"	2020-10-07	0.85	85.7142857142857
1	"NEXI.MI"	"NEXI"	2020-10-06	19.04	64.2857142857143
0	"IEG.MI"	"ITALIAN EXHIBITION GROUP"	2020-09-23	2.77	57.1428571428571
0	"HER.MI"	"HERA"	2020-09-18	3.47	71.4285714285714
1	"GO.MI"	"GO INTERNET"	2020-09-02	631.69	64.2857142857143
1	"AEDES.MI"	"AEDES"	2020-08-18	0.61	64.2857142857143
0	"SL.MI"	"SANLORENZO"	2020-08-10	16.61	42.8571428571429
0	"ILTY.MI"	"ILLIMITY BANK"	2020-07-31	7.6	35.7142857142857
0	"JUVE.MI"	"JUVENTUS FC"	2020-07-23	8.14	42.8571428571429
0	"LLY.DE"	NA	2020-07-08	154.16	57.1428571428571
0	"NEXI.MI"	"NEXI"	2020-06-30	17.45	57.1428571428571
1	"BIE.MI"	"BIOERA"	2020-06-26	3.89	42.8571428571429
0	"TALEA.MI"	"TALEA GROUP"	2020-06-22	9.34	35.7142857142857
0	"SSL.MI"	"S.S. LAZIO"	2020-06-09	1.55	64.2857142857143
1	"SSL.MI"	"S.S. LAZIO"	2020-06-05	1.62	57.1428571428571
0	"TPS.MI"	"TPS"	2020-05-14	4.51	64.2857142857143
0	"CLE.MI"	"CLASS EDITORI"	2020-04-24	0.14	71.4285714285714
1	"MEV.MI"	"MEVIM"	2020-04-03	22.72	57.1428571428571
0	"RAD.MI"	"RADICI"	2020-04-02	2.05	28.5714285714286
1	"NTW.MI"	"NETWEEK"	2020-03-24	1.22	57.1428571428571
1	"PRM.MI"	"PRISMI"	2020-03-18	2.25	78.5714285714286
1	"LFG.MI"	"LEONE FILM GROUP"	2020-03-12	5.43	71.4285714285714
-1	"SOL.MI"	"SOL"	2020-03-11	9.95	78.5714285714286
0	"IVS.MI"	"IVS GROUP"	2020-03-11	7.37	57.1428571428571
0	"ALW.MI"	"ALGOWATT"	2020-02-26	0.34	92.8571428571429
0	"SCK.MI"	"SCIUKER FRAMES"	2020-02-18	1.01	50
0	"WBS.MI"	"WEBSOLUTE"	2020-02-13	1.91	71.4285714285714
0	"SCF.MI"	"SALCEF GROUP"	2020-02-11	10.58	42.8571428571429
0	"NSP.MI"	"NEOSPERIENCE"	2020-01-20	3.28	57.1428571428571
0	"RLT.MI"	"RELATECH"	2020-01-08	0.7	50
0	"ELES.MI"	"ELES"	2019-12-13	4.79	85.7142857142857
0	"IE.MI"	"IERVOLINO & LADY BACARDI ENTERTAINMENT"	2019-11-13	3.16	35.7142857142857
0	"MAPS.MI"	"MAPS"	2019-09-10	3.31	50
0	"CULT.MI"	"CULTI MILANO"	2019-08-28	2.65	57.1428571428571
1	"TFIN.MI"	"TREVI FIN IND"	2019-08-28	3239.73	50
0	"NPI.MI"	"NOTORIOUS PICTURES"	2019-08-23	2.8	57.1428571428571
1	"DOV.MI"	"DOVALUE"	2019-07-09	59.61	50
0	"TYA.MI"	"TOSCANA AEROPORTI"	2019-06-21	14.83	21.4285714285714
0	"PVN.MI"	"PIOVAN"	2019-05-22	6.04	50
0	"IRC.MI"	"IRCE"	2019-05-10	2.05	71.4285714285714
-1	"BIA.MI"	"BIALETTI INDUSTRIE"	2019-02-28	0.3	85.7142857142857
0	"POR.MI"	"PORTOBELLO"	2019-02-25	4.98	50
0	"EVA.MI"	"ASKOLL EVA"	2019-02-21	3.06	28.5714285714286
0	"DOV.MI"	"DOVALUE"	2019-02-12	66.58	64.2857142857143
1	"DAL.MI"	"DATALOGIC"	2019-01-25	26.11	71.4285714285714
1	"AIM.MI"	"4AIM SICAF"	2018-12-21	448.72	57.1428571428571
0	"UNIR.MI"	"UNIEURO"	2018-12-18	10.54	50
0	"ITD.MI"	"INTRED"	2018-12-04	3.29	42.8571428571429
0	"ILLA.MI"	"ILLA"	2018-11-13	202141.52	50
0	"DLG.MI"	"DE'LONGHI"	2018-10-26	26.37	64.2857142857143
0	"EXAI.MI"	"EXPERT.AI"	2018-10-12	1.39	71.4285714285714
0	"PINF.MI"	"PININFARINA SPA"	2018-09-17	2.56	50
1	"PINF.MI"	"PININFARINA SPA"	2018-09-14	2.66	50
0	"WIIT.MI"	"WIIT"	2018-09-13	4.65	35.7142857142857
0	"NOV.DE"	NA	2018-08-29	21.31	64.2857142857143
0	"A2A.MI"	"A2A"	2018-07-11	1.45	71.4285714285714
0	"IG.MI"	"ITALGAS"	2018-05-30	3.44	57.1428571428571
1	"VE.MI"	"VISIBILIA EDITORE"	2018-04-09	474.51	35.7142857142857
0	"SIT.MI"	"SIT"	2018-03-23	10.84	50
0	"CMB.MI"	"CEMBRE"	2018-03-13	21.43	64.2857142857143
0	"PRO.MI"	"BCA PROFILO"	2018-02-09	0.22	71.4285714285714
1	"PRO.MI"	"BCA PROFILO"	2018-01-30	0.23	92.8571428571429
1	"EPH.MI"	"E.P.H"	2018-01-25	13002455565.73	50
1	"CSP.MI"	"CSP INT IND CALZE"	2018-01-05	0.97	71.4285714285714
0	"ABTG.MI"	"ALFIO BARDOLLA"	2017-11-24	7.03	35.7142857142857
0	"TIP.MI"	"TAMBURI"	2017-10-16	5.49	50
0	"ECNL.MI"	"AQUAFIL"	2017-10-05	10.99	57.1428571428571
0	"ORS.MI"	"ORSERO"	2017-09-26	11.35	35.7142857142857
0	"HI.MI"	"HEALTH ITALIA"	2017-08-09	365.78	28.5714285714286
0	"DIA.MI"	"DIASORIN"	2017-06-22	69.54	50
