volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
2517	6.92	6.73	6.9	6.91	6.1	IVS.MI	7.67	7.68	7.48	7.67			0.0	-1.0	-1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
22704	6.91	6.78	6.78	6.9	6.1	IVS.MI	7.49	7.64	7.49	7.63			0.0	-1.0	-1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
2236	6.93	6.9	6.9	6.93	6.12	IVS.MI	7.54	7.57	7.54	7.57			0.0	-1.0	-1.0	0							6.93														7.54												0.0	0.0	0.0	0.0	0.0	0.0		0.0
11546	6.92	6.9	6.91	6.9	6.1	IVS.MI	7.7	7.71	7.69	7.69			0.0	-1.0	-1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
579	6.92	6.9	6.9	6.92	6.12	IVS.MI	7.76	7.79	7.76	7.79			0.0	-1.0	-1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
3303	6.95	6.86	6.92	6.9	6.1	IVS.MI	7.99	8.02	7.92	7.97			0.0	-1.0	-1.0	0																				8.02													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1548	6.99	6.82	6.99	6.89	6.09	IVS.MI	8.08	8.08	7.88	7.96			0.0	-1.0	-1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
231	6.91	6.82	6.82	6.89	6.09	IVS.MI	7.89	7.99	7.89	7.96			0.0	-1.0	-1.0	0																					7.89												0.0	0.0	0.0	0.0	0.0	0.0		0.0
8177	6.89	6.82	6.82	6.89	6.09	IVS.MI	7.93	8.01	7.92	8.01			0.0	-1.0	-1.0	0								6.82																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
2795	7.07	6.91	7.07	6.96	6.15	IVS.MI	8.29	8.29	8.1	8.16			0.0	-1.0	1.0	0																				8.29		8.29											0.0	0.0	0.0	0.0	0.0	0.0		0.0
463	6.99	6.99	6.99	6.99	6.18	IVS.MI	8.08	8.08	8.08	8.08			0.0	-1.0	1.0	0							6.99		6.99																								0.0	0.0	0.0	0.0	0.0	0.0		0.0
6207	6.95	6.64	6.95	6.91	6.11	IVS.MI	8.14	8.15	7.78	8.1			0.0	-1.0	1.0	-1																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
280	6.9	6.74	6.89	6.74	5.96	IVS.MI	8.1	8.11	7.92	7.92			0.0	-1.0	1.0	-1								6.74													7.92												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
822	6.89	6.78	6.89	6.89	6.09	IVS.MI	8.05	8.05	7.93	8.05			0.0	-1.0	1.0	-1																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
793	6.94	6.87	6.87	6.9	6.1	IVS.MI	8.03	8.11	8.03	8.06			0.0	-1.0	1.0	-1							6.94																										0.0	0.0	0.0	0.0	0.0	0.0		0.0
1134	6.91	6.77	6.9	6.77	5.98	IVS.MI	8.18	8.19	8.02	8.02			0.0	-1.0	1.0	-1																				8.19													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
28860	6.9	6.54	6.9	6.82	6.02	IVS.MI	8.07	8.08	7.65	7.98			0.0	-1.0	1.0	-1								6.54		6.54											7.65		7.65										0.0	0.0	0.0	0.0	0.0	0.0		0.0
5325	6.9	6.58	6.9	6.88	6.08	IVS.MI	8.16	8.16	7.77	8.13			0.0	-1.0	1.0	-1							6.9													8.16													0.0	0.0	0.0	0.0	0.0	0.0		0.0
902	6.9	6.61	6.89	6.82	6.03	IVS.MI	8.02	8.03	7.7	7.94			0.0	-1.0	1.0	-1								6.61													7.7												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
2250	6.89	6.6	6.6	6.89	6.09	IVS.MI	7.9	8.25	7.9	8.24			0.0	-1.0	1.0	-1																				8.25													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	6.89	6.89	6.89	6.89	6.09	IVS.MI	7.97	7.97	7.97	7.97	8.94	7.2	0.0	-1.0	1.0	-1	-1.0			-1.0			6.89																										0.0	0.0	0.0	0.0	0.0	0.0		0.0
