date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch
2021-06-07 07:00:00	21300	2.84	2.78	2.78	2.84	2.56	LFG.MI	2.23	2.28	2.23	2.28	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-08 07:00:00	3300	2.8	2.76	2.8	2.76	2.49	LFG.MI	2.25	2.25	2.22	2.22	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-09 07:00:00	5100	2.8	2.7	2.8	2.7	2.44	LFG.MI	2.26	2.26	2.17	2.17	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0		2.7							0.0			3.06		2.17		2.17					0.0			3.21
2021-06-10 07:00:00	3600	2.82	2.72	2.72	2.8	2.53	LFG.MI	2.2	2.28	2.2	2.26	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-11 07:00:00	23100	2.9	2.72	2.82	2.82	2.54	LFG.MI	2.27	2.34	2.19	2.27	2.89	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-14 07:00:00	4800	2.9	2.66	2.78	2.9	2.62	LFG.MI	2.24	2.33	2.14	2.33	2.89	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-15 07:00:00	19800	2.92	2.76	2.84	2.92	2.64	LFG.MI	2.29	2.35	2.22	2.35	2.7	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-16 07:00:00	1500	2.92	2.86	2.86	2.92	2.64	LFG.MI	2.3	2.35	2.3	2.35	2.7	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-17 07:00:00	10500	2.94	2.88	2.88	2.94	2.65	LFG.MI	2.32	2.37	2.32	2.37	2.7	2.11	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-18 07:00:00	9600	3.0	2.88	2.96	2.98	2.69	LFG.MI	2.43	2.47	2.37	2.45	2.68	2.11	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	3.0								0.0			3.06	2.47								0.0			3.21
