date	volume	high	low	open	close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2022-08-31 07:00:00	4440	1.99	1.96	1.99	1.96	MQSPA.MI	2.33	2.33	2.29	2.29	3.03	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.96						-1.0			2.08		2.29						0.0			3.37	0.06	0.06	1.32	0.03	0.03	0.67		1.32	0.0	0.0	51.47					1	0.06	0.06	0.29	0.03	0.03	0.18	0.29	0.01	0.01	97.56					-0.06	-0.06	-0.83	-0.03	-0.03	-0.31	-0.83	-0.0	-0.0	-21.66					-0.06	-0.06	-0.25	-0.03	-0.03	-0.16	-0.25	-0.0	-0.0	-21.66					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-01 07:00:00	1	2.0	2.0	2.0	2.0	MQSPA.MI	2.37	2.37	2.37	2.37	3.03	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08	2.37							0.0			3.37	-0.04	-0.04	1.28	-0.02	-0.02	0.64		1.28	0.0	0.0	49.75					1	-0.04	-0.04	0.25	-0.02	-0.02	0.16	0.25	0.01	0.01	90.96					0.04	0.04	-0.79	0.02	0.02	-0.29	-0.79	-0.0	-0.0	-20.31					0.04	0.04	-0.21	0.02	0.02	-0.15	-0.21	-0.0	-0.0	-20.31					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-02 07:00:00	0	2.0	2.0	2.0	2.0	MQSPA.MI	2.3	2.3	2.3	2.3	3.03	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	2.0							-1.0			2.08		2.3	2.3					0.0			3.37	-0.0	-0.0	1.28	-0.0	-0.0	0.64		1.28	0.0	0.0	49.75					1	-0.0	-0.0	0.25	-0.0	-0.0	0.16	0.25	0.01	0.01	90.96					0.0	0.0	-0.79	0.0	0.0	-0.29	-0.79	-0.0	-0.0	-20.31					0.0	0.0	-0.21	0.0	0.0	-0.15	-0.21	-0.0	-0.0	-20.31					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-05 07:00:00	2615	2.02	1.95	1.95	2.02	MQSPA.MI	2.29	2.37	2.29	2.37	3.03	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08	2.37							0.0			3.37	-0.02	-0.02	1.26	-0.01	-0.01	0.62		1.26	0.0	0.0	46.21					1	-0.02	-0.02	0.23	-0.01	-0.01	0.15	0.23	0.0	0.0	86.48					0.02	0.02	-0.77	0.01	0.01	-0.29	-0.77	-0.0	-0.0	-16.81					0.02	0.02	-0.19	0.01	0.01	-0.14	-0.19	-0.0	-0.0	-16.81					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-06 07:00:00	7708	1.98	1.96	1.96	1.98	MQSPA.MI	2.3	2.33	2.3	2.33	3.03	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	0.04	0.04	1.3	0.02	0.02	0.66		1.3	0.0	0.0	46.74					1	0.04	0.04	0.27	0.02	0.02	0.17	0.27	0.01	0.01	87.12					-0.04	-0.04	-0.81	-0.02	-0.02	-0.3	-0.81	-0.0	-0.0	-19.64					-0.04	-0.04	-0.23	-0.02	-0.02	-0.16	-0.23	-0.0	-0.0	-19.64					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-07 07:00:00	119	1.98	1.93	1.96	1.98	MQSPA.MI	2.3	2.32	2.27	2.32	3.03	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	-0.0	-0.0	1.3	-0.0	-0.0	0.66		1.3	0.0	0.0	46.27					1	-0.0	-0.0	0.27	-0.0	-0.0	0.17	0.27	0.01	0.01	87.12					0.0	0.0	-0.81	0.0	0.0	-0.3	-0.81	-0.0	-0.0	-16.91					0.0	0.0	-0.23	0.0	0.0	-0.16	-0.23	-0.0	-0.0	-16.91					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-08 07:00:00	30054	1.95	1.89	1.93	1.95	MQSPA.MI	2.25	2.27	2.2	2.27	3.03	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.89		1.89				-1.0			2.08		2.2						0.0			3.37	0.03	0.03	1.33	0.02	0.02	0.68		1.33	0.0	0.0	46.2					1	0.03	0.03	0.3	0.02	0.02	0.19	0.3	0.01	0.01	87.59					-0.03	-0.03	-0.84	-0.02	-0.02	-0.31	-0.84	-0.0	-0.0	-16.81					-0.03	-0.03	-0.26	-0.02	-0.02	-0.17	-0.26	-0.0	-0.0	-16.81					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-09 07:00:00	1125	2.05	1.92	1.95	2.0	MQSPA.MI	2.23	2.34	2.19	2.28	3.03	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	2.05		2.05					-1.0			2.08	2.34							0.0			3.37	-0.05	-0.05	1.28	-0.03	-0.03	0.64		1.28	0.0	0.0	44.82					1	-0.05	-0.05	0.25	-0.03	-0.03	0.16	0.25	0.0	0.0	80.71					0.05	0.05	-0.79	0.03	0.03	-0.29	-0.79	-0.0	-0.0	-15.73					0.05	0.05	-0.21	0.03	0.03	-0.15	-0.21	-0.0	-0.0	-15.73					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-12 07:00:00	6497	2.0	1.93	1.93	2.0	MQSPA.MI	2.15	2.23	2.15	2.23	3.03	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.93						-1.0			2.08		2.15						0.0			3.37	-0.0	-0.0	1.28	-0.0	-0.0	0.64		1.28	0.0	0.0	47.57					1	-0.0	-0.0	0.25	-0.0	-0.0	0.16	0.25	0.01	0.01	84.46					0.0	0.0	-0.79	0.0	0.0	-0.29	-0.79	-0.0	-0.0	-16.25					0.0	0.0	-0.21	0.0	0.0	-0.15	-0.21	-0.0	-0.0	-16.25					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-13 07:00:00	8748	2.04	1.96	1.97	1.96	MQSPA.MI	2.23	2.31	2.22	2.22	3.03	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	2.04							-1.0			2.08	2.31							0.0			3.37	0.04	0.04	1.32	0.02	0.02	0.67		1.32	0.0	0.0	48.1					1	0.04	0.04	0.29	0.02	0.02	0.18	0.29	0.01	0.01	85.05					-0.04	-0.04	-0.83	-0.02	-0.02	-0.31	-0.83	-0.0	-0.0	-19.07					-0.04	-0.04	-0.25	-0.02	-0.02	-0.16	-0.25	-0.0	-0.0	-19.07					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-14 07:00:00	6939	1.96	1.94	1.96	1.96	MQSPA.MI	2.21	2.21	2.18	2.21	3.03	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.94						-1.0			2.08		2.18						0.0			3.37	-0.0	-0.0	1.32	-0.0	-0.0	0.67		1.32	0.0	0.0	48.1					1	-0.0	-0.0	0.29	-0.0	-0.0	0.18	0.29	0.01	0.01	85.05					0.0	0.0	-0.83	0.0	0.0	-0.31	-0.83	-0.0	-0.0	-19.07					0.0	0.0	-0.25	0.0	0.0	-0.16	-0.25	-0.0	-0.0	-19.07					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-15 07:00:00	9500	1.97	1.95	1.95	1.95	MQSPA.MI	2.2	2.22	2.2	2.2	2.93	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.97							-1.0			2.08								0.0			3.37	0.01	0.01	1.33	0.01	0.01	0.68		1.33	0.0	0.0	48.14					1	0.01	0.01	0.3	0.01	0.01	0.19	0.3	0.01	0.01	85.1					-0.01	-0.01	-0.84	-0.01	-0.01	-0.31	-0.84	-0.0	-0.0	-19.13					-0.01	-0.01	-0.26	-0.01	-0.01	-0.17	-0.26	-0.0	-0.0	-19.13					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-16 07:00:00	7982	1.97	1.95	1.95	1.97	MQSPA.MI	2.22	2.25	2.22	2.25	2.93	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08	2.25							0.0			3.37	-0.02	-0.02	1.31	-0.01	-0.01	0.66		1.31	0.0	0.0	44.64					1	-0.02	-0.02	0.28	-0.01	-0.01	0.18	0.28	0.01	0.0	80.33					0.02	0.02	-0.82	0.01	0.01	-0.31	-0.82	-0.0	-0.0	-15.65					0.02	0.02	-0.24	0.01	0.01	-0.16	-0.24	-0.0	-0.0	-15.65					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-19 07:00:00	5909	2.02	1.88	2.02	1.88	MQSPA.MI	2.3	2.3	2.14	2.14	2.93	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	0.09	0.09	1.4	0.05	0.05	0.74		1.4	0.0	0.0	44.91					1	0.09	0.09	0.37	0.05	0.05	0.23	0.37	0.01	0.01	80.64					-0.09	-0.09	-0.91	-0.05	-0.05	-0.34	-0.91	-0.0	-0.0	-16.02					-0.09	-0.09	-0.33	-0.05	-0.05	-0.2	-0.33	-0.0	-0.0	-16.02					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-20 07:00:00	16513	1.94	1.8	1.92	1.9	MQSPA.MI	2.22	2.25	2.09	2.2	2.93	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	-0.02	-0.02	1.38	-0.01	-0.01	0.73		1.38	0.0	0.0	44.28					1	-0.02	-0.02	0.35	-0.01	-0.01	0.22	0.35	0.01	0.01	79.56					0.02	0.02	-0.89	0.01	0.01	-0.33	-0.89	-0.0	-0.0	-15.54					0.02	0.02	-0.31	0.01	0.01	-0.19	-0.31	-0.0	-0.0	-15.54					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-21 07:00:00	22976	1.84	1.76	1.84	1.76	MQSPA.MI	2.11	2.11	2.01	2.01	2.93	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.76						-1.0			2.08		2.01		2.01				0.0			3.37	0.14	0.14	1.52	0.07	0.08	0.86		1.52	0.0	0.0	46.2					1	0.14	0.14	0.49	0.07	0.08	0.32	0.49	0.01	0.01	81.71					-0.14	-0.14	-1.03	-0.07	-0.08	-0.38	-1.03	-0.0	-0.0	-20.19					-0.14	-0.14	-0.45	-0.07	-0.08	-0.25	-0.45	-0.0	-0.0	-20.19					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-22 07:00:00	3000	1.81	1.8	1.8	1.81	MQSPA.MI	2.08	2.09	2.08	2.09	2.93	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	-0.05	-0.05	1.47	-0.03	-0.03	0.81		1.47	0.0	0.0	41.77					1	-0.05	-0.05	0.44	-0.03	-0.03	0.28	0.44	0.01	0.01	75.09					0.05	0.05	-0.98	0.03	0.03	-0.36	-0.98	-0.0	-0.0	-18.23					0.05	0.05	-0.4	0.03	0.03	-0.23	-0.4	-0.0	-0.0	-18.23					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-23 07:00:00	591	1.87	1.79	1.87	1.79	MQSPA.MI	2.24	2.24	2.14	2.14	2.88	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.87							-1.0			2.08	2.24							0.0			3.37	0.02	0.02	1.49	0.01	0.01	0.83		1.49	0.0	0.0	46.59					1	0.02	0.02	0.46	0.01	0.01	0.3	0.46	0.01	0.01	82.21					-0.02	-0.02	-1.0	-0.01	-0.01	-0.37	-1.0	-0.0	-0.0	-22.64					-0.02	-0.02	-0.42	-0.01	-0.01	-0.24	-0.42	-0.0	-0.0	-22.64					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-09-26 07:00:00	1335	1.8	1.73	1.78	1.8	MQSPA.MI	2.12	2.14	2.06	2.14	2.87	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.73		1.73				-1.0			2.08		2.06						0.0			3.37	-0.01	-0.01	1.48	-0.01	-0.01	0.82		1.48	0.0	0.0	43.38					1	-0.01	-0.01	0.45	-0.01	-0.01	0.29	0.45	0.01	0.01	78.11					0.01	0.01	-0.99	0.01	0.01	-0.37	-0.99	-0.0	-0.0	-19.3					0.01	0.01	-0.41	0.01	0.01	-0.23	-0.41	-0.0	-0.0	-19.3					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-27 07:00:00	1490	1.91	1.8	1.8	1.91	MQSPA.MI	2.17	2.3	2.17	2.3	2.67	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	-0.11	-0.11	1.37	-0.06	-0.06	0.72		1.37	0.0	0.0	33.43					1	-0.11	-0.11	0.34	-0.06	-0.06	0.22	0.34	0.0	0.0	63.82					0.11	0.11	-0.88	0.06	0.06	-0.33	-0.88	-0.0	-0.0	-9.35					0.11	0.11	-0.3	0.06	0.06	-0.19	-0.3	-0.0	-0.0	-9.35					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-28 07:00:00	5737	1.92	1.81	1.81	1.92	MQSPA.MI	2.19	2.32	2.19	2.32	2.67	2.01	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	-0.01	-0.01	1.36	-0.01	-0.01	0.71		1.36	0.0	0.0	30.77					1	-0.01	-0.01	0.33	-0.01	-0.01	0.21	0.33	0.0	0.0	60.37					0.01	0.01	-0.87	0.01	0.01	-0.32	-0.87	-0.0	-0.0	-6.68					0.01	0.01	-0.29	0.01	0.01	-0.18	-0.29	-0.0	-0.0	-6.68					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-29 07:00:00	630	1.98	1.87	1.95	1.98	MQSPA.MI	2.42	2.45	2.32	2.45	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.98							-1.0			2.08	2.45		2.45					0.0			3.37	-0.06	-0.06	1.3	-0.03	-0.03	0.66		1.3	0.0	0.0	26.17					1	-0.06	-0.06	0.27	-0.03	-0.03	0.17	0.27	0.0	0.0	53.75					0.06	0.06	-0.81	0.03	0.03	-0.3	-0.81	-0.0	-0.0	-2.4					0.06	0.06	-0.23	0.03	0.03	-0.16	-0.23	-0.0	-0.0	-2.4					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-09-30 07:00:00	8457	1.95	1.9	1.95	1.9	MQSPA.MI	2.38	2.38	2.32	2.32	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	0.08	0.08	1.38	0.04	0.04	0.73		1.38	0.0	0.0	27.51					1	0.08	0.08	0.35	0.04	0.04	0.22	0.35	0.0	0.0	55.38					-0.08	-0.08	-0.89	-0.04	-0.04	-0.33	-0.89	-0.0	-0.0	-6.08					-0.08	-0.08	-0.31	-0.04	-0.04	-0.19	-0.31	-0.0	-0.0	-6.08					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-10-03 07:00:00	4092	1.9	1.83	1.84	1.9	MQSPA.MI	2.21	2.29	2.2	2.29	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.83						-1.0			2.08								0.0			3.37	-0.0	-0.0	1.38	-0.0	-0.0	0.73		1.38	0.0	0.0	26.68					1	-0.0	-0.0	0.35	-0.0	-0.0	0.22	0.35	0.0	0.0	54.37					0.0	0.0	-0.89	0.0	0.0	-0.33	-0.89	-0.0	-0.0	-3.06					0.0	0.0	-0.31	0.0	0.0	-0.19	-0.31	-0.0	-0.0	-3.06					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-04 07:00:00	3365	1.99	1.91	1.96	1.91	MQSPA.MI	2.28	2.31	2.22	2.22	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.99		1.99					-1.0			2.08								0.0			3.37	-0.01	-0.01	1.37	-0.01	-0.01	0.72		1.37	0.0	0.0	23.29					1	-0.01	-0.01	0.34	-0.01	-0.01	0.22	0.34	0.0	0.0	50.04					0.01	0.01	-0.88	0.01	0.01	-0.33	-0.88	0.0	0.0	0.56					0.01	0.01	-0.3	0.01	0.01	-0.19	-0.3	0.0	0.0	0.56					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-05 07:00:00	2800	1.98	1.83	1.95	1.89	MQSPA.MI	2.3	2.34	2.16	2.23	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.83						-1.0			2.08		2.16						0.0			3.37	0.02	0.02	1.39	0.01	0.01	0.74		1.39	0.0	0.0	26.25					1	0.02	0.02	0.36	0.01	0.01	0.23	0.36	0.0	0.0	53.96					-0.02	-0.02	-0.9	-0.01	-0.01	-0.33	-0.9	-0.0	-0.0	-2.38					-0.02	-0.02	-0.32	-0.01	-0.01	-0.19	-0.32	-0.0	-0.0	-2.38					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-10-06 07:00:00	900	1.91	1.91	1.91	1.91	MQSPA.MI	2.28	2.28	2.28	2.28	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	-0.02	-0.02	1.37	-0.01	-0.01	0.72		1.37	0.0	0.0	26.44					1	-0.02	-0.02	0.34	-0.01	-0.01	0.22	0.34	0.0	0.0	54.28					0.02	0.02	-0.88	0.01	0.01	-0.33	-0.88	-0.0	-0.0	-2.53					0.02	0.02	-0.3	0.01	0.01	-0.19	-0.3	-0.0	-0.0	-2.53					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-07 07:00:00	15	1.93	1.93	1.93	1.93	MQSPA.MI	2.33	2.33	2.33	2.33	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.93							-1.0			2.08	2.33							0.0			3.37	-0.02	-0.02	1.35	-0.01	-0.01	0.7		1.35	0.0	0.0	26.33					1	-0.02	-0.02	0.32	-0.01	-0.01	0.2	0.32	0.0	0.0	54.09					0.02	0.02	-0.86	0.01	0.01	-0.32	-0.86	-0.0	-0.0	-2.44					0.02	0.02	-0.28	0.01	0.01	-0.18	-0.28	-0.0	-0.0	-2.44					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-10 07:00:00	3007	1.93	1.8	1.86	1.93	MQSPA.MI	2.24	2.33	2.17	2.33	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08		2.17						0.0			3.37	-0.0	-0.0	1.35	-0.0	-0.0	0.7		1.35	0.0	0.0	26.33					1	-0.0	-0.0	0.32	-0.0	-0.0	0.2	0.32	0.0	0.0	54.09					0.0	0.0	-0.86	0.0	0.0	-0.32	-0.86	-0.0	-0.0	-2.44					0.0	0.0	-0.28	0.0	0.0	-0.18	-0.28	-0.0	-0.0	-2.44					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-11 07:00:00	5138	1.93	1.79	1.85	1.92	MQSPA.MI	2.25	2.35	2.18	2.34	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08	2.35							0.0			3.37	0.01	0.01	1.36	0.01	0.01	0.71		1.36	0.0	0.0	25.27					1	0.01	0.01	0.33	0.01	0.01	0.21	0.33	0.0	0.0	52.77					-0.01	-0.01	-0.87	-0.01	-0.01	-0.32	-0.87	-0.0	-0.0	-1.07					-0.01	-0.01	-0.29	-0.01	-0.01	-0.18	-0.29	-0.0	-0.0	-1.07					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-10-12 07:00:00	976	1.9	1.83	1.84	1.84	MQSPA.MI	2.27	2.34	2.26	2.27	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	0.08	0.08	1.44	0.04	0.04	0.78		1.44	0.0	0.0	26.59					1	0.08	0.08	0.41	0.04	0.04	0.26	0.41	0.0	0.0	54.41					-0.08	-0.08	-0.95	-0.04	-0.04	-0.35	-0.95	-0.0	-0.0	-2.78					-0.08	-0.08	-0.37	-0.04	-0.04	-0.22	-0.37	-0.0	-0.0	-2.78					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-10-13 07:00:00	3150	1.92	1.8	1.89	1.84	MQSPA.MI	2.29	2.33	2.18	2.23	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.8		1.8				-1.0			2.08		2.18						0.0			3.37	-0.0	-0.0	1.44	-0.0	-0.0	0.78		1.44	0.0	0.0	26.28					1	-0.0	-0.0	0.41	-0.0	-0.0	0.26	0.41	0.0	0.0	54.03					0.0	0.0	-0.95	0.0	0.0	-0.35	-0.95	-0.0	-0.0	-0.38					0.0	0.0	-0.37	0.0	0.0	-0.22	-0.37	-0.0	-0.0	-0.38					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-14 07:00:00	2569	1.93	1.83	1.91	1.9	MQSPA.MI	2.3	2.33	2.21	2.29	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.93							-1.0			2.08	2.33							0.0			3.37	-0.06	-0.06	1.38	-0.03	-0.03	0.73		1.38	0.0	0.0	24.44					1	-0.06	-0.06	0.35	-0.03	-0.03	0.22	0.35	0.0	0.0	50.98					0.06	0.06	-0.89	0.03	0.03	-0.33	-0.89	0.0	0.0	1.05					0.06	0.06	-0.31	0.03	0.03	-0.19	-0.31	0.0	0.0	1.05					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-17 07:00:00	585	1.93	1.85	1.85	1.9	MQSPA.MI	2.19	2.28	2.19	2.25	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	-0.0	-0.0	1.38	-0.0	-0.0	0.73		1.38	0.0	0.0	23.97					1	-0.0	-0.0	0.35	-0.0	-0.0	0.22	0.35	0.0	0.0	50.39					0.0	0.0	-0.89	0.0	0.0	-0.33	-0.89	0.0	0.0	3.65					0.0	0.0	-0.31	0.0	0.0	-0.19	-0.31	0.0	0.0	3.65					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
2022-10-18 07:00:00	1604	1.9	1.83	1.83	1.88	MQSPA.MI	2.15	2.23	2.15	2.2	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								-1.0			2.08								0.0			3.37	0.02	0.02	1.4	0.01	0.01	0.74		1.4	0.0	0.0	24.33					1	0.02	0.02	0.37	0.01	0.01	0.23	0.37	0.0	0.0	50.85					-0.02	-0.02	-0.91	-0.01	-0.01	-0.34	-0.91	0.0	0.0	1.19					-0.02	-0.02	-0.33	-0.01	-0.01	-0.2	-0.33	0.0	0.0	1.19					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
2022-10-19 07:00:00	2191	1.85	1.83	1.83	1.85	MQSPA.MI	2.15	2.17	2.15	2.17	2.67	2.01	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.83						-1.0			2.08								0.0			3.37	0.03	0.03	1.43	0.02	0.02	0.77		1.43	0.0	0.0	27.75					1	0.03	0.03	0.4	0.02	0.02	0.25	0.4	0.0	0.0	55.44					-0.03	-0.03	-0.94	-0.02	-0.02	-0.35	-0.94	-0.0	-0.0	-2.2					-0.03	-0.03	-0.36	-0.02	-0.02	-0.21	-0.36	-0.0	-0.0	-2.2					-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0					
