volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
291996	0.59	0.58	0.58	0.59	0.56	CIR.MI	0.56	0.56	0.55	0.56	0.75	0.54	1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0											0.56										0.4	0.0	0.0	0.02999999999999986	0.0	0.0	0.004600800622705403	0.56	0.02999999999999986
395626	0.58	0.56	0.58	0.57	0.53	CIR.MI	0.57	0.57	0.55	0.55	0.75	0.54	1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.020000000000000018	-0.020000000000000018	0.009999999999999842	-0.03389830508474578	-0.03448617607116932	-0.02945346380518299	0.56	0.009999999999999842
236621	0.58	0.56	0.56	0.56	0.53	CIR.MI	0.54	0.56	0.54	0.54	0.75	0.54	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.009999999999999898	-0.009999999999999898	-5.551115123125783e-17	-0.01754385964912264	-0.01769957709940075	-0.04648059601912691	0.6	-5.551115123125783e-17
473625	0.58	0.56	0.57	0.57	0.54	CIR.MI	0.54	0.55	0.53	0.54	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0												0.53									0.4	-0.009999999999999898	-0.009999999999999898	-0.009999999999999953	-0.01785714285714257	-0.017699577099400638	-0.06320900661528239	0.6	-0.009999999999999953
378007	0.59	0.57	0.59	0.57	0.53	CIR.MI	0.56	0.56	0.54	0.54	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0											0.56			0.54							0.4	-0.0	-0.0	-0.009999999999999953	-0.0	-0.0	-0.06320900661528239	0.6	-0.009999999999999953
217835	0.57	0.56	0.57	0.56	0.53	CIR.MI	0.54	0.54	0.53	0.53	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0		0.56										0.53									0.4	0.009999999999999898	0.009999999999999898	-5.551115123125783e-17	0.01754385964912264	0.01769957709940075	-0.046480596019126796	0.6	-5.551115123125783e-17
180174	0.57	0.56	0.57	0.57	0.54	CIR.MI	0.54	0.55	0.54	0.54	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.009999999999999898	-0.009999999999999898	-0.009999999999999953	-0.01785714285714257	-0.017699577099400638	-0.06320900661528228	0.6	-0.009999999999999953
451568	0.59	0.57	0.57	0.58	0.55	CIR.MI	0.55	0.56	0.54	0.56	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.010000000000000009	-0.010000000000000009	-0.019999999999999962	-0.01754385964912286	-0.01739174271186924	-0.07936057546674291	0.6	-0.019999999999999962
226811	0.59	0.58	0.58	0.58	0.54	CIR.MI	0.56	0.57	0.55	0.55	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	0.59										0.57		0.57								0.4	-0.0	-0.0	-0.019999999999999962	-0.0	-0.0	-0.07936057546674291	0.6	-0.019999999999999962
215255	0.59	0.57	0.58	0.58	0.54	CIR.MI	0.55	0.56	0.55	0.55	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.0	-0.0	-0.019999999999999962	-0.0	-0.0	-0.07936057546674291	0.6	-0.019999999999999962
84681	0.58	0.57	0.57	0.57	0.54	CIR.MI	0.55	0.55	0.54	0.54	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0												0.54									0.4	0.010000000000000009	0.010000000000000009	-0.009999999999999953	0.017241379310344862	0.01739174271186922	-0.06320900661528228	0.6	-0.009999999999999953
209758	0.57	0.57	0.57	0.57	0.54	CIR.MI	0.54	0.55	0.54	0.55	0.75	0.53	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0											0.55										0.4	-0.0	-0.0	-0.009999999999999953	-0.0	-0.0	-0.06320900661528228	0.6	-0.009999999999999953
330678	0.57	0.55	0.57	0.56	0.53	CIR.MI	0.55	0.55	0.53	0.54	0.75	0.53	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	0.009999999999999898	0.009999999999999898	-5.551115123125783e-17	0.01754385964912264	0.01769957709940075	-0.046480596019126796	0.6	-5.551115123125783e-17
156206	0.57	0.56	0.56	0.56	0.53	CIR.MI	0.54	0.55	0.54	0.54	0.75	0.53	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.0	-0.0	-5.551115123125783e-17	-0.0	-0.0	-0.046480596019126796	0.6	-5.551115123125783e-17
232817	0.57	0.56	0.56	0.56	0.52	CIR.MI	0.54	0.54	0.53	0.53	0.75	0.53	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.0	-0.0	-5.551115123125783e-17	-0.0	-0.0	-0.046480596019126796	0.6	-5.551115123125783e-17
555625	0.56	0.55	0.55	0.56	0.53	CIR.MI	0.53	0.53	0.53	0.53	0.75	0.53	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.0	-0.0	-5.551115123125783e-17	-0.0	-0.0	-0.046480596019126796	0.6	-5.551115123125783e-17
182620	0.56	0.55	0.56	0.56	0.52	CIR.MI	0.53	0.53	0.53	0.53	0.75	0.53	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.0	-0.0	-5.551115123125783e-17	-0.0	-0.0	-0.046480596019126796	0.6	-5.551115123125783e-17
130630	0.56	0.55	0.55	0.55	0.52	CIR.MI	0.53	0.53	0.53	0.53	0.75	0.53	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	0.010000000000000009	0.010000000000000009	0.009999999999999953	0.017857142857142905	0.018018505502678365	-0.02914387958311082	0.6	0.009999999999999953
423894	0.57	0.55	0.55	0.56	0.52	CIR.MI	0.53	0.54	0.52	0.53	0.75	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.010000000000000009	-0.010000000000000009	-5.551115123125783e-17	-0.0181818181818183	-0.01801850550267843	-0.046480596019126796	0.59	-5.551115123125783e-17
387167	0.56	0.55	0.56	0.55	0.52	CIR.MI	0.53	0.54	0.53	0.53	0.75	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	0.010000000000000009	0.010000000000000009	0.009999999999999953	0.017857142857142905	0.018018505502678365	-0.029143879583110932	0.59	0.009999999999999953
192221	0.56	0.55	0.55	0.55	0.52	CIR.MI	0.53	0.53	0.52	0.53	0.75	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0		0.55		0.55																	0.4	-0.0	-0.0	0.009999999999999953	-0.0	-0.0	-0.029143879583110932	0.59	0.009999999999999953
235290	0.56	0.55	0.55	0.56	0.53	CIR.MI	0.52	0.52	0.52	0.52	0.75	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.010000000000000009	-0.010000000000000009	-5.551115123125783e-17	-0.0181818181818183	-0.01801850550267843	-0.04648059601912691	0.59	-5.551115123125783e-17
816289	0.57	0.55	0.56	0.56	0.53	CIR.MI	0.52	0.53	0.52	0.52	0.72	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0												0.52		0.52		0.52					0.4	-0.0	-0.0	-5.551115123125783e-17	-0.0	-0.0	-0.04648059601912691	0.59	-5.551115123125783e-17
405355	0.57	0.56	0.56	0.56	0.53	CIR.MI	0.52	0.53	0.52	0.52	0.72	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.0	-0.0	-5.551115123125783e-17	-0.0	-0.0	-0.04648059601912691	0.59	-5.551115123125783e-17
602213	0.58	0.56	0.56	0.57	0.54	CIR.MI	0.52	0.54	0.52	0.53	0.71	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																					0.4	-0.009999999999999898	-0.009999999999999898	-0.009999999999999953	-0.01785714285714257	-0.017699577099400638	-0.06320900661528228	0.59	-0.009999999999999953
1377679	0.59	0.56	0.57	0.59	0.56	CIR.MI	0.54	0.55	0.53	0.55	0.71	0.52	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0																					0.4	-0.020000000000000018	-0.020000000000000018	-0.02999999999999997	-0.03508771929824572	-0.034486176071169404	-0.09496463350967965	0.59	-0.02999999999999997
699890	0.6	0.58	0.59	0.59	0.56	CIR.MI	0.55	0.56	0.54	0.55	0.71	0.52	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	-1.0	1.0																					0.4	-0.0	-0.0	-0.02999999999999997	-0.0	-0.0	-0.09496463350967965	0.6	-0.02999999999999997
444610	0.61	0.59	0.6	0.59	0.56	CIR.MI	0.55	0.56	0.55	0.55	0.7	0.52	-1.0	-1.0	-1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0																					0.4	-0.0	-0.0	-0.02999999999999997	-0.0	-0.0	-0.09496463350967965	0.61	-0.02999999999999997
292621	0.6	0.59	0.6	0.59	0.56	CIR.MI	0.56	0.56	0.55	0.55	0.68	0.52	-1.0	-1.0	-1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0																					0.4	-0.0	-0.0	-0.02999999999999997	-0.0	-0.0	-0.09496463350967965	0.61	-0.02999999999999997
502776	0.6	0.59	0.59	0.6	0.56	CIR.MI	0.54	0.56	0.54	0.55	0.67	0.52	-1.0	-1.0	-1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0																					0.4	-0.010000000000000009	-0.010000000000000009	-0.03999999999999998	-0.016949152542372836	-0.01680711831638119	-0.11004855628451826	0.61	-0.03999999999999998
725972	0.61	0.59	0.6	0.61	0.58	CIR.MI	0.55	0.56	0.54	0.56	0.67	0.52	-1.0	-1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0																					0.4	-0.010000000000000009	-0.010000000000000009	-0.04999999999999999	-0.016666666666666607	-0.016529301951210506	-0.12463792421428022	0.61	-0.04999999999999999
1107250	0.65	0.61	0.62	0.64	0.6	CIR.MI	0.57	0.6	0.57	0.59	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0	0.65		0.65		0.65		-1.0			0.65	0.6		0.6		0.6			-1.0			0.6	-0.030000000000000027	-0.030000000000000027	-0.08000000000000002	-0.049180327868852514	-0.04800921918636066	-0.1656705215167359	0.65	-0.08000000000000002
663729	0.65	0.63	0.65	0.63	0.59	CIR.MI	0.6	0.6	0.58	0.58	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							-1.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.07	0.015625	0.015748356968139168	-0.15242719646144598	0.65	-0.07
538924	0.64	0.63	0.63	0.63	0.6	CIR.MI	0.58	0.59	0.58	0.58	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0		0.63					-1.0			0.65								-1.0			0.6	-0.0	-0.0	-0.07	-0.0	-0.0	-0.15242719646144598	0.65	-0.07
238428	0.64	0.63	0.64	0.63	0.6	CIR.MI	0.59	0.59	0.58	0.58	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							-1.0			0.65		0.58						-1.0			0.6	-0.0	-0.0	-0.07	-0.0	-0.0	-0.15242719646144598	0.65	-0.07
218066	0.64	0.62	0.64	0.63	0.6	CIR.MI	0.58	0.58	0.57	0.58	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							-1.0			0.65								-1.0			0.6	-0.0	-0.0	-0.07	-0.0	-0.0	-0.15242719646144598	0.65	-0.07
909618	0.65	0.63	0.64	0.65	0.61	CIR.MI	0.58	0.59	0.58	0.59	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0	0.65						0.0			0.65	0.59							-1.0			0.6	-0.020000000000000018	-0.020000000000000018	-0.09000000000000002	-0.031746031746031855	-0.03125254350410453	-0.1785063596472477	0.65	-0.09000000000000002
574615	0.65	0.64	0.65	0.64	0.6	CIR.MI	0.59	0.59	0.58	0.58	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65		0.58						-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.08000000000000002	0.015384615384615441	0.015504186535965312	-0.1656705215167359	0.65	-0.08000000000000002
477138	0.64	0.62	0.64	0.64	0.6	CIR.MI	0.59	0.59	0.58	0.59	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65	0.59							-1.0			0.6	-0.0	-0.0	-0.08000000000000002	-0.0	-0.0	-0.1656705215167359	0.65	-0.08000000000000002
255475	0.64	0.62	0.63	0.64	0.6	CIR.MI	0.58	0.59	0.57	0.59	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	-0.08000000000000002	-0.0	-0.0	-0.1656705215167359	0.65	-0.08000000000000002
407564	0.63	0.61	0.63	0.62	0.59	CIR.MI	0.59	0.59	0.56	0.57	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65		0.56		0.56				-1.0			0.6	0.020000000000000018	0.020000000000000018	-0.06	0.03125	0.0317486983145803	-0.13875666737211445	0.65	-0.06
219957	0.63	0.61	0.63	0.63	0.59	CIR.MI	0.58	0.58	0.57	0.58	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65	0.58							-1.0			0.6	-0.010000000000000009	-0.010000000000000009	-0.07	-0.016129032258064502	-0.01600034134644112	-0.15242719646144598	0.65	-0.07
170543	0.63	0.61	0.61	0.62	0.59	CIR.MI	0.57	0.58	0.57	0.58	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.06	0.015873015873015928	0.01600034134644119	-0.13875666737211445	0.65	-0.06
112545	0.63	0.61	0.62	0.62	0.58	CIR.MI	0.57	0.58	0.57	0.57	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65		0.57						-1.0			0.6	-0.0	-0.0	-0.06	-0.0	-0.0	-0.13875666737211445	0.65	-0.06
159267	0.62	0.61	0.62	0.62	0.58	CIR.MI	0.57	0.58	0.57	0.57	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	-0.06	-0.0	-0.0	-0.13875666737211445	0.65	-0.06
161749	0.63	0.61	0.61	0.62	0.58	CIR.MI	0.57	0.59	0.57	0.57	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65	0.59		0.59					-1.0			0.6	-0.0	-0.0	-0.06	-0.0	-0.0	-0.13875666737211445	0.65	-0.06
226245	0.62	0.6	0.62	0.61	0.57	CIR.MI	0.57	0.57	0.56	0.56	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65		0.56						-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.04999999999999999	0.016129032258064502	0.01626052087178029	-0.12463792421428022	0.65	-0.04999999999999999
470509	0.61	0.6	0.61	0.61	0.58	CIR.MI	0.57	0.57	0.56	0.57	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	-0.04999999999999999	-0.0	-0.0	-0.12463792421428022	0.65	-0.04999999999999999
114187	0.62	0.61	0.62	0.61	0.58	CIR.MI	0.57	0.57	0.57	0.57	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65	0.57							-1.0			0.6	-0.0	-0.0	-0.04999999999999999	-0.0	-0.0	-0.12463792421428022	0.65	-0.04999999999999999
238863	0.62	0.6	0.6	0.6	0.57	CIR.MI	0.56	0.58	0.56	0.56	0.67	0.52	-1.0	1.0	1.0	1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.03999999999999998	0.016393442622950838	0.016529301951210582	-0.11004855628451826	0.65	-0.03999999999999998
286178	0.61	0.59	0.61	0.59	0.56	CIR.MI	0.57	0.57	0.55	0.55	0.66	0.52	-1.0	1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.02999999999999997	0.01666666666666672	0.01680711831638129	-0.09496463350967954	0.65	-0.02999999999999997
563143	0.6	0.55	0.6	0.59	0.55	CIR.MI	0.56	0.56	0.51	0.54	0.65	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0		0.55					0.0			0.65		0.51						-1.0			0.6	-0.0	-0.0	-0.02999999999999997	-0.0	-0.0	-0.09496463350967954	0.65	-0.02999999999999997
229756	0.6	0.59	0.59	0.6	0.57	CIR.MI	0.54	0.55	0.54	0.55	0.65	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.010000000000000009	-0.010000000000000009	-0.03999999999999998	-0.016949152542372836	-0.01680711831638119	-0.11004855628451815	0.65	-0.03999999999999998
222204	0.61	0.59	0.6	0.6	0.56	CIR.MI	0.55	0.57	0.55	0.55	0.65	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65	0.57							-1.0			0.6	-0.0	-0.0	-0.03999999999999998	-0.0	-0.0	-0.11004855628451815	0.65	-0.03999999999999998
119596	0.61	0.59	0.6	0.61	0.57	CIR.MI	0.55	0.55	0.54	0.55	0.64	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.010000000000000009	-0.010000000000000009	-0.04999999999999999	-0.016666666666666607	-0.016529301951210506	-0.1246379242142801	0.65	-0.04999999999999999
332120	0.62	0.59	0.61	0.59	0.56	CIR.MI	0.56	0.57	0.54	0.54	0.64	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65		0.54						-1.0			0.6	0.020000000000000018	0.020000000000000018	-0.02999999999999997	0.032786885245901676	0.033336420267591836	-0.09496463350967943	0.65	-0.02999999999999997
139232	0.62	0.59	0.59	0.61	0.58	CIR.MI	0.54	0.56	0.54	0.56	0.64	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0	0.62						0.0			0.65								-1.0			0.6	-0.020000000000000018	-0.020000000000000018	-0.04999999999999999	-0.033898305084745894	-0.033336420267591926	-0.12463792421428022	0.65	-0.04999999999999999
155591	0.61	0.6	0.61	0.61	0.58	CIR.MI	0.56	0.56	0.55	0.56	0.64	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65	0.56							-1.0			0.6	-0.0	-0.0	-0.04999999999999999	-0.0	-0.0	-0.12463792421428022	0.64	-0.04999999999999999
330894	0.61	0.6	0.61	0.6	0.57	CIR.MI	0.55	0.55	0.54	0.54	0.64	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.03999999999999998	0.016393442622950838	0.016529301951210582	-0.11004855628451815	0.64	-0.03999999999999998
355719	0.61	0.59	0.61	0.59	0.56	CIR.MI	0.55	0.55	0.53	0.53	0.64	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.02999999999999997	0.01666666666666672	0.01680711831638129	-0.09496463350967943	0.63	-0.02999999999999997
413939	0.6	0.59	0.59	0.59	0.56	CIR.MI	0.54	0.54	0.53	0.54	0.64	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	-0.02999999999999997	-0.0	-0.0	-0.09496463350967943	0.63	-0.02999999999999997
149208	0.6	0.59	0.6	0.59	0.56	CIR.MI	0.54	0.54	0.53	0.54	0.63	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	-0.02999999999999997	-0.0	-0.0	-0.09496463350967943	0.63	-0.02999999999999997
148025	0.59	0.59	0.59	0.59	0.56	CIR.MI	0.54	0.54	0.53	0.53	0.62	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	-0.02999999999999997	-0.0	-0.0	-0.09496463350967943	0.63	-0.02999999999999997
484242	0.59	0.57	0.59	0.58	0.55	CIR.MI	0.53	0.53	0.51	0.53	0.62	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.019999999999999962	0.016949152542372947	0.017094433359300183	-0.0793605754667428	0.63	-0.019999999999999962
352368	0.58	0.57	0.58	0.57	0.54	CIR.MI	0.53	0.53	0.52	0.52	0.62	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	-0.009999999999999953	0.017241379310344862	0.01739174271186922	-0.06320900661528217	0.63	-0.009999999999999953
215199	0.58	0.56	0.57	0.57	0.54	CIR.MI	0.52	0.53	0.52	0.52	0.62	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	-0.009999999999999953	-0.0	-0.0	-0.06320900661528217	0.62	-0.009999999999999953
255898	0.57	0.56	0.56	0.56	0.53	CIR.MI	0.52	0.52	0.51	0.52	0.62	0.51	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0							0.0			0.65								-1.0			0.6	0.009999999999999898	0.009999999999999898	-5.551115123125783e-17	0.01754385964912264	0.01769957709940075	-0.046480596019126685	0.62	-5.551115123125783e-17
453737	0.56	0.53	0.55	0.53	0.5	CIR.MI	0.51	0.52	0.5	0.5	0.62	0.5	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	-1.0	1.0		0.53					0.0			0.65								-1.0			0.6	0.030000000000000027	0.030000000000000027	0.02999999999999997	0.0535714285714286	0.05505977718302743	0.007492200432620999	0.62	0.02999999999999997
158965	0.55	0.53	0.53	0.53	0.5	CIR.MI	0.5	0.51	0.5	0.5	0.62	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							0.0			0.65		0.5						-1.0			0.6	-0.0	-0.0	0.02999999999999997	-0.0	-0.0	0.007492200432620999	0.62	0.02999999999999997
392528	0.56	0.54	0.54	0.55	0.52	CIR.MI	0.5	0.52	0.5	0.52	0.62	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.56						0.0			0.65	0.52							-1.0			0.6	-0.020000000000000018	-0.020000000000000018	0.009999999999999953	-0.037735849056603765	-0.037041271680349076	-0.02914387958311071	0.62	0.009999999999999953
221464	0.55	0.54	0.55	0.55	0.51	CIR.MI	0.52	0.52	0.51	0.51	0.62	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	0.009999999999999953	-0.0	-0.0	-0.02914387958311071	0.62	0.009999999999999953
271973	0.54	0.53	0.54	0.54	0.51	CIR.MI	0.5	0.51	0.5	0.5	0.6	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							0.0			0.65								-1.0			0.6	0.010000000000000009	0.010000000000000009	0.019999999999999962	0.018181818181818188	0.01834913866819654	-0.011165062538353476	0.62	0.019999999999999962
344513	0.55	0.53	0.53	0.54	0.51	CIR.MI	0.5	0.51	0.49	0.5	0.6	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.53		0.53			0.0			0.65		0.49		0.49				-1.0			0.6	-0.0	-0.0	0.019999999999999962	-0.0	-0.0	-0.011165062538353476	0.62	0.019999999999999962
175332	0.55	0.54	0.55	0.54	0.51	CIR.MI	0.51	0.51	0.5	0.5	0.6	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							0.0			0.65								-1.0			0.6	-0.0	-0.0	0.019999999999999962	-0.0	-0.0	-0.011165062538353476	0.62	0.019999999999999962
349191	0.56	0.54	0.55	0.56	0.52	CIR.MI	0.51	0.51	0.5	0.51	0.6	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							0.0			0.65								-1.0			0.6	-0.020000000000000018	-0.020000000000000018	-5.551115123125783e-17	-0.03703703703703698	-0.03636764417087479	-0.046480596019126574	0.62	-5.551115123125783e-17
536563	0.58	0.55	0.55	0.57	0.54	CIR.MI	0.51	0.54	0.51	0.53	0.6	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							0.0			0.65								-1.0			0.6	-0.009999999999999898	-0.009999999999999898	-0.009999999999999953	-0.01785714285714257	-0.017699577099400638	-0.06320900661528195	0.62	-0.009999999999999953
272254	0.58	0.56	0.58	0.56	0.53	CIR.MI	0.54	0.54	0.53	0.53	0.6	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							0.0			0.65								-1.0			0.6	0.009999999999999898	0.009999999999999898	-5.551115123125783e-17	0.01754385964912264	0.01769957709940075	-0.04648059601912646	0.61	-5.551115123125783e-17
