volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
254204	0.94	0.92	0.94	0.93	0.67	RCS.MI	0.92	0.92	0.9	0.91	1.6	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.009999999999999898	0.009999999999999898	0.4	0.010638297872340274	0.010695289116747806	0.38406767797449026	1.0	0.4
217002	0.94	0.91	0.93	0.92	0.66	RCS.MI	0.91	0.92	0.9	0.9	1.6	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.91						1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.41000000000000003	0.010752688172043001	0.010810916104215617	0.3991118918655172	1.0	0.41000000000000003
362098	0.93	0.91	0.91	0.93	0.67	RCS.MI	0.9	0.92	0.9	0.91	1.6	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.4	-0.010869565217391353	-0.010810916104215676	0.38406767797449004	1.0	0.4
165514	0.93	0.92	0.93	0.93	0.67	RCS.MI	0.91	0.91	0.9	0.91	1.55	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.38406767797449004	1.0	0.4
238648	0.95	0.93	0.94	0.93	0.67	RCS.MI	0.91	0.92	0.91	0.91	1.55	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.95							1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.38406767797449004	1.0	0.4
196847	0.94	0.93	0.93	0.93	0.67	RCS.MI	0.9	0.91	0.9	0.9	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.38406767797449004	1.0	0.4
444004	0.94	0.93	0.93	0.93	0.66	RCS.MI	0.88	0.89	0.88	0.88	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.38406767797449004	1.0	0.4
535497	0.95	0.92	0.92	0.93	0.67	RCS.MI	0.87	0.89	0.87	0.88	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.38406767797449004	1.0	0.4
393274	0.94	0.92	0.94	0.93	0.67	RCS.MI	0.89	0.89	0.87	0.88	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.38406767797449004	1.0	0.4
309944	0.94	0.92	0.93	0.93	0.67	RCS.MI	0.88	0.89	0.87	0.88	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.38406767797449004	1.0	0.4
469490	0.93	0.91	0.93	0.91	0.65	RCS.MI	0.88	0.88	0.86	0.86	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.020000000000000018	0.020000000000000018	0.42000000000000004	0.021505376344086002	0.021739986636405875	0.4144867478200833	1.0	0.42000000000000004
588420	0.92	0.9	0.91	0.9	0.65	RCS.MI	0.86	0.87	0.85	0.85	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.43000000000000005	0.01098901098901095	0.011049836186584935	0.4302032672403062	1.0	0.43000000000000005
218963	0.92	0.91	0.91	0.91	0.65	RCS.MI	0.85	0.86	0.85	0.85	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.91						1.0			1.29		0.85								1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.42000000000000004	-0.011111111111111072	-0.011049836186584935	0.4144867478200833	1.0	0.42000000000000004
280746	0.92	0.91	0.91	0.92	0.66	RCS.MI	0.85	0.86	0.85	0.86	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.41000000000000003	-0.01098901098901095	-0.01092907053219023	0.3991118918655172	1.0	0.41000000000000003
1551911	0.95	0.92	0.92	0.94	0.67	RCS.MI	0.86	0.89	0.86	0.88	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29	0.89			0.86						1.0			1.2	-0.019999999999999907	-0.019999999999999907	0.3900000000000001	-0.021739130434782483	-0.021506205220963463	0.36934355374071903	1.0	0.3900000000000001
491472	0.95	0.93	0.94	0.94	0.68	RCS.MI	0.88	0.89	0.87	0.88	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.95							1.0			1.29										1.0			1.2	-0.0	-0.0	0.3900000000000001	-0.0	-0.0	0.36934355374071903	1.0	0.3900000000000001
277774	0.94	0.92	0.94	0.93	0.67	RCS.MI	0.88	0.89	0.86	0.87	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.009999999999999898	0.009999999999999898	0.4	0.010638297872340274	0.010695289116747806	0.38406767797449004	1.0	0.4
220169	0.93	0.91	0.92	0.91	0.65	RCS.MI	0.86	0.87	0.86	0.86	1.51	0.85	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.020000000000000018	0.020000000000000018	0.42000000000000004	0.021505376344086002	0.021739986636405875	0.4144867478200833	0.99	0.42000000000000004
525446	0.92	0.89	0.92	0.9	0.64	RCS.MI	0.88	0.88	0.85	0.86	1.51	0.85	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.89		0.89				1.0			1.29		0.85								1.0			1.2	0.010000000000000009	0.010000000000000009	0.43000000000000005	0.01098901098901095	0.011049836186584935	0.4302032672403062	0.96	0.43000000000000005
222288	0.9	0.89	0.89	0.9	0.65	RCS.MI	0.85	0.86	0.85	0.86	1.51	0.85	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.43000000000000005	-0.0	-0.0	0.4302032672403062	0.95	0.43000000000000005
721139	0.95	0.89	0.9	0.93	0.66	RCS.MI	0.85	0.9	0.84	0.87	1.51	0.84	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.030000000000000027	-0.030000000000000027	0.4	-0.03333333333333344	-0.03278982282299097	0.3840676779744898	0.95	0.4
342477	0.94	0.93	0.94	0.94	0.67	RCS.MI	0.88	0.88	0.87	0.88	1.51	0.84	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.009999999999999898	-0.009999999999999898	0.3900000000000001	-0.010752688172043001	-0.01069528911674795	0.3693435537407188	0.95	0.3900000000000001
335836	0.94	0.91	0.94	0.93	0.66	RCS.MI	0.89	0.89	0.87	0.88	1.51	0.84	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.009999999999999898	0.009999999999999898	0.4	0.010638297872340274	0.010695289116747806	0.3840676779744896	0.95	0.4
327051	0.94	0.92	0.92	0.93	0.67	RCS.MI	0.88	0.89	0.87	0.88	1.51	0.84	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4	-0.0	-0.0	0.3840676779744896	0.95	0.4
630123	0.96	0.92	0.92	0.95	0.68	RCS.MI	0.88	0.92	0.88	0.91	1.51	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.019999999999999907	-0.019999999999999907	0.3800000000000001	-0.021505376344086002	-0.02127739844728488	0.3549294110697636	0.96	0.3800000000000001
794326	0.96	0.93	0.96	0.94	0.68	RCS.MI	0.94	0.94	0.91	0.92	1.51	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.3900000000000001	0.010526315789473717	0.010582109330536972	0.3693435537407186	0.96	0.3900000000000001
993567	1.0	0.94	0.94	0.97	0.7	RCS.MI	0.91	0.97	0.91	0.94	1.51	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.0		1.0					1.0			1.29	0.97		0.97							1.0			1.2	-0.030000000000000027	-0.030000000000000027	0.3600000000000001	-0.03191489361702127	-0.031416196233378914	0.32699272218172726	1.0	0.3600000000000001
1562877	0.99	0.94	0.97	0.94	0.67	RCS.MI	0.94	0.95	0.9	0.9	1.5	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.030000000000000027	0.030000000000000027	0.3900000000000001	0.030927835051546393	0.03141619623337893	0.3693435537407186	1.0	0.3900000000000001
731134	0.93	0.89	0.93	0.91	0.65	RCS.MI	0.92	0.92	0.88	0.89	1.49	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.89						1.0			1.29		0.88								1.0			1.2	0.029999999999999916	0.029999999999999916	0.42000000000000004	0.031914893617021156	0.03243527575315373	0.4144867478200829	1.0	0.42000000000000004
707543	0.93	0.9	0.92	0.92	0.66	RCS.MI	0.91	0.92	0.9	0.92	1.49	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.93							1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.41000000000000003	-0.01098901098901095	-0.01092907053219023	0.39911189186551677	1.0	0.41000000000000003
330326	0.93	0.89	0.93	0.9	0.65	RCS.MI	0.93	0.93	0.9	0.91	1.48	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29	0.93									1.0			1.2	0.020000000000000018	0.020000000000000018	0.43000000000000005	0.021739130434782594	0.02197890671877523	0.430203267240306	1.0	0.43000000000000005
201851	0.91	0.89	0.91	0.9	0.64	RCS.MI	0.92	0.92	0.9	0.91	1.48	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.43000000000000005	-0.0	-0.0	0.430203267240306	1.0	0.43000000000000005
269728	0.91	0.89	0.9	0.9	0.65	RCS.MI	0.9	0.91	0.89	0.9	1.44	0.84	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29		0.89								1.0			1.2	-0.0	-0.0	0.43000000000000005	-0.0	-0.0	0.430203267240306	1.0	0.43000000000000005
433734	0.9	0.88	0.89	0.88	0.63	RCS.MI	0.91	0.92	0.9	0.9	1.38	0.84	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29	0.92									1.0			1.2	0.020000000000000018	0.020000000000000018	0.45000000000000007	0.022222222222222254	0.02247285585205863	0.46270788695031295	1.0	0.45000000000000007
2362071	0.89	0.8	0.88	0.81	0.58	RCS.MI	0.9	0.91	0.82	0.83	1.32	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.06999999999999995	0.06999999999999995	0.52	0.07954545454545447	0.08288765980576764	0.5891147413781177	1.0	0.52
895121	0.85	0.81	0.82	0.83	0.6	RCS.MI	0.83	0.85	0.82	0.84	1.3	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29		0.82								1.0			1.2	-0.019999999999999907	-0.019999999999999907	0.5000000000000001	-0.024691358024691246	-0.024391453124159048	0.5508228198991272	1.0	0.5000000000000001
427328	0.85	0.82	0.85	0.82	0.59	RCS.MI	0.88	0.88	0.85	0.85	1.3	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.82		0.82		0.82		1.0			1.29	0.88									1.0			1.2	0.010000000000000009	0.010000000000000009	0.5100000000000001	0.012048192771084376	0.01212136053234485	0.5697352933125313	1.0	0.5100000000000001
332665	0.84	0.82	0.83	0.84	0.6	RCS.MI	0.85	0.86	0.84	0.86	1.3	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.020000000000000018	-0.020000000000000018	0.4900000000000001	-0.024390243902439046	-0.024097551579060524	0.5323606434717565	1.0	0.4900000000000001
500069	0.87	0.83	0.83	0.86	0.62	RCS.MI	0.83	0.87	0.83	0.86	1.3	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.87							1.0			1.29										1.0			1.2	-0.020000000000000018	-0.020000000000000018	0.4700000000000001	-0.023809523809523725	-0.023530497410194036	0.49672434943752974	1.0	0.4700000000000001
395199	0.86	0.82	0.85	0.83	0.59	RCS.MI	0.86	0.87	0.83	0.84	1.3	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.82						1.0			1.29										1.0			1.2	0.030000000000000027	0.030000000000000027	0.5000000000000001	0.03488372093023262	0.03550668845690987	0.5508228198991274	1.0	0.5000000000000001
405677	0.86	0.83	0.84	0.84	0.6	RCS.MI	0.83	0.85	0.83	0.83	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29		0.83								1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.4900000000000001	-0.012048192771084265	-0.01197619104671562	0.5323606434717569	1.0	0.4900000000000001
574822	0.86	0.83	0.83	0.85	0.61	RCS.MI	0.83	0.86	0.83	0.84	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.86							1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.4800000000000001	-0.011904761904761862	-0.011834457647002798	0.5143328711956188	1.0	0.4800000000000001
278801	0.85	0.83	0.85	0.83	0.59	RCS.MI	0.86	0.86	0.84	0.84	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29	0.86									1.0			1.2	0.020000000000000018	0.020000000000000018	0.5000000000000001	0.02352941176470591	0.02381064869371856	0.5508228198991276	1.0	0.5000000000000001
314231	0.84	0.82	0.83	0.83	0.6	RCS.MI	0.84	0.84	0.83	0.84	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.82						1.0			1.29		0.83								1.0			1.2	-0.0	-0.0	0.5000000000000001	-0.0	-0.0	0.5508228198991276	1.0	0.5000000000000001
257837	0.86	0.83	0.83	0.85	0.61	RCS.MI	0.82	0.85	0.82	0.84	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.020000000000000018	-0.020000000000000018	0.4800000000000001	-0.024096385542168752	-0.023810648693718607	0.5143328711956185	1.0	0.4800000000000001
407084	0.87	0.85	0.85	0.87	0.62	RCS.MI	0.84	0.86	0.84	0.86	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29	0.86									1.0			1.2	-0.020000000000000018	-0.020000000000000018	0.4600000000000001	-0.0235294117647058	-0.023256862164267183	0.4795206212830758	1.0	0.4600000000000001
1499234	0.91	0.86	0.86	0.87	0.62	RCS.MI	0.84	0.88	0.83	0.84	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.91							1.0			1.29										1.0			1.2	-0.0	-0.0	0.4600000000000001	-0.0	-0.0	0.4795206212830758	0.99	0.4600000000000001
887142	0.88	0.84	0.86	0.84	0.6	RCS.MI	0.84	0.85	0.82	0.82	1.27	0.82	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.030000000000000027	0.030000000000000027	0.4900000000000001	0.034482758620689724	0.03509131981127017	0.5323606434717572	0.93	0.4900000000000001
373492	0.86	0.83	0.86	0.84	0.6	RCS.MI	0.83	0.83	0.81	0.81	1.27	0.81	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.83						1.0			1.29										1.0			1.2	-0.0	-0.0	0.4900000000000001	-0.0	-0.0	0.5323606434717572	0.93	0.4900000000000001
486968	0.85	0.83	0.85	0.83	0.6	RCS.MI	0.82	0.82	0.81	0.81	1.27	0.81	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29		0.81		0.81						1.0			1.2	0.010000000000000009	0.010000000000000009	0.5000000000000001	0.011904761904761862	0.01197619104671565	0.5508228198991276	0.93	0.5000000000000001
1369898	0.89	0.85	0.85	0.88	0.63	RCS.MI	0.81	0.85	0.81	0.84	1.27	0.81	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.050000000000000044	-0.050000000000000044	0.45000000000000007	-0.06024096385542177	-0.058496206681608626	0.4627078869503134	0.91	0.45000000000000007
1069515	0.9	0.88	0.89	0.89	0.64	RCS.MI	0.84	0.85	0.83	0.84	1.27	0.81	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.9							1.0			1.29	0.85									1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.44000000000000006	-0.011363636363636465	-0.011299555253933466	0.44627296687221985	0.91	0.44000000000000006
866301	0.9	0.87	0.88	0.87	0.62	RCS.MI	0.83	0.85	0.82	0.82	1.27	0.81	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29		0.82								1.0			1.2	0.020000000000000018	0.020000000000000018	0.4600000000000001	0.022471910112359605	0.022728251077556175	0.4795206212830756	0.91	0.4600000000000001
670628	0.89	0.87	0.88	0.88	0.63	RCS.MI	0.83	0.84	0.82	0.83	1.27	0.81	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.87						1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.45000000000000007	-0.011494252873563315	-0.01142869582362285	0.4627078869503132	0.91	0.45000000000000007
653253	0.89	0.87	0.88	0.89	0.64	RCS.MI	0.83	0.84	0.83	0.84	1.27	0.81	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.44000000000000006	-0.011363636363636465	-0.011299555253933466	0.4462729668722196	0.91	0.44000000000000006
835042	0.91	0.89	0.9	0.91	0.65	RCS.MI	0.85	0.86	0.84	0.86	1.27	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29	0.86									1.0			1.2	-0.020000000000000018	-0.020000000000000018	0.42000000000000004	-0.022471910112359605	-0.022223136784710256	0.4144867478200829	0.91	0.42000000000000004
404746	0.91	0.88	0.91	0.89	0.64	RCS.MI	0.86	0.86	0.83	0.84	1.27	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.91							1.0			1.29										1.0			1.2	0.020000000000000018	0.020000000000000018	0.44000000000000006	0.02197802197802201	0.022223136784710235	0.4462729668722196	0.91	0.44000000000000006
592987	0.91	0.89	0.89	0.9	0.65	RCS.MI	0.84	0.85	0.83	0.84	1.27	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.43000000000000005	-0.011235955056179803	-0.011173300598125255	0.430203267240306	0.91	0.43000000000000005
513844	0.91	0.88	0.91	0.89	0.64	RCS.MI	0.86	0.86	0.83	0.84	1.27	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.44000000000000006	0.011111111111111072	0.011173300598125189	0.4462729668722196	0.91	0.44000000000000006
518814	0.91	0.87	0.91	0.88	0.63	RCS.MI	0.86	0.86	0.83	0.83	1.27	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.45000000000000007	0.011235955056179803	0.011299555253933394	0.46270788695031295	0.91	0.45000000000000007
222346	0.89	0.88	0.88	0.88	0.63	RCS.MI	0.83	0.84	0.83	0.83	1.27	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.88						1.0			1.29										1.0			1.2	-0.0	-0.0	0.45000000000000007	-0.0	-0.0	0.46270788695031295	0.91	0.45000000000000007
185125	0.89	0.88	0.89	0.89	0.64	RCS.MI	0.83	0.84	0.83	0.83	1.24	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.89							1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.44000000000000006	-0.011363636363636465	-0.011299555253933466	0.4462729668722194	0.91	0.44000000000000006
510117	0.89	0.88	0.88	0.88	0.63	RCS.MI	0.83	0.83	0.82	0.83	1.23	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.45000000000000007	0.011235955056179803	0.011299555253933394	0.46270788695031295	0.91	0.45000000000000007
532856	0.88	0.87	0.88	0.87	0.62	RCS.MI	0.83	0.83	0.82	0.82	1.23	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.87						1.0			1.29		0.82								1.0			1.2	0.010000000000000009	0.010000000000000009	0.4600000000000001	0.011363636363636354	0.011428695823622744	0.47952062128307515	0.91	0.4600000000000001
341928	0.88	0.87	0.87	0.87	0.63	RCS.MI	0.82	0.84	0.82	0.83	1.21	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4600000000000001	-0.0	-0.0	0.47952062128307515	0.91	0.4600000000000001
824402	0.91	0.86	0.89	0.88	0.63	RCS.MI	0.85	0.87	0.82	0.84	1.21	0.81	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.45000000000000007	-0.011494252873563315	-0.01142869582362285	0.46270788695031273	0.91	0.45000000000000007
1055799	0.92	0.89	0.9	0.92	0.66	RCS.MI	0.85	0.87	0.84	0.87	1.21	0.81	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.040000000000000036	-0.040000000000000036	0.41000000000000003	-0.045454545454545414	-0.044451762570833796	0.39911189186551677	0.92	0.41000000000000003
989514	0.95	0.9	0.91	0.94	0.68	RCS.MI	0.86	0.89	0.85	0.89	1.14	0.81	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.019999999999999907	-0.019999999999999907	0.3900000000000001	-0.021739130434782483	-0.021506205220963463	0.3693435537407186	0.95	0.3900000000000001
523771	0.95	0.93	0.94	0.95	0.68	RCS.MI	0.88	0.89	0.87	0.89	1.09	0.81	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.010000000000000009	-0.010000000000000009	0.3800000000000001	-0.010638297872340496	-0.010582109330537008	0.3549294110697636	0.95	0.3800000000000001
512830	0.96	0.94	0.95	0.95	0.68	RCS.MI	0.9	0.91	0.89	0.9	1.07	0.81	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.96		0.96					1.0			1.29	0.91		0.91							1.0			1.2	-0.0	-0.0	0.3800000000000001	-0.0	-0.0	0.3549294110697636	0.96	0.3800000000000001
2681913	0.95	0.88	0.95	0.89	0.64	RCS.MI	0.92	0.92	0.86	0.86	1.02	0.81	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.05999999999999994	0.05999999999999994	0.44000000000000006	0.06315789473684208	0.06524052186840097	0.4462729668722196	0.96	0.44000000000000006
467874	0.9	0.88	0.89	0.88	0.63	RCS.MI	0.87	0.88	0.85	0.86	1.01	0.81	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.45000000000000007	0.011235955056179803	0.011299555253933394	0.46270788695031295	0.96	0.45000000000000007
295833	0.89	0.87	0.89	0.87	0.63	RCS.MI	0.86	0.86	0.84	0.84	1.01	0.81	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	0.010000000000000009	0.010000000000000009	0.4600000000000001	0.011363636363636354	0.011428695823622744	0.47952062128307515	0.96	0.4600000000000001
357974	0.89	0.86	0.89	0.87	0.63	RCS.MI	0.85	0.85	0.82	0.84	0.99	0.81	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.86		0.86				1.0			1.29		0.82								1.0			1.2	-0.0	-0.0	0.4600000000000001	-0.0	-0.0	0.47952062128307515	0.96	0.4600000000000001
246166	0.89	0.86	0.89	0.87	0.62	RCS.MI	0.86	0.86	0.83	0.84	0.99	0.81	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								1.0			1.29										1.0			1.2	-0.0	-0.0	0.4600000000000001	-0.0	-0.0	0.47952062128307515	0.96	0.4600000000000001
