date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2023-03-07 08:00:00	69000	1.01	0.96	1.01	0.99	0.99	ALFO.MI	1.0	1.0	0.95	0.98	1.57	0.52	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08	1.0							-1.0			2.13	0.0	0.0	0.26	0.0	0.0	0.29	1.25	0.26	0.0	0.0	5.62					1	0.0	0.0	1.25	0.0	0.0	2.39	1.25	0.01	0.01	24.24					-0.0	-0.0	0.52	-0.0	-0.0	0.77	0.52	0.01	0.01	32.16					-0.0	-0.0	0.32	-0.0	-0.0	0.46	0.32	0.01	0.01	25.12					-0.0	-0.0	0.7300000000000002	-0.0	-0.0	0.7373737373737381	0.7300000000000002	0.004382107496306853	0.004244325231992363	13.925879685259282				
2023-03-08 08:00:00	12000	1.0	0.98	0.99	0.99	0.99	ALFO.MI	0.97	0.98	0.96	0.97	1.57	0.52	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	0.0	0.0	0.26	0.0	0.0	0.29	1.25	0.26	0.0	0.0	7.01					1	0.0	0.0	1.25	0.0	0.0	2.39	1.25	0.01	0.01	25.99					-0.0	-0.0	0.52	-0.0	-0.0	0.77	0.52	0.01	0.01	32.05					-0.0	-0.0	0.32	-0.0	-0.0	0.46	0.32	0.01	0.01	24.98					-0.0	-0.0	0.7300000000000002	-0.0	-0.0	0.7373737373737381	0.7300000000000002	0.00478895944977026	0.004654911569551112	15.341550525297457				
2023-03-09 08:00:00	12000	0.99	0.97	0.97	0.99	0.99	ALFO.MI	0.96	0.98	0.96	0.98	1.57	0.52	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	0.0	0.0	0.26	0.0	0.0	0.29	1.25	0.26	0.0	0.0	6.76					1	0.0	0.0	1.25	0.0	0.0	2.39	1.25	0.01	0.01	25.82					-0.0	-0.0	0.52	-0.0	-0.0	0.77	0.52	0.01	0.01	33.75					-0.0	-0.0	0.32	-0.0	-0.0	0.46	0.32	0.01	0.01	26.59					-0.0	-0.0	0.7300000000000002	-0.0	-0.0	0.7373737373737381	0.7300000000000002	0.004675135803667798	0.0045422988404897335	15.135880641751022				
2023-03-10 08:00:00	33000	0.99	0.95	0.99	0.95	0.95	ALFO.MI	0.99	0.99	0.95	0.95	1.57	0.52	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	-0.04	-0.04	0.22	-0.04	-0.04	0.24	1.25	0.22	0.0	0.0	6.87					1	-0.04	-0.04	1.21	-0.04	-0.04	2.25	1.21	0.01	0.01	26.04					0.04	0.04	0.56	0.04	0.04	0.85	0.56	0.01	0.01	33.71					0.04	0.04	0.36	0.04	0.04	0.53	0.36	0.01	0.01	26.53					0.040000000000000036	0.040000000000000036	0.7700000000000002	0.04040404040404044	0.041242958534049134	0.8105263157894744	0.7700000000000002	0.0054620058315737	0.005332302045863324	17.639842312542477				
2023-03-13 08:00:00	43000	0.95	0.89	0.95	0.91	0.91	ALFO.MI	0.99	0.99	0.93	0.95	1.57	0.52	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.89					1.0			1.08								-1.0			2.13	-0.04	-0.04	0.18	-0.04	-0.04	0.19	1.25	0.18	0.0	0.0	6.92					1	-0.04	-0.04	1.17	-0.04	-0.04	2.11	1.17	0.01	0.01	26.13					0.04	0.04	0.6	0.04	0.04	0.93	0.6	0.01	0.01	33.69					0.04	0.04	0.4	0.04	0.04	0.59	0.4	0.01	0.01	26.51					0.039999999999999925	0.039999999999999925	0.8100000000000002	0.042105263157894646	0.0430173850836907	0.8901098901098907	0.8100000000000002	0.006254139365672379	0.006127386298008908	20.128987856896366				
2023-03-14 08:00:00	10000	0.94	0.93	0.93	0.94	0.94	ALFO.MI	0.95	0.96	0.95	0.96	1.57	0.52	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.94						1.0			1.08								-1.0			2.13	0.03	0.03	0.21	0.03	0.03	0.23	1.25	0.21	0.0	0.0	7.18					1	0.03	0.03	1.2	0.03	0.03	2.22	1.2	0.01	0.01	26.31					-0.03	-0.03	0.57	-0.03	-0.03	0.87	0.57	0.01	0.01	33.11					-0.03	-0.03	0.37	-0.03	-0.03	0.54	0.37	0.01	0.01	26.02					-0.029999999999999916	-0.029999999999999916	0.7800000000000002	-0.03296703296703285	-0.03243527575315374	0.8297872340425541	0.7800000000000002	0.005699445691186275	0.005568695603687335	18.208756948780827				
2023-03-15 08:00:00	20000	0.94	0.86	0.94	0.89	0.89	ALFO.MI	1.01	1.01	0.92	0.95	1.57	0.52	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	-0.05	-0.05	0.16	-0.05	-0.05	0.16	1.25	0.16	0.0	0.0	5.2					1	-0.05	-0.05	1.15	-0.05	-0.05	2.05	1.15	0.01	0.01	23.38					0.05	0.05	0.62	0.05	0.05	0.97	0.62	0.01	0.01	33.48					0.05	0.05	0.42	0.05	0.05	0.63	0.42	0.01	0.01	26.46					0.04999999999999993	0.04999999999999993	0.8300000000000002	0.05319148936170204	0.054658412537863965	0.9325842696629221	0.8300000000000002	0.0060875204202051085	0.005952751501069553	18.806605365195708				
2023-03-16 08:00:00	34000	0.92	0.85	0.89	0.85	0.85	ALFO.MI	0.94	0.97	0.9	0.9	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.85					1.0			1.08		0.9						-1.0			2.13	-0.04	-0.04	0.12	-0.04	-0.05	0.11	1.2	0.12	0.0	0.0	2.11					1	-0.0	-0.0	1.15	-0.0	-0.0	2.05	1.15	0.01	0.01	22.51					0.04	0.04	0.66	0.04	0.05	1.06	0.66	0.01	0.01	37.72					0.04	0.04	0.46	0.04	0.05	0.71	0.46	0.01	0.01	30.29					0.040000000000000036	0.040000000000000036	0.8700000000000002	0.0449438202247191	0.04598511324182338	1.0235294117647067	0.8700000000000002	0.005854670491464945	0.005722320112240276	18.452720414212553				
2023-03-17 08:00:00	47000	0.93	0.85	0.85	0.89	0.89	ALFO.MI	0.91	1.0	0.91	0.96	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.93						1.0			1.08	1.0							-1.0			2.13	0.04	0.04	0.16	0.05	0.05	0.16	1.2	0.16	0.0	0.0	4.25					1	0.0	0.0	1.15	0.0	0.0	2.05	1.15	0.01	0.01	24.25					-0.04	-0.04	0.62	-0.05	-0.05	0.97	0.62	0.01	0.01	34.78					-0.04	-0.04	0.42	-0.05	-0.05	0.63	0.42	0.01	0.01	27.63					-0.040000000000000036	-0.040000000000000036	0.8300000000000002	-0.04705882352941182	-0.04598511324182344	0.9325842696629221	0.8300000000000002	0.00576846917359182	0.005633887482189737	17.908716789850455				
2023-03-20 08:00:00	2000	0.89	0.89	0.89	0.89	0.89	ALFO.MI	0.94	0.94	0.94	0.94	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	0.0	0.0	0.16	0.0	0.0	0.16	1.2	0.16	0.0	0.0	3.98					1	0.0	0.0	1.15	0.0	0.0	2.05	1.15	0.01	0.01	24.06					-0.0	-0.0	0.62	-0.0	-0.0	0.97	0.62	0.01	0.01	36.52					-0.0	-0.0	0.42	-0.0	-0.0	0.63	0.42	0.01	0.01	29.25					-0.0	-0.0	0.8300000000000002	-0.0	-0.0	0.9325842696629221	0.8300000000000002	0.00565301947540218	0.005519638974017527	17.72789962273844				
2023-03-21 08:00:00	103000	0.91	0.83	0.86	0.85	0.85	ALFO.MI	0.89	0.94	0.86	0.88	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	-0.04	-0.04	0.12	-0.04	-0.05	0.11	1.15	0.12	0.0	0.0	3.56					1	-0.0	-0.0	1.15	-0.0	-0.0	2.05	1.15	0.01	0.01	25.83					0.04	0.04	0.66	0.04	0.05	1.06	0.66	0.01	0.01	36.7					0.04	0.04	0.46	0.04	0.05	0.71	0.46	0.01	0.01	29.47					0.040000000000000036	0.040000000000000036	0.8700000000000002	0.0449438202247191	0.04598511324182338	1.0235294117647067	0.8700000000000002	0.006388776606479354	0.0062560333490611075	19.638709560445058				
2023-03-22 08:00:00	51000	0.83	0.79	0.83	0.79	0.79	ALFO.MI	0.86	0.86	0.82	0.82	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.79					1.0			1.08		0.82						-1.0			2.13	-0.06	-0.06	0.06	-0.07	-0.07	0.03	1.15	0.06	0.0	0.0	2.77					1	-0.0	-0.0	1.15	-0.0	-0.0	2.05	1.15	0.01	0.01	27.62					0.06	0.06	0.72	0.07	0.07	1.22	0.72	0.01	0.01	37.04					0.06	0.06	0.52	0.07	0.07	0.83	0.52	0.01	0.01	29.88					0.05999999999999994	0.05999999999999994	0.9300000000000002	0.07058823529411762	0.07320340402329494	1.1772151898734187	0.9300000000000002	0.007328469694016866	0.007194594249410269	21.748623587777477				
2023-03-23 08:00:00	23000	0.83	0.8	0.8	0.81	0.81	ALFO.MI	0.83	0.86	0.83	0.84	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.83						1.0			1.08	0.86							-1.0			2.13	0.02	0.02	0.08	0.03	0.03	0.06	1.15	0.08	0.0	0.0	2.91					1	0.0	0.0	1.15	0.0	0.0	2.05	1.15	0.01	0.01	27.45					-0.02	-0.02	0.7	-0.03	-0.03	1.16	0.7	0.01	0.01	36.72					-0.02	-0.02	0.5	-0.03	-0.03	0.79	0.5	0.01	0.01	29.61					-0.020000000000000018	-0.020000000000000018	0.9100000000000001	-0.025316455696202445	-0.025001302205417186	1.1234567901234578	0.9100000000000001	0.006775435967347567	0.006637820645489789	20.03891595927483				
2023-03-24 08:00:00	51000	0.81	0.75	0.79	0.81	0.81	ALFO.MI	0.84	0.86	0.79	0.86	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	0.0	0.0	0.08	0.0	0.0	0.06	1.15	0.08	0.0	0.0	4.24					1	0.0	0.0	1.15	0.0	0.0	2.05	1.15	0.01	0.01	29.27					-0.0	-0.0	0.7	-0.0	-0.0	1.16	0.7	0.01	0.01	36.63					-0.0	-0.0	0.5	-0.0	-0.0	0.79	0.5	0.01	0.01	29.5					-0.0	-0.0	0.9100000000000001	-0.0	-0.0	1.1234567901234578	0.9100000000000001	0.0071873646078686095	0.007053982199038078	21.43064667649317				
2023-03-27 07:00:00	117000	0.78	0.71	0.78	0.71	0.71	ALFO.MI	0.82	0.82	0.74	0.74	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	-0.1	-0.1	-0.02	-0.12	-0.13	-0.07	1.12	-0.02	0.0	0.0	0.91					1	-0.0	-0.0	1.15	-0.0	-0.0	2.05	1.15	0.01	0.01	28.92					0.1	0.1	0.8	0.12	0.13	1.47	0.8	0.01	0.01	39.67					0.1	0.1	0.6	0.12	0.13	1.04	0.6	0.01	0.01	32.46					0.10000000000000009	0.10000000000000009	1.0100000000000002	0.1234567901234569	0.13176927763112345	1.4225352112676068	1.0100000000000002	0.007913776040382793	0.007773123956298589	22.298959348749374				
2023-03-28 07:00:00	164000	0.77	0.69	0.69	0.73	0.73	ALFO.MI	0.72	0.8	0.72	0.76	1.57	0.52	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	0.02	0.02	-0.0	0.03	0.03	-0.05	1.08	-0.0	0.0	0.0	2.66					1	0.0	0.0	1.15	0.0	0.0	2.05	1.15	0.01	0.01	30.79					-0.02	-0.02	0.78	-0.03	-0.03	1.4	0.78	0.01	0.01	37.43					-0.02	-0.02	0.58	-0.03	-0.03	0.99	0.58	0.01	0.01	30.4					-0.020000000000000018	-0.020000000000000018	0.9900000000000002	-0.028169014084507005	-0.02777956410707567	1.3561643835616453	0.9900000000000002	0.007882674623647494	0.0077411523830621665	22.081634235361758				
2023-03-29 07:00:00	139000	0.77	0.69	0.74	0.7	0.7	ALFO.MI	0.76	0.79	0.71	0.72	1.57	0.52	1.0	-1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	-0.03	-0.03	-0.03	-0.04	-0.04	-0.09	1.05	-0.03	0.0	0.0	0.52					1	-0.0	-0.0	1.15	-0.0	-0.0	2.05	1.15	0.01	0.01	30.43					0.03	0.03	0.81	0.04	0.04	1.51	0.81	0.01	0.01	39.99					0.03	0.03	0.61	0.04	0.04	1.07	0.61	0.01	0.01	32.78					0.030000000000000027	0.030000000000000027	1.0200000000000002	0.04109589041095896	0.04196419909903219	1.4571428571428586	1.0200000000000002	0.007949647570462598	0.007807443427080285	22.15690593882163				
2023-03-30 07:00:00	50000	0.7	0.68	0.7	0.7	0.7	ALFO.MI	0.71	0.71	0.69	0.71	1.57	0.52	1.0	-1.0	-1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.68					1.0			1.08		0.69						-1.0			2.13	0.0	0.0	-0.03	0.0	0.0	-0.09	1.05	-0.03	0.0	0.0	2.01					1	0.0	0.0	1.15	0.0	0.0	2.05	1.15	0.01	0.01	32.97					-0.0	-0.0	0.81	-0.0	-0.0	1.51	0.81	0.01	0.01	39.83					-0.0	-0.0	0.61	-0.0	-0.0	1.07	0.61	0.01	0.01	32.58					-0.0	-0.0	1.0200000000000002	-0.0	-0.0	1.4571428571428586	1.0200000000000002	0.008414048978045806	0.008277635383215909	23.847632503262393				
2023-03-31 07:00:00	80000	0.72	0.68	0.68	0.71	0.71	ALFO.MI	0.69	0.73	0.69	0.72	1.57	0.52	1.0	-1.0	-1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.72						1.0			1.08	0.73							-1.0			2.13	0.01	0.01	-0.02	0.01	0.01	-0.07	1.04	-0.02	0.0	0.0	2.24					1	-0.01	-0.01	1.14	-0.01	-0.01	2.0	1.14	0.01	0.01	31.11					-0.01	-0.01	0.8	-0.01	-0.01	1.47	0.8	0.01	0.01	38.15					-0.01	-0.01	0.6	-0.01	-0.01	1.04	0.6	0.01	0.01	31.02					-0.010000000000000009	-0.010000000000000009	1.0100000000000002	-0.014285714285714235	-0.014184634991956381	1.4225352112676068	1.0100000000000002	0.007999881577606394	0.007859084917519965	22.50919528461759				
2023-04-03 07:00:00	35000	0.73	0.67	0.72	0.69	0.69	ALFO.MI	0.73	0.74	0.68	0.7	1.57	0.52	1.0	-1.0	-1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0							1.0			1.08								-1.0			2.13	-0.02	-0.02	-0.04	-0.03	-0.03	-0.1	1.01	-0.04	0.0	0.0	0.81					1	0.02	0.02	1.16	0.03	0.03	2.09	1.16	0.01	0.01	31.42					0.02	0.02	0.82	0.03	0.03	1.54	0.82	0.01	0.01	38.3					0.02	0.02	0.62	0.03	0.03	1.1	0.62	0.01	0.01	31.2					0.020000000000000018	0.020000000000000018	1.0300000000000002	0.028169014084507116	0.028573372444056114	1.4927536231884075	1.0300000000000002	0.008208467196448003	0.008065547013206276	22.738836633437487				
2023-04-04 07:00:00	108000	0.67	0.66	0.66	0.66	0.66	ALFO.MI	0.67	0.68	0.67	0.67	1.57	0.52	1.0	-1.0	-1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.66		0.66			1.0			1.08		0.67		0.67				-1.0			2.13	-0.03	-0.03	-0.07	-0.04	-0.04	-0.14	1.0	-0.07	-0.0	-0.0	-0.79					1	0.03	0.03	1.19	0.04	0.04	2.23	1.19	0.01	0.01	31.89					0.03	0.03	0.85	0.04	0.04	1.66	0.85	0.01	0.01	38.52					0.03	0.03	0.65	0.04	0.04	1.2	0.65	0.01	0.01	31.46					0.029999999999999916	0.029999999999999916	1.06	0.04347826086956508	0.04445176257083369	1.6060606060606073	1.06	0.008532965063215086	0.008386710215529503	23.08229988229221				
2023-04-05 07:00:00	312000	0.79	0.68	0.68	0.79	0.79	ALFO.MI	0.69	0.81	0.69	0.81	1.57	0.52	1.0	-1.0	-1.0	-1	1.0	-1.0	-1.0	1.0	1.0	1.0	0.79		0.79				1.0			1.08	0.81		0.81					-1.0			2.13	0.13	0.13	0.06	0.2	0.18	0.03	0.99	0.06	0.0	0.0	1.51					1	-0.13	-0.13	1.06	-0.2	-0.18	1.7	1.06	0.01	0.01	24.48					-0.13	-0.13	0.72	-0.2	-0.18	1.22	0.72	0.01	0.01	33.65					-0.13	-0.13	0.52	-0.2	-0.18	0.83	0.52	0.01	0.01	27.35					-0.13	-0.13	0.93	-0.19696969696969702	-0.17979311044059598	1.1772151898734187	0.93	0.007408867766694067	0.007247449188937605	18.676738218539512				
2023-04-06 07:00:00	191000	0.79	0.73	0.79	0.74	0.74	ALFO.MI	0.79	0.79	0.73	0.74	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	-0.05	-0.05	0.01	-0.06	-0.07	-0.03	0.99	0.01	-0.0	-0.0	-0.22					1	0.05	0.05	1.11	0.06	0.07	1.88	1.11	0.01	0.01	25.17					0.05	0.05	0.77	0.06	0.07	1.37	0.77	0.01	0.01	33.96					-0.05	-0.05	0.47	-0.06	-0.07	0.72	0.47	0.01	0.01	24.74					0.050000000000000044	0.050000000000000044	0.9800000000000001	0.06329113924050633	0.06538275926285174	1.3243243243243255	0.9800000000000001	0.007879623633386599	0.007712921572336384	19.188533968437085				
2023-04-11 07:00:00	79000	0.74	0.69	0.72	0.71	0.71	ALFO.MI	0.72	0.74	0.69	0.71	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0		0.69					1.0			1.08		0.69						-1.0			2.13	-0.03	-0.03	-0.02	-0.04	-0.04	-0.07	0.95	-0.02	-0.0	-0.0	-1.65					1	0.03	0.03	1.14	0.04	0.04	2.0	1.14	0.01	0.01	25.58					-0.03	-0.03	0.74	-0.04	-0.04	1.27	0.74	0.01	0.01	31.72					-0.03	-0.03	0.44	-0.04	-0.04	0.65	0.44	0.01	0.01	22.8					0.030000000000000027	0.030000000000000027	1.0100000000000002	0.04054054054054057	0.041385216162854364	1.4225352112676068	1.0100000000000002	0.008177597189759151	0.008007507642320943	19.494888645417923				
2023-04-12 07:00:00	73000	0.77	0.72	0.72	0.73	0.73	ALFO.MI	0.71	0.76	0.71	0.72	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0	0.77						1.0			1.08	0.76							-1.0			2.13	0.02	0.02	-0.0	0.03	0.03	-0.05	0.94	-0.0	-0.0	-0.0	-1.24					1	-0.02	-0.02	1.12	-0.03	-0.03	1.92	1.12	0.01	0.01	23.63					0.02	0.02	0.76	0.03	0.03	1.34	0.76	0.01	0.01	31.85					0.02	0.02	0.46	0.03	0.03	0.7	0.46	0.01	0.01	22.97					-0.020000000000000018	-0.020000000000000018	0.9900000000000002	-0.028169014084507005	-0.02777956410707567	1.3561643835616453	0.9900000000000002	0.007687069464582484	0.007510985683290006	18.090012417315886				
2023-04-13 07:00:00	30000	0.74	0.71	0.73	0.71	0.71	ALFO.MI	0.72	0.73	0.7	0.7	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	-0.02	-0.02	-0.02	-0.03	-0.03	-0.07	0.94	-0.02	-0.0	-0.0	-2.5					1	0.02	0.02	1.14	0.03	0.03	2.0	1.14	0.01	0.01	23.9					-0.02	-0.02	0.74	-0.03	-0.03	1.27	0.74	0.01	0.01	30.07					-0.02	-0.02	0.44	-0.03	-0.03	0.65	0.44	0.01	0.01	21.4					0.020000000000000018	0.020000000000000018	1.0100000000000002	0.0273972602739726	0.027779564107075706	1.4225352112676068	1.0100000000000002	0.00788430436974272	0.007705863518007394	18.295605620385633				
2023-04-14 07:00:00	15000	0.73	0.71	0.71	0.72	0.72	ALFO.MI	0.7	0.72	0.7	0.71	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	0.01	0.01	-0.01	0.01	0.01	-0.06	0.93	-0.01	-0.0	-0.0	-2.29					1	-0.01	-0.01	1.13	-0.01	-0.01	1.96	1.13	0.01	0.01	22.36					0.01	0.01	0.75	0.01	0.01	1.31	0.75	0.01	0.01	30.14					0.01	0.01	0.45	0.01	0.01	0.67	0.45	0.01	0.01	21.48					-0.010000000000000009	-0.010000000000000009	1.0000000000000002	-0.014084507042253502	-0.01398624197473987	1.3888888888888902	1.0000000000000002	0.007426822741730939	0.007243612178053471	17.123231577781112				
2023-04-17 07:00:00	10000	0.72	0.7	0.71	0.72	0.72	ALFO.MI	0.7	0.71	0.69	0.71	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	0.0	0.0	-0.01	0.0	0.0	-0.06	0.93	-0.01	-0.0	-0.0	-2.29					1	-0.0	-0.0	1.13	-0.0	-0.0	1.96	1.13	0.01	0.01	22.36					0.0	0.0	0.75	0.0	0.0	1.31	0.75	0.01	0.01	30.14					0.0	0.0	0.45	0.0	0.0	0.67	0.45	0.01	0.01	21.48					-0.0	-0.0	1.0000000000000002	-0.0	-0.0	1.3888888888888902	1.0000000000000002	0.007426822741730939	0.007243612178053471	17.123231577781112				
2023-04-18 07:00:00	90000	0.7	0.68	0.7	0.68	0.68	ALFO.MI	0.69	0.69	0.67	0.67	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	-0.04	-0.04	-0.05	-0.06	-0.06	-0.11	0.91	-0.05	-0.0	-0.0	-2.52					1	0.04	0.04	1.17	0.06	0.06	2.13	1.17	0.01	0.01	22.92					-0.04	-0.04	0.71	-0.06	-0.06	1.18	0.71	0.01	0.01	27.51					-0.04	-0.04	0.41	-0.06	-0.06	0.58	0.41	0.01	0.01	19.16					0.039999999999999925	0.039999999999999925	1.04	0.05555555555555547	0.05715841383994852	1.5294117647058836	1.04	0.008344659492466286	0.008162973266795603	18.989289684656754				
2023-04-19 07:00:00	42000	0.7	0.68	0.69	0.68	0.68	ALFO.MI	0.68	0.69	0.67	0.67	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	0.0	0.0	-0.05	0.0	0.0	-0.11	0.91	-0.05	-0.0	-0.0	-2.76					1	-0.0	-0.0	1.17	-0.0	-0.0	2.13	1.17	0.01	0.01	22.77					0.0	0.0	0.71	0.0	0.0	1.18	0.71	0.01	0.01	28.91					0.0	0.0	0.41	0.0	0.0	0.58	0.41	0.01	0.01	20.45					-0.0	-0.0	1.04	-0.0	-0.0	1.5294117647058836	1.04	0.008229209794276646	0.008048917304078973	18.87625132908919				
2023-04-20 07:00:00	21000	0.7	0.68	0.69	0.68	0.68	ALFO.MI	0.68	0.69	0.67	0.67	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08		0.67						-1.0			2.13	0.0	0.0	-0.05	0.0	0.0	-0.11	0.83	-0.05	-0.0	-0.0	-3.27					1	-0.0	-0.0	1.17	-0.0	-0.0	2.13	1.17	0.01	0.01	22.44					0.0	0.0	0.71	0.0	0.0	1.18	0.71	0.01	0.01	30.79					0.0	0.0	0.41	0.0	0.0	0.58	0.41	0.01	0.01	22.11					-0.0	-0.0	1.04	-0.0	-0.0	1.5294117647058836	1.04	0.007992521210376744	0.00781506959714151	18.638762321215903				
2023-04-21 07:00:00	54000	0.7	0.67	0.68	0.69	0.69	ALFO.MI	0.67	0.69	0.66	0.68	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	0.01	0.01	-0.04	0.01	0.01	-0.1	0.83	-0.04	-0.0	-0.0	-3.31					1	-0.01	-0.01	1.16	-0.01	-0.01	2.09	1.16	0.01	0.01	20.73					0.01	0.01	0.72	0.01	0.01	1.21	0.72	0.01	0.01	32.35					0.01	0.01	0.42	0.01	0.01	0.6	0.42	0.01	0.01	23.55					-0.009999999999999898	-0.009999999999999898	1.0300000000000002	-0.014705882352941124	-0.014598799421152631	1.4927536231884075	1.0300000000000002	0.00741466508732539	0.007233894476152081	17.32217169564018				
2023-04-24 07:00:00	44000	0.7	0.66	0.7	0.67	0.67	ALFO.MI	0.7	0.7	0.66	0.67	1.57	0.52	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							1.0			1.08								-1.0			2.13	-0.02	-0.02	-0.06	-0.03	-0.03	-0.12	0.81	-0.06	-0.0	-0.0	-3.26					1	0.02	0.02	1.18	0.03	0.03	2.18	1.18	0.01	0.01	23.07					-0.02	-0.02	0.7	-0.03	-0.03	1.15	0.7	0.01	0.01	30.37					-0.02	-0.02	0.4	-0.03	-0.03	0.56	0.4	0.01	0.01	21.73					0.019999999999999907	0.019999999999999907	1.0500000000000003	0.02898550724637672	0.029413885206293226	1.5671641791044788	1.0500000000000003	0.008135967300028529	0.007959142249077678	19.028584523331318				
