date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch
2017-01-19 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.9	7.9	7.9	7.9	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0																7.9										
2017-01-20 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.91	7.91	7.91	7.91	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0																										
2017-01-23 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.97	7.97	7.97	7.97	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0															7.97											
2017-01-24 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.9	7.9	7.9	7.9	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0																										
2017-01-25 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.87	7.87	7.87	7.87	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0																7.87		7.87								
2017-01-26 08:00:00	312	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.05	8.05	8.05	8.05	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																										
2017-01-27 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.1	8.1	8.1	8.1	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																										
2017-01-30 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.34	8.34	8.34	8.34	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																										
2017-01-31 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.42	8.42	8.42	8.42	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0															8.42		8.42		8.42				0.0			8.42
2017-02-01 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.35	8.35	8.35	8.35	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																							0.0			8.42
2017-02-02 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.28	8.28	8.28	8.28	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																							0.0			8.42
2017-02-03 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.19	8.19	8.19	8.19	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																8.19							0.0			8.42
2017-02-06 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.37	8.37	8.37	8.37	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0			9.28			9.28																	0.0			8.42
2017-02-07 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.38	8.38	8.38	8.38	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0															8.38								0.0			8.42
2017-02-08 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.34	8.34	8.34	8.34	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																							0.0			8.42
2017-02-09 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.26	8.26	8.26	8.26	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																8.26							0.0			8.42
2017-02-10 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.3	8.3	8.3	8.3	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0															8.3								0.0			8.42
2017-02-13 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.21	8.21	8.21	8.21	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																							0.0			8.42
2017-02-14 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.15	8.15	8.15	8.15	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0																8.15							0.0			8.42
2017-02-15 08:00:00	0	9.28	9.28	9.28	9.28	9.28	DHH.MI	8.21	8.21	8.21	8.21	9.95	7.67	-1.0	-1.0	1.0	0	-1.0			-1.0															8.21								0.0			8.42
