date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2021-04-19 07:00:00	19007	0.68	0.66	0.68	0.68	0.68	NTW.MI	0.57	0.57	0.55	0.57	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.66		0.66					0.0			15.37		0.55		0.55				-1.0			1.37	-0.0	-0.0	1.19	-0.0	-0.0	2.67	0.76	1.19	0.0	0.0	78.35	99762.0	99643.0	99643.0	100476.0	1	-0.0	-0.0	-0.02	-0.0	-0.0	0.73	-0.02	0.0	0.0	119.81	98353.0	98312.0	98001.0	99852.0	0.0	0.0	-6.39	0.0	0.0	-0.83	-6.39	0.0	0.0	23.56	100000.0	100000.0	100000.0	97444.0	0.0	0.0	-7.59	0.0	0.0	-0.88	-7.59	0.0	0.0	23.56	100000.0	100000.0	100000.0	96964.0	-0.0	-0.0	7.559999999999988	-0.0	-0.0	1.0962764595222638	7.559999999999988	0.003961780525714496	0.003941121007021486	78.34903879073909	96976.0	95464.0	95464.0	103024.0
2021-04-20 07:00:00	261943	0.75	0.68	0.69	0.69	0.69	NTW.MI	0.59	0.65	0.59	0.59	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.75		0.75						0.0			15.37	0.65		0.65					-1.0			1.37	-0.01	-0.01	1.18	-0.01	-0.01	2.62	0.76	1.18	0.0	0.0	73.0	99764.0	99646.0	99646.0	100472.0	1	-0.01	-0.01	-0.03	-0.01	-0.01	0.7	-0.03	0.0	0.0	110.12	98424.0	98411.0	98069.0	99780.0	0.01	0.01	-6.38	0.01	0.01	-0.83	-6.38	0.0	0.0	24.84	100000.0	100000.0	100000.0	97448.0	0.01	0.01	-7.58	0.01	0.01	-0.87	-7.58	0.0	0.0	24.84	100000.0	100000.0	100000.0	96968.0	-0.009999999999999898	-0.009999999999999898	7.549999999999988	-0.014705882352941124	-0.014598799421152631	1.0658956412683183	7.549999999999988	0.0037762991947465343	0.0037547656708782906	73.00118862068206	96980.0	95470.0	95470.0	103020.0
2021-04-21 07:00:00	8572	0.71	0.69	0.69	0.7	0.7	NTW.MI	0.59	0.61	0.59	0.6	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.01	-0.01	1.17	-0.01	-0.01	2.57	0.76	1.17	0.0	0.0	76.92	99766.0	99649.0	99649.0	100468.0	1	-0.01	-0.01	-0.04	-0.01	-0.01	0.68	-0.04	0.0	0.0	100.88	98495.0	98510.0	98137.0	99708.0	0.01	0.01	-6.37	0.01	0.01	-0.82	-6.37	0.0	0.0	22.85	100000.0	100000.0	100000.0	97452.0	0.01	0.01	-7.57	0.01	0.01	-0.87	-7.57	0.0	0.0	22.85	100000.0	100000.0	100000.0	96972.0	-0.010000000000000009	-0.010000000000000009	7.5399999999999885	-0.01449275362318847	-0.01438873745209967	1.0363828463930562	7.5399999999999885	0.003841332378191322	0.0038204642340322614	76.91582480085077	96984.0	95476.0	95476.0	103016.0
2021-04-22 07:00:00	28915	0.7	0.68	0.7	0.69	0.69	NTW.MI	0.59	0.59	0.58	0.59	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	0.01	0.01	1.18	0.01	0.01	2.62	0.76	1.18	0.0	0.0	82.63	99764.0	99646.0	99646.0	100472.0	1	0.01	0.01	-0.03	0.01	0.01	0.7	-0.03	0.0	0.0	102.96	98424.0	98411.0	98069.0	99780.0	-0.01	-0.01	-6.38	-0.01	-0.01	-0.83	-6.38	0.0	0.0	17.45	100000.0	100000.0	100000.0	97448.0	-0.01	-0.01	-7.58	-0.01	-0.01	-0.87	-7.58	0.0	0.0	17.45	100000.0	100000.0	100000.0	96968.0	0.010000000000000009	0.010000000000000009	7.549999999999988	0.014285714285714346	0.014388737452099669	1.0658956412683183	7.549999999999988	0.004120826791798916	0.0041003268394750325	82.62811735297541	96980.0	95470.0	95470.0	103020.0
2021-04-23 07:00:00	9846	0.69	0.67	0.69	0.69	0.69	NTW.MI	0.59	0.59	0.57	0.59	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.0	-0.0	1.18	-0.0	-0.0	2.62	0.76	1.18	0.0	0.0	82.11	99764.0	99646.0	99646.0	100472.0	1	-0.0	-0.0	-0.03	-0.0	-0.0	0.7	-0.03	0.0	0.0	102.96	98424.0	98411.0	98069.0	99780.0	0.0	0.0	-6.38	0.0	0.0	-0.83	-6.38	0.0	0.0	21.49	100000.0	100000.0	100000.0	97448.0	0.0	0.0	-7.58	0.0	0.0	-0.87	-7.58	0.0	0.0	21.49	100000.0	100000.0	100000.0	96968.0	-0.0	-0.0	7.549999999999988	-0.0	-0.0	1.0658956412683183	7.549999999999988	0.004034598216262563	0.004014440119538332	82.11111255082056	96980.0	95470.0	95470.0	103020.0
2021-04-26 07:00:00	8360	0.69	0.67	0.69	0.68	0.68	NTW.MI	0.58	0.58	0.57	0.58	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.67							0.0			15.37		0.57						-1.0			1.37	0.01	0.01	1.19	0.01	0.01	2.67	0.75	1.19	0.0	0.0	82.74	99762.0	99643.0	99643.0	100476.0	1	0.01	0.01	-0.02	0.01	0.01	0.73	-0.02	0.0	0.0	104.92	98353.0	98312.0	98001.0	99852.0	-0.01	-0.01	-6.39	-0.01	-0.01	-0.83	-6.39	0.0	0.0	17.2	100000.0	100000.0	100000.0	97444.0	-0.01	-0.01	-7.59	-0.01	-0.01	-0.88	-7.59	0.0	0.0	17.2	100000.0	100000.0	100000.0	96964.0	0.009999999999999898	0.009999999999999898	7.559999999999988	0.014492753623188248	0.014598799421152523	1.0962764595222638	7.559999999999988	0.004139709572094862	0.004119134377143174	82.73930323526383	96976.0	95464.0	95464.0	103024.0
2021-04-27 07:00:00	16286	0.69	0.67	0.68	0.68	0.68	NTW.MI	0.58	0.58	0.57	0.58	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.0	-0.0	1.19	-0.0	-0.0	2.67	0.75	1.19	0.0	0.0	92.88	99762.0	99643.0	99643.0	100476.0	1	-0.0	-0.0	-0.02	-0.0	-0.0	0.73	-0.02	0.0	0.0	104.92	98353.0	98312.0	98001.0	99852.0	0.0	0.0	-6.39	0.0	0.0	-0.83	-6.39	0.0	0.0	13.51	100000.0	100000.0	100000.0	97444.0	0.0	0.0	-7.59	0.0	0.0	-0.88	-7.59	0.0	0.0	13.51	100000.0	100000.0	100000.0	96964.0	-0.0	-0.0	7.559999999999988	-0.0	-0.0	1.0962764595222638	7.559999999999988	0.004378443315428174	0.004359317870797019	92.87590092793147	96976.0	95464.0	95464.0	103024.0
2021-04-28 07:00:00	92699	0.74	0.69	0.69	0.74	0.74	NTW.MI	0.58	0.63	0.58	0.63	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.74								0.0			15.37	0.63							-1.0			1.37	-0.06	-0.06	1.13	-0.09	-0.08	2.37	0.75	1.13	0.0	0.0	73.58	99774.0	99661.0	99661.0	100452.0	1	-0.06	-0.06	-0.08	-0.09	-0.08	0.59	-0.08	0.0	0.0	78.69	98779.0	98906.0	98409.0	99420.0	0.06	0.06	-6.33	0.09	0.08	-0.81	-6.33	0.0	0.0	25.53	100000.0	100000.0	100000.0	97468.0	0.06	0.06	-7.53	0.09	0.08	-0.86	-7.53	0.0	0.0	25.53	100000.0	100000.0	100000.0	96988.0	-0.05999999999999994	-0.05999999999999994	7.4999999999999885	-0.08823529411764697	-0.08455738802806297	0.9263080979393776	7.4999999999999885	0.003918156127000656	0.003896483727797717	73.58096302872957	97000.0	95500.0	95500.0	103000.0
2021-04-29 07:00:00	73975	0.73	0.69	0.73	0.7	0.7	NTW.MI	0.62	0.62	0.59	0.6	0.84	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.69							0.0			15.37		0.59						-1.0			1.37	0.04	0.04	1.17	0.05	0.06	2.57	0.75	1.17	0.0	0.0	75.39	99766.0	99649.0	99649.0	100468.0	1	0.04	0.04	-0.04	0.05	0.06	0.68	-0.04	0.0	0.0	85.3	98495.0	98510.0	98137.0	99708.0	-0.04	-0.04	-6.37	-0.05	-0.06	-0.82	-6.37	0.0	0.0	21.41	100000.0	100000.0	100000.0	97452.0	-0.04	-0.04	-7.57	-0.05	-0.06	-0.87	-7.57	0.0	0.0	21.41	100000.0	100000.0	100000.0	96972.0	0.040000000000000036	0.040000000000000036	7.5399999999999885	0.05405405405405406	0.055569851154810765	1.0363828463930562	7.5399999999999885	0.004233050960256873	0.004210070442704161	75.38508948547152	96984.0	95476.0	95476.0	103016.0
2021-04-30 07:00:00	134251	0.75	0.7	0.7	0.73	0.73	NTW.MI	0.6	0.64	0.6	0.63	0.84	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.75		0.75						0.0			15.37								-1.0			1.37	-0.03	-0.03	1.14	-0.04	-0.04	2.42	0.75	1.14	0.0	0.0	70.67	99772.0	99658.0	99658.0	100456.0	1	-0.03	-0.03	-0.07	-0.04	-0.04	0.61	-0.07	0.0	0.0	72.85	98708.0	98807.0	98341.0	99492.0	0.03	0.03	-6.34	0.04	0.04	-0.82	-6.34	0.0	0.0	23.76	100000.0	100000.0	100000.0	97464.0	0.03	0.03	-7.54	0.04	0.04	-0.87	-7.54	0.0	0.0	23.76	100000.0	100000.0	100000.0	96984.0	-0.030000000000000027	-0.030000000000000027	7.509999999999988	-0.04285714285714293	-0.04196419909903221	0.9526958801029306	7.509999999999988	0.00414868768419119	0.004124776633315008	70.67437319096507	96996.0	95494.0	95494.0	103004.0
2021-05-03 07:00:00	20277	0.74	0.71	0.74	0.73	0.73	NTW.MI	0.63	0.63	0.6	0.62	0.84	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37	0.63							-1.0			1.37	-0.0	-0.0	1.14	-0.0	-0.0	2.42	0.75	1.14	0.0	0.0	69.72	99772.0	99658.0	99658.0	100456.0	1	0.0	0.0	-0.07	0.0	0.0	0.61	-0.07	0.0	0.0	72.85	98708.0	98807.0	98341.0	99492.0	0.0	0.0	-6.34	0.0	0.0	-0.82	-6.34	0.0	0.0	28.61	100000.0	100000.0	100000.0	97464.0	0.0	0.0	-7.54	0.0	0.0	-0.87	-7.54	0.0	0.0	28.61	100000.0	100000.0	100000.0	96984.0	-0.0	-0.0	7.509999999999988	-0.0	-0.0	0.9526958801029306	7.509999999999988	0.003977251013596417	0.003954071358966527	69.715963054116	96996.0	95494.0	95494.0	103004.0
2021-05-04 07:00:00	9844	0.73	0.72	0.73	0.72	0.72	NTW.MI	0.63	0.63	0.62	0.62	0.84	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	0.01	0.01	1.15	0.01	0.01	2.47	0.75	1.15	0.0	0.0	76.65	99770.0	99655.0	99655.0	100460.0	1	-0.0	-0.0	-0.07	-0.0	-0.0	0.61	-0.07	0.0	0.0	72.85	98708.0	98807.0	98341.0	99492.0	-0.01	-0.01	-6.35	-0.01	-0.01	-0.82	-6.35	0.0	0.0	22.82	100000.0	100000.0	100000.0	97460.0	-0.01	-0.01	-7.55	-0.01	-0.01	-0.87	-7.55	0.0	0.0	22.82	100000.0	100000.0	100000.0	96980.0	0.010000000000000009	0.010000000000000009	7.519999999999988	0.013698630136986356	0.013793322132335873	0.9798166562154713	7.519999999999988	0.004293837615742572	0.004271477106348565	76.65406094485112	96992.0	95488.0	95488.0	103008.0
2021-05-05 07:00:00	15091	0.74	0.71	0.72	0.72	0.72	NTW.MI	0.61	0.63	0.6	0.61	0.84	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.0	-0.0	1.15	-0.0	-0.0	2.47	0.75	1.15	0.0	0.0	83.31	99770.0	99655.0	99655.0	100460.0	1	0.0	0.0	-0.07	0.0	0.0	0.61	-0.07	0.0	0.0	72.85	98708.0	98807.0	98341.0	99492.0	0.0	0.0	-6.35	0.0	0.0	-0.82	-6.35	0.0	0.0	20.89	100000.0	100000.0	100000.0	97460.0	0.0	0.0	-7.55	0.0	0.0	-0.87	-7.55	0.0	0.0	20.89	100000.0	100000.0	100000.0	96980.0	-0.0	-0.0	7.519999999999988	-0.0	-0.0	0.9798166562154713	7.519999999999988	0.004504910323820591	0.004483753742547281	83.31399013829868	96992.0	95488.0	95488.0	103008.0
2021-05-06 07:00:00	27363	0.73	0.7	0.72	0.72	0.72	NTW.MI	0.61	0.62	0.59	0.61	0.83	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.0	-0.0	1.15	-0.0	-0.0	2.47	0.75	1.15	0.0	0.0	83.31	99770.0	99655.0	99655.0	100460.0	1	0.0	0.0	-0.07	0.0	0.0	0.61	-0.07	0.0	0.0	72.85	98708.0	98807.0	98341.0	99492.0	0.0	0.0	-6.35	0.0	0.0	-0.82	-6.35	0.0	0.0	20.89	100000.0	100000.0	100000.0	97460.0	0.0	0.0	-7.55	0.0	0.0	-0.87	-7.55	0.0	0.0	20.89	100000.0	100000.0	100000.0	96980.0	-0.0	-0.0	7.519999999999988	-0.0	-0.0	0.9798166562154713	7.519999999999988	0.004504910323820591	0.004483753742547281	83.31399013829868	96992.0	95488.0	95488.0	103008.0
2021-05-07 07:00:00	63460	0.71	0.68	0.7	0.71	0.71	NTW.MI	0.59	0.6	0.57	0.6	0.82	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	0.01	0.01	1.16	0.01	0.01	2.52	0.75	1.16	0.0	0.0	82.51	99768.0	99652.0	99652.0	100464.0	1	-0.0	-0.0	-0.07	-0.0	-0.0	0.61	-0.07	0.0	0.0	83.8	98708.0	98807.0	98341.0	99492.0	-0.01	-0.01	-6.36	-0.01	-0.01	-0.82	-6.36	0.0	0.0	22.88	100000.0	100000.0	100000.0	97456.0	-0.01	-0.01	-7.56	-0.01	-0.01	-0.87	-7.56	0.0	0.0	22.88	100000.0	100000.0	100000.0	96976.0	0.010000000000000009	0.010000000000000009	7.529999999999988	0.01388888888888895	0.013986241974739952	1.0077013978523093	7.529999999999988	0.004348732747830269	0.004328172322845214	82.50854747469624	96988.0	95482.0	95482.0	103012.0
2021-05-10 07:00:00	8400	0.7	0.68	0.7	0.7	0.7	NTW.MI	0.59	0.59	0.57	0.59	0.82	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37		0.57						-1.0			1.37	0.01	0.01	1.17	0.01	0.01	2.57	0.75	1.17	0.0	0.0	90.18	99766.0	99649.0	99649.0	100468.0	1	-0.0	-0.0	-0.07	-0.0	-0.0	0.61	-0.07	0.0	0.0	81.21	98708.0	98807.0	98341.0	99492.0	-0.01	-0.01	-6.37	-0.01	-0.01	-0.82	-6.37	0.0	0.0	16.62	100000.0	100000.0	100000.0	97452.0	-0.01	-0.01	-7.57	-0.01	-0.01	-0.87	-7.57	0.0	0.0	16.62	100000.0	100000.0	100000.0	96972.0	0.010000000000000009	0.010000000000000009	7.539999999999988	0.014084507042253502	0.014184634991956413	1.0363828463930562	7.539999999999988	0.00466011242624627	0.004640333961511756	90.18471697888708	96984.0	95476.0	95476.0	103016.0
2021-05-11 07:00:00	28497	0.7	0.68	0.68	0.69	0.69	NTW.MI	0.58	0.59	0.58	0.59	0.81	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37	0.59							-1.0			1.37	0.01	0.01	1.18	0.01	0.01	2.62	0.75	1.18	0.0	0.0	89.4	99764.0	99646.0	99646.0	100472.0	1	-0.0	-0.0	-0.07	-0.0	-0.0	0.61	-0.07	0.0	0.0	93.46	98708.0	98807.0	98341.0	99492.0	-0.01	-0.01	-6.38	-0.01	-0.01	-0.83	-6.38	0.0	0.0	18.61	100000.0	100000.0	100000.0	97448.0	-0.01	-0.01	-7.58	-0.01	-0.01	-0.87	-7.58	0.0	0.0	18.61	100000.0	100000.0	100000.0	96968.0	0.010000000000000009	0.010000000000000009	7.549999999999987	0.014285714285714346	0.014388737452099669	1.0658956412683183	7.549999999999987	0.004501727793710194	0.004482518646399702	89.39660683321443	96980.0	95470.0	95470.0	103020.0
2021-05-12 07:00:00	20566	0.7	0.68	0.68	0.68	0.68	NTW.MI	0.58	0.59	0.58	0.58	0.81	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	0.01	0.01	1.19	0.01	0.01	2.67	0.75	1.19	0.0	0.0	89.95	99762.0	99643.0	99643.0	100476.0	1	-0.0	-0.0	-0.07	-0.0	-0.0	0.61	-0.07	0.0	0.0	93.46	98708.0	98807.0	98341.0	99492.0	-0.01	-0.01	-6.39	-0.01	-0.01	-0.83	-6.39	0.0	0.0	14.4	100000.0	100000.0	100000.0	97444.0	-0.01	-0.01	-7.59	-0.01	-0.01	-0.88	-7.59	0.0	0.0	14.4	100000.0	100000.0	100000.0	96964.0	0.009999999999999898	0.009999999999999898	7.559999999999987	0.014492753623188248	0.014598799421152523	1.0962764595222638	7.559999999999987	0.004611218789368839	0.004591616955800237	89.94574372100983	96976.0	95464.0	95464.0	103024.0
2021-05-13 07:00:00	15600	0.69	0.68	0.68	0.69	0.69	NTW.MI	0.58	0.58	0.58	0.58	0.81	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.01	-0.01	1.18	-0.01	-0.01	2.62	0.75	1.18	0.0	0.0	89.44	99764.0	99646.0	99646.0	100472.0	1	0.0	0.0	-0.07	0.0	0.0	0.61	-0.07	0.0	0.0	92.1	98708.0	98807.0	98341.0	99492.0	0.01	0.01	-6.38	0.01	0.01	-0.83	-6.38	0.0	0.0	14.66	100000.0	100000.0	100000.0	97448.0	0.01	0.01	-7.58	0.01	0.01	-0.87	-7.58	0.0	0.0	14.66	100000.0	100000.0	100000.0	96968.0	-0.009999999999999898	-0.009999999999999898	7.549999999999987	-0.014705882352941124	-0.014598799421152631	1.0658956412683178	7.549999999999987	0.004604662268432746	0.00458498895600834	89.44148402505542	96980.0	95470.0	95470.0	103020.0
2021-05-14 07:00:00	36642	0.7	0.67	0.68	0.67	0.67	NTW.MI	0.57	0.59	0.56	0.56	0.81	0.55	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	0.02	0.02	1.2	0.03	0.03	2.73	0.75	1.2	0.0	0.0	90.07	99760.0	99640.0	99640.0	100480.0	1	-0.0	-0.0	-0.07	-0.0	-0.0	0.61	-0.07	0.0	0.0	99.33	98708.0	98807.0	98341.0	99492.0	-0.02	-0.02	-6.4	-0.03	-0.03	-0.83	-6.4	0.0	0.0	13.09	100000.0	100000.0	100000.0	97440.0	-0.02	-0.02	-7.6	-0.03	-0.03	-0.88	-7.6	0.0	0.0	13.09	100000.0	100000.0	100000.0	96960.0	0.019999999999999907	0.019999999999999907	7.569999999999987	0.02898550724637672	0.029413885206293226	1.127564167873342	7.569999999999987	0.004735444974629577	0.004715296578351236	90.07239095737695	96972.0	95458.0	95458.0	103028.0
2021-05-17 07:00:00	27970	0.68	0.66	0.67	0.66	0.66	NTW.MI	0.56	0.57	0.55	0.55	0.81	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37		0.55						-1.0			1.37	0.01	0.01	1.21	0.01	0.02	2.78	0.75	1.21	0.01	0.01	95.73	99758.0	99637.0	99637.0	100484.0	1	-0.0	-0.0	-0.07	-0.0	-0.0	0.61	-0.07	0.0	0.0	97.95	98708.0	98807.0	98341.0	99492.0	-0.01	-0.01	-6.41	-0.01	-0.02	-0.83	-6.41	0.0	0.0	7.81	100000.0	100000.0	100000.0	97436.0	-0.01	-0.01	-7.61	-0.01	-0.02	-0.88	-7.61	0.0	0.0	7.81	100000.0	100000.0	100000.0	96956.0	0.010000000000000009	0.010000000000000009	7.579999999999987	0.014925373134328401	0.015037877364540559	1.1597999885986958	7.579999999999987	0.0050250639024162595	0.005005383225413107	95.73207575581714	96968.0	95452.0	95452.0	103032.0
2021-05-18 07:00:00	32920	0.69	0.66	0.66	0.67	0.67	NTW.MI	0.55	0.58	0.55	0.56	0.79	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.01	-0.01	1.2	-0.02	-0.02	2.73	0.75	1.2	0.0	0.0	88.71	99760.0	99640.0	99640.0	100480.0	1	-0.01	-0.01	-0.08	-0.02	-0.02	0.59	-0.08	0.0	0.0	103.73	98763.0	98885.0	98397.0	99417.0	0.01	0.01	-6.4	0.02	0.02	-0.83	-6.4	0.0	0.0	15.31	100000.0	100000.0	100000.0	97440.0	0.01	0.01	-7.6	0.02	0.02	-0.88	-7.6	0.0	0.0	15.31	100000.0	100000.0	100000.0	96960.0	-0.010000000000000009	-0.010000000000000009	7.569999999999987	-0.015151515151515138	-0.015037877364540502	1.127564167873342	7.569999999999987	0.00456781750778751	0.004548166076594695	88.71363506124442	96972.0	95458.0	95458.0	103028.0
2021-05-19 07:00:00	7785	0.68	0.66	0.68	0.68	0.68	NTW.MI	0.58	0.58	0.56	0.58	0.78	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37	0.58							-1.0			1.37	-0.01	-0.01	1.19	-0.01	-0.01	2.67	0.75	1.19	0.0	0.0	81.66	99762.0	99643.0	99643.0	100476.0	1	-0.01	-0.01	-0.09	-0.01	-0.01	0.56	-0.09	0.0	0.0	110.48	98818.0	98963.0	98453.0	99342.0	0.01	0.01	-6.39	0.01	0.01	-0.83	-6.39	0.0	0.0	23.2	100000.0	100000.0	100000.0	97444.0	0.01	0.01	-7.59	0.01	0.01	-0.88	-7.59	0.0	0.0	23.2	100000.0	100000.0	100000.0	96964.0	-0.010000000000000009	-0.010000000000000009	7.559999999999987	-0.014925373134328401	-0.014815085785140682	1.0962764595222634	7.559999999999987	0.004105258464417869	0.004085723280794706	81.65956461220169	96976.0	95464.0	95464.0	103024.0
2021-05-20 07:00:00	8000	0.68	0.66	0.66	0.67	0.67	NTW.MI	0.55	0.57	0.55	0.56	0.78	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	0.01	0.01	1.2	0.01	0.01	2.73	0.75	1.2	0.0	0.0	82.28	99760.0	99640.0	99640.0	100480.0	1	0.01	0.01	-0.08	0.01	0.01	0.59	-0.08	0.0	0.0	112.17	98763.0	98885.0	98397.0	99417.0	-0.01	-0.01	-6.4	-0.01	-0.01	-0.83	-6.4	0.0	0.0	18.88	100000.0	100000.0	100000.0	97440.0	-0.01	-0.01	-7.6	-0.01	-0.01	-0.88	-7.6	0.0	0.0	18.88	100000.0	100000.0	100000.0	96960.0	0.010000000000000009	0.010000000000000009	7.569999999999987	0.014705882352941235	0.0148150857851407	1.127564167873342	7.569999999999987	0.0042148900992279095	0.0041949477536391555	82.279398079364	96972.0	95458.0	95458.0	103028.0
2021-05-21 07:00:00	22080	0.68	0.66	0.68	0.67	0.67	NTW.MI	0.56	0.56	0.55	0.56	0.78	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									0.0			15.37								-1.0			1.37	-0.0	-0.0	1.2	-0.0	-0.0	2.73	0.75	1.2	0.0	0.0	89.86	99760.0	99640.0	99640.0	100480.0	1	-0.0	-0.0	-0.08	-0.0	-0.0	0.59	-0.08	0.0	0.0	112.17	98763.0	98885.0	98397.0	99417.0	0.0	0.0	-6.4	0.0	0.0	-0.83	-6.4	0.0	0.0	16.47	100000.0	100000.0	100000.0	97440.0	0.0	0.0	-7.6	0.0	0.0	-0.88	-7.6	0.0	0.0	16.47	100000.0	100000.0	100000.0	96960.0	-0.0	-0.0	7.569999999999987	-0.0	-0.0	1.127564167873342	7.569999999999987	0.004422134996802585	0.004403380027685033	89.85912234401016	96972.0	95458.0	95458.0	103028.0
