volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.1	11.1	11.1	11.1			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.02	11.02	11.02	11.02			0.0		-1.0	0																				11.02											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.06	11.06	11.06	11.06			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.19	11.19	11.19	11.19			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.22	11.22	11.22	11.22			0.0		-1.0	0																			11.22												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.1	11.1	11.1	11.1			0.0		-1.0	0																				11.1											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	11.16	11.16	11.16	11.16			0.0		-1.0	0																			11.16												0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.65	10.65	10.65	10.65			0.0		-1.0	0																				10.65		10.65									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.65	10.65	10.65	10.65			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	9.75	9.75	9.75	9.75	7.6	GPI.MI	10.77	10.77	10.77	10.77			0.0		-1.0	0																															0.0	0.0	0.0	0.0	0.0	0.0		0.0
