date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2022-09-01 07:00:00	110726	5.31	5.17	5.24	5.26	5.26	IOT.MI	6.03	6.11	5.94	6.05	7.88	5.48	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	-1.0	-1.0									-1.0			6.74	6.11						-1.0			7.56	-0.02	-0.02	-2.51	-0.0	-0.0	-0.34	6.34	-2.51	-0.0	-0.0	-41.82	99247.0	98745.0	98745.0	98243.0	1	0.02	0.02	1.97	0.0	0.0	0.48	1.97	0.0	0.0	47.67	103812.0	105789.0	105594.0	102849.0	0.02	0.02	-3.46	0.0	0.0	-0.4	-3.46	-0.0	-0.0	-19.91	97924.0	96540.0	96540.0	98270.0	0.02	0.02	1.06	0.0	0.0	0.25	1.06	0.0	0.0	41.57	100636.0	101060.0	101060.0	100530.0	0.020000000000000462	0.020000000000000462	1.79	0.0037878787878788955	0.003795070968551721	0.33864860985949874	1.79	0.0015893845887497019	0.001555032681819446	22.736757261453974	92482.0	88723.0	88723.0	101253.0
2022-09-02 07:00:00	127146	5.29	5.16	5.29	5.16	5.16	IOT.MI	5.91	5.91	5.77	5.77	7.88	5.48	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	-1.0	-1.0									-1.0			6.74							-1.0			7.56	-0.1	-0.1	-2.61	-0.02	-0.02	-0.36	6.22	-2.61	-0.0	-0.0	-46.17	99217.0	98695.0	98695.0	98173.0	1	0.1	0.1	2.07	0.02	0.02	0.51	2.07	0.0	0.0	48.52	103742.0	105699.0	105534.0	102939.0	0.1	0.1	-3.36	0.02	0.02	-0.39	-3.36	-0.0	-0.0	-18.95	97984.0	96640.0	96640.0	98320.0	0.1	0.1	1.16	0.02	0.02	0.28	1.16	0.0	0.0	42.02	100696.0	101160.0	101160.0	100580.0	0.09999999999999964	0.09999999999999964	1.8899999999999997	0.019011406844106404	0.019194447256147065	0.36459141237615555	1.8899999999999997	0.0016493563749651972	0.0016145730983787576	23.31555421115423	92062.0	88093.0	88093.0	101323.0
2022-09-05 07:00:00	130683	5.14	4.97	5.1	5.09	5.09	IOT.MI	5.82	5.86	5.67	5.8	7.88	5.48	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	-1.0	-1.0									-1.0			6.74							-1.0			7.56	-0.07	-0.07	-2.68	-0.01	-0.01	-0.36	6.07	-2.68	-0.0	-0.0	-46.38	99196.0	98660.0	98660.0	98124.0	1	0.07	0.07	2.14	0.01	0.01	0.53	2.14	0.0	0.0	53.94	103693.0	105636.0	105492.0	103002.0	0.07	0.07	-3.29	0.01	0.01	-0.38	-3.29	-0.0	-0.0	-14.88	98026.0	96710.0	96710.0	98355.0	0.07	0.07	1.23	0.01	0.01	0.29	1.23	0.0	0.0	46.08	100738.0	101230.0	101230.0	100615.0	0.07000000000000028	0.07000000000000028	1.96	0.013565891472868241	0.013658748931040016	0.3833578954540202	1.96	0.0019334813792096653	0.001898707947199263	27.215350542169304	91768.0	87652.0	87652.0	101372.0
2022-09-06 07:00:00	443430	5.09	4.6	5.06	4.74	4.74	IOT.MI	5.77	5.8	5.25	5.41	7.88	5.25	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	-1.0	-1.0									-1.0			6.74							-1.0			7.56	-0.35	-0.35	-3.03	-0.07	-0.07	-0.41	6.01	-3.03	-0.0	-0.0	-48.68	99091.0	98485.0	98485.0	97879.0	1	0.35	0.35	2.49	0.07	0.07	0.64	2.49	0.0	0.0	63.25	103448.0	105321.0	105282.0	103317.0	0.35	0.35	-2.94	0.07	0.07	-0.33	-2.94	-0.0	-0.0	-6.44	98236.0	97060.0	97060.0	98530.0	0.35	0.35	1.58	0.07	0.07	0.39	1.58	0.0	0.0	52.47	100948.0	101580.0	101580.0	100790.0	0.34999999999999964	0.34999999999999964	2.3099999999999996	0.06876227897838894	0.07124069485544618	0.48550457549809334	2.3099999999999996	0.0025650457804059245	0.002527992114240707	33.909467335557046	90298.0	85447.0	85447.0	101617.0
2022-09-07 07:00:00	266585	4.74	4.51	4.72	4.51	4.51	IOT.MI	5.38	5.4	5.14	5.14	7.88	5.14	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			6.74							-1.0			7.56	0.23	0.23	-2.8	0.05	0.05	-0.38	5.98	-2.8	-0.0	-0.0	-39.04	99160.0	98600.0	98600.0	98040.0	1	0.23	0.23	2.72	0.05	0.05	0.73	2.72	0.0	0.0	75.26	103287.0	105114.0	105144.0	103524.0	0.23	0.23	-2.71	0.05	0.05	-0.3	-2.71	0.0	0.0	1.47	98374.0	97290.0	97290.0	98645.0	0.23	0.23	1.81	0.05	0.05	0.46	1.81	0.0	0.0	61.61	101086.0	101810.0	101810.0	100905.0	0.23000000000000043	0.23000000000000043	2.54	0.048523206751054926	0.049739982192398224	0.5612620150467769	2.54	0.0031862224673383363	0.00314893313182929	42.0760234252611	89332.0	83998.0	83998.0	101778.0
2022-09-08 07:00:00	294008	4.58	4.41	4.53	4.49	4.49	IOT.MI	5.12	5.18	4.98	5.07	7.88	4.98	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		4.41							-1.0			6.74							-1.0			7.56	0.02	0.02	-2.78	0.0	0.0	-0.38	5.98	-2.78	-0.0	-0.0	-36.1	99166.0	98610.0	98610.0	98054.0	1	0.02	0.02	2.74	0.0	0.0	0.74	2.74	0.0	0.0	79.0	103273.0	105096.0	105132.0	103542.0	-0.02	-0.02	-2.73	-0.0	-0.0	-0.3	-2.73	0.0	0.0	1.39	98362.0	97270.0	97270.0	98635.0	0.02	0.02	1.83	0.0	0.0	0.47	1.83	0.0	0.0	64.68	101098.0	101830.0	101830.0	100915.0	0.019999999999999574	0.019999999999999574	2.5599999999999996	0.0044345898004433115	0.0044444517604239064	0.5682164115503257	2.5599999999999996	0.0034025139043174064	0.0033655016585523168	44.93801280189621	89248.0	83872.0	83872.0	101792.0
2022-09-09 07:00:00	161507	4.62	4.47	4.5	4.47	4.47	IOT.MI	4.99	5.12	4.96	4.96	7.88	4.96	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			6.74		4.96					-1.0			7.56	0.02	0.02	-2.76	0.0	0.0	-0.37	5.95	-2.76	-0.0	-0.0	-31.85	99172.0	98620.0	98620.0	98068.0	1	0.02	0.02	2.76	0.0	0.0	0.74	2.76	0.0	0.0	89.04	103259.0	105078.0	105120.0	103560.0	-0.02	-0.02	-2.75	-0.0	-0.0	-0.3	-2.75	0.0	0.0	3.44	98350.0	97250.0	97250.0	98625.0	0.02	0.02	1.85	0.0	0.0	0.47	1.85	0.0	0.0	72.76	101110.0	101850.0	101850.0	100925.0	0.020000000000000462	0.020000000000000462	2.58	0.0044543429844099425	0.004464293128685604	0.5752330397899248	2.58	0.00373548523789778	0.0037000486728906434	51.49370340123161	89164.0	83746.0	83746.0	101806.0
2022-09-12 07:00:00	735370	4.8	4.41	4.5	4.76	4.76	IOT.MI	4.88	5.2	4.78	5.16	7.88	4.78	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			6.74							-1.0			7.56	-0.29	-0.29	-3.05	-0.06	-0.06	-0.41	5.92	-3.05	-0.0	-0.0	-40.87	99085.0	98475.0	98475.0	97865.0	1	-0.29	-0.29	2.47	-0.06	-0.06	0.64	2.47	0.0	0.0	72.13	103462.0	105339.0	105294.0	103299.0	0.29	0.29	-2.46	0.06	0.06	-0.26	-2.46	0.0	0.0	4.97	98524.0	97540.0	97540.0	98770.0	-0.29	-0.29	1.56	-0.06	-0.06	0.38	1.56	0.0	0.0	59.49	100936.0	101560.0	101560.0	100780.0	-0.29000000000000004	-0.29000000000000004	2.29	-0.06487695749440725	-0.06285925961785126	0.47926295963465604	2.29	0.003089945758638837	0.0030530801401777996	40.55587769942268	90382.0	85573.0	85573.0	101603.0
2022-09-13 07:00:00	290417	4.93	4.61	4.86	4.7	4.7	IOT.MI	5.34	5.41	5.06	5.16	7.88	4.78	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	4.93								-1.0			6.74	5.41						-1.0			7.56	0.06	0.06	-2.99	0.01	0.01	-0.4	5.88	-2.99	-0.0	-0.0	-42.95	99103.0	98505.0	98505.0	97907.0	1	0.06	0.06	2.53	0.01	0.01	0.66	2.53	0.0	0.0	71.21	103420.0	105285.0	105258.0	103353.0	-0.06	-0.06	-2.52	-0.01	-0.01	-0.27	-2.52	-0.0	-0.0	-0.04	98488.0	97480.0	97480.0	98740.0	0.06	0.06	1.62	0.01	0.01	0.4	1.62	0.0	0.0	66.72	100972.0	101620.0	101620.0	100810.0	0.05999999999999961	0.05999999999999961	2.3499999999999996	0.012605042016806678	0.012685159527315687	0.498147167629992	2.3499999999999996	0.002983699326567203	0.0029475564917800234	39.858582804552945	90130.0	85195.0	85195.0	101645.0
2022-09-14 07:00:00	155250	4.71	4.5	4.66	4.58	4.58	IOT.MI	5.09	5.15	4.92	5.01	7.88	4.78	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			6.74							-1.0			7.56	0.12	0.12	-2.87	0.03	0.03	-0.39	5.85	-2.87	-0.0	-0.0	-44.24	99139.0	98565.0	98565.0	97991.0	1	0.12	0.12	2.65	0.03	0.03	0.7	2.65	0.0	0.0	70.63	103336.0	105177.0	105186.0	103461.0	-0.12	-0.12	-2.64	-0.03	-0.03	-0.29	-2.64	-0.0	-0.0	-6.46	98416.0	97360.0	97360.0	98680.0	0.12	0.12	1.74	0.03	0.03	0.44	1.74	0.01	0.01	75.95	101044.0	101740.0	101740.0	100870.0	0.1200000000000001	0.1200000000000001	2.4699999999999998	0.025531914893617058	0.025863510589919352	0.5373999318473719	2.4699999999999998	0.0029200076750900547	0.002884294724943448	39.42854322317865	89626.0	84439.0	84439.0	101729.0
2022-09-15 07:00:00	104743	4.62	4.41	4.56	4.42	4.42	IOT.MI	4.99	5.06	4.83	4.84	7.88	4.78	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74							-1.0			7.56	0.16	0.16	-2.71	0.03	0.04	-0.37	5.81	-2.71	-0.0	-0.0	-39.98	99187.0	98645.0	98645.0	98103.0	1	0.16	0.16	2.81	0.03	0.04	0.76	2.81	0.0	0.0	72.52	103224.0	105033.0	105090.0	103605.0	-0.16	-0.16	-2.8	-0.03	-0.04	-0.31	-2.8	-0.0	-0.0	-10.87	98320.0	97200.0	97200.0	98600.0	0.16	0.16	1.9	0.03	0.04	0.49	1.9	0.01	0.01	76.9	101140.0	101900.0	101900.0	100950.0	0.16000000000000014	0.16000000000000014	2.63	0.03493449781659397	0.03555930203648692	0.5930524180680914	2.63	0.0031369194175126253	0.0030997319794046074	40.856448629332576	88954.0	83431.0	83431.0	101841.0
2022-09-16 07:00:00	151937	4.43	4.3	4.42	4.3	4.3	IOT.MI	4.9	4.91	4.76	4.76	7.88	4.76	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		4.3							-1.0			6.74		4.76					-1.0			7.56	0.12	0.12	-2.59	0.03	0.03	-0.35	5.72	-2.59	-0.0	-0.0	-32.41	99223.0	98705.0	98705.0	98187.0	1	0.12	0.12	2.93	0.03	0.03	0.81	2.93	0.0	0.0	87.23	103140.0	104925.0	105018.0	103713.0	-0.12	-0.12	-2.92	-0.03	-0.03	-0.33	-2.92	-0.0	-0.0	-9.27	98248.0	97080.0	97080.0	98540.0	-0.12	-0.12	1.78	-0.03	-0.03	0.45	1.78	0.0	0.0	68.29	101068.0	101780.0	101780.0	100890.0	0.1200000000000001	0.1200000000000001	2.75	0.02714932126696834	0.027524673390090033	0.637509694851387	2.75	0.0036927036682831123	0.0036570162458515743	50.422974735943335	88450.0	82675.0	82675.0	101925.0
2022-09-19 07:00:00	145181	4.56	4.18	4.32	4.45	4.45	IOT.MI	4.78	5.04	4.62	4.92	7.88	4.62	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	4.56								-1.0			6.74	5.04						-1.0			7.56	-0.15	-0.15	-2.74	-0.03	-0.03	-0.37	5.66	-2.74	-0.0	-0.0	-38.36	99178.0	98630.0	98630.0	98082.0	1	-0.15	-0.15	2.78	-0.03	-0.03	0.75	2.78	0.0	0.0	76.56	103245.0	105060.0	105108.0	103578.0	0.15	0.15	-2.77	0.03	0.03	-0.31	-2.77	-0.0	-0.0	-8.28	98338.0	97230.0	97230.0	98615.0	0.15	0.15	1.93	0.03	0.03	0.5	1.93	0.01	0.01	75.08	101158.0	101930.0	101930.0	100965.0	-0.15000000000000036	-0.15000000000000036	2.5999999999999996	-0.03488372093023262	-0.034289073478632165	0.5823127388451601	2.5999999999999996	0.0032616081463191214	0.00322497890309692	43.334827716590205	89080.0	83620.0	83620.0	101820.0
2022-09-20 07:00:00	198746	4.47	4.21	4.47	4.22	4.22	IOT.MI	5.03	5.03	4.74	4.75	7.88	4.62	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74							-1.0			7.56	0.23	0.23	-2.51	0.05	0.05	-0.34	5.66	-2.51	-0.0	-0.0	-33.52	99247.0	98745.0	98745.0	98243.0	1	0.23	0.23	3.01	0.05	0.05	0.85	3.01	0.0	0.0	78.73	103084.0	104853.0	104970.0	103785.0	-0.23	-0.23	-3.0	-0.05	-0.05	-0.34	-3.0	-0.0	-0.0	-14.01	98200.0	97000.0	97000.0	98500.0	-0.23	-0.23	1.7	-0.05	-0.05	0.42	1.7	0.01	0.01	67.68	101020.0	101700.0	101700.0	100850.0	0.23000000000000043	0.23000000000000043	2.83	0.051685393258427026	0.05306896813022847	0.6685525326684747	2.83	0.0035436904649840755	0.003505114156525213	45.02285630359412	88114.0	82171.0	82171.0	101981.0
2022-09-21 07:00:00	159283	4.29	4.15	4.19	4.2	4.2	IOT.MI	4.66	4.77	4.61	4.67	7.88	4.61	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74							-1.0			7.56	0.02	0.02	-2.49	0.0	0.0	-0.33	5.66	-2.49	-0.0	-0.0	-33.05	99253.0	98755.0	98755.0	98257.0	1	0.02	0.02	3.03	0.0	0.0	0.86	3.03	0.0	0.0	78.94	103070.0	104835.0	104958.0	103803.0	-0.02	-0.02	-3.02	-0.0	-0.0	-0.35	-3.02	-0.0	-0.0	-16.47	98188.0	96980.0	96980.0	98490.0	-0.02	-0.02	1.68	-0.0	-0.0	0.42	1.68	0.0	0.0	64.6	101008.0	101680.0	101680.0	100840.0	0.019999999999999574	0.019999999999999574	2.8499999999999996	0.004739336492890933	0.004750602758597753	0.6764980209192768	2.8499999999999996	0.003572669141811522	0.0035338899768222465	45.18794105022373	88030.0	82045.0	82045.0	101995.0
2022-09-22 07:00:00	133528	4.27	4.07	4.16	4.09	4.09	IOT.MI	4.67	4.8	4.57	4.6	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74		4.57					-1.0			7.56	0.11	0.11	-2.38	0.03	0.03	-0.31	5.57	-2.38	-0.0	-0.0	-27.92	99286.0	98810.0	98810.0	98334.0	1	0.11	0.11	3.14	0.03	0.03	0.91	3.14	0.0	0.0	84.81	102993.0	104736.0	104892.0	103902.0	-0.11	-0.11	-3.13	-0.03	-0.03	-0.36	-3.13	-0.0	-0.0	-17.29	98122.0	96870.0	96870.0	98435.0	-0.11	-0.11	1.57	-0.03	-0.03	0.38	1.57	0.0	0.0	58.3	100942.0	101570.0	101570.0	100785.0	0.11000000000000032	0.11000000000000032	2.96	0.02619047619047632	0.026539555234612378	0.7215872097459568	2.96	0.003956695907696375	0.0039175992360365175	49.50432907220804	87568.0	81352.0	81352.0	102072.0
2022-09-23 07:00:00	205127	4.18	3.96	4.05	4.04	4.04	IOT.MI	4.71	4.86	4.6	4.7	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		3.96							-1.0			6.74							-1.0			7.56	0.05	0.05	-2.33	0.01	0.01	-0.31	5.43	-2.33	-0.0	-0.0	-27.14	99301.0	98835.0	98835.0	98369.0	1	0.05	0.05	3.19	0.01	0.01	0.93	3.19	0.0	0.0	85.16	102958.0	104691.0	104862.0	103947.0	-0.05	-0.05	-3.18	-0.01	-0.01	-0.37	-3.18	-0.0	-0.0	-20.33	98092.0	96820.0	96820.0	98410.0	-0.05	-0.05	1.52	-0.01	-0.01	0.36	1.52	0.0	0.0	57.14	100912.0	101520.0	101520.0	100760.0	0.04999999999999982	0.04999999999999982	3.01	0.012224938875305624	0.012300278081651676	0.7428939821438028	3.01	0.004011904979995558	0.003972426976910803	49.787706526171455	87358.0	81037.0	81037.0	102107.0
2022-09-26 07:00:00	278122	4.22	4.02	4.04	4.14	4.14	IOT.MI	4.67	4.87	4.64	4.78	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74							-1.0			7.56	-0.1	-0.1	-2.43	-0.02	-0.02	-0.32	5.43	-2.43	-0.0	-0.0	-27.99	99271.0	98785.0	98785.0	98299.0	1	-0.1	-0.1	3.09	-0.02	-0.02	0.88	3.09	0.0	0.0	81.22	103028.0	104781.0	104922.0	103857.0	0.1	0.1	-3.08	0.02	0.02	-0.35	-3.08	-0.0	-0.0	-16.23	98152.0	96920.0	96920.0	98460.0	0.1	0.1	1.62	0.02	0.02	0.4	1.62	0.0	0.0	57.74	100972.0	101620.0	101620.0	100810.0	-0.09999999999999964	-0.09999999999999964	2.91	-0.024752475247524774	-0.024451095864164336	0.7007950936862231	2.91	0.003931894053916059	0.003891498581831243	47.43482296856653	87778.0	81667.0	81667.0	102037.0
2022-09-27 07:00:00	135233	4.22	4.09	4.18	4.1	4.1	IOT.MI	4.88	4.93	4.78	4.79	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	4.22								-1.0			6.74	4.93						-1.0			7.56	0.04	0.04	-2.39	0.01	0.01	-0.32	5.32	-2.39	-0.0	-0.0	-29.42	99283.0	98805.0	98805.0	98327.0	1	0.04	0.04	3.13	0.01	0.01	0.9	3.13	0.0	0.0	80.58	103000.0	104745.0	104898.0	103893.0	-0.04	-0.04	-3.12	-0.01	-0.01	-0.36	-3.12	-0.0	-0.0	-20.72	98128.0	96880.0	96880.0	98440.0	-0.04	-0.04	1.58	-0.01	-0.01	0.38	1.58	0.0	0.0	59.85	100948.0	101580.0	101580.0	100790.0	0.040000000000000036	0.040000000000000036	2.95	0.009661835748792313	0.009708814126960938	0.7173882165514545	2.95	0.0038324232256682455	0.0037927214402411202	46.92088721594321	87610.0	81415.0	81415.0	102065.0
2022-09-28 07:00:00	106357	4.15	3.97	4.15	4.0	4.0	IOT.MI	4.87	4.87	4.66	4.7	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74		4.66					-1.0			7.56	0.1	0.1	-2.29	0.02	0.02	-0.3	5.31	-2.29	-0.0	-0.0	-24.13	99313.0	98855.0	98855.0	98397.0	1	0.1	0.1	3.23	0.02	0.02	0.95	3.23	0.0	0.0	88.55	102930.0	104655.0	104838.0	103983.0	-0.1	-0.1	-3.22	-0.02	-0.02	-0.38	-3.22	-0.0	-0.0	-20.83	98068.0	96780.0	96780.0	98390.0	-0.1	-0.1	1.48	-0.02	-0.02	0.35	1.48	0.0	0.0	53.72	100888.0	101480.0	101480.0	100740.0	0.09999999999999964	0.09999999999999964	3.05	0.024390243902438935	0.02469261259037141	0.7603229219652405	3.05	0.004254370310733836	0.00421499664217273	52.47676448822005	87190.0	80785.0	80785.0	102135.0
2022-09-29 07:00:00	211567	4.07	3.95	4.04	4.03	4.03	IOT.MI	4.86	4.9	4.75	4.85	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		3.95		3.95		3.95		3.95	-1.0			6.74	4.9						-1.0			7.56	-0.03	-0.03	-2.32	-0.01	-0.01	-0.3	5.29	-2.32	-0.0	-0.0	-23.66	99304.0	98840.0	98840.0	98376.0	1	-0.03	-0.03	3.2	-0.01	-0.01	0.93	3.2	0.0	0.0	90.78	102951.0	104682.0	104856.0	103956.0	0.03	0.03	-3.19	0.01	0.01	-0.37	-3.19	-0.0	-0.0	-17.21	98086.0	96810.0	96810.0	98405.0	0.03	0.03	1.51	0.01	0.01	0.36	1.51	0.0	0.0	53.38	100906.0	101510.0	101510.0	100755.0	-0.03000000000000025	-0.03000000000000025	3.0199999999999996	-0.007500000000000062	-0.0074720148387010564	0.7472187811069384	3.0199999999999996	0.004295302061632884	0.004256403032534273	53.79338969937799	87316.0	80974.0	80974.0	102114.0
2022-09-30 07:00:00	137115	4.08	3.98	4.08	4.01	4.01	IOT.MI	4.84	4.84	4.72	4.76	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74							-1.0			7.56	0.02	0.02	-2.3	0.0	0.0	-0.3	5.14	-2.3	-0.0	-0.0	-20.21	99310.0	98850.0	98850.0	98390.0	1	0.02	0.02	3.22	0.0	0.0	0.94	3.22	0.0	0.0	97.68	102937.0	104664.0	104844.0	103974.0	-0.02	-0.02	-3.21	-0.0	-0.0	-0.38	-3.21	-0.0	-0.0	-16.55	98074.0	96790.0	96790.0	98395.0	-0.02	-0.02	1.49	-0.0	-0.0	0.35	1.49	0.0	0.0	49.9	100894.0	101490.0	101490.0	100745.0	0.020000000000000462	0.020000000000000462	3.04	0.004962779156327701	0.004975134640113955	0.7559330892421354	3.04	0.004575443792399105	0.004537551881823587	58.520024438310706	87232.0	80848.0	80848.0	102128.0
2022-10-03 07:00:00	205771	4.15	3.94	3.96	4.0	4.0	IOT.MI	4.62	4.85	4.6	4.67	7.88	4.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74							-1.0			7.56	0.01	0.01	-2.29	0.0	0.0	-0.3	5.09	-2.29	-0.0	-0.0	-23.11	99313.0	98855.0	98855.0	98397.0	1	0.01	0.01	3.23	0.0	0.0	0.95	3.23	0.0	0.0	96.44	102930.0	104655.0	104838.0	103983.0	-0.01	-0.01	-3.22	-0.0	-0.0	-0.38	-3.22	-0.0	-0.0	-21.7	98068.0	96780.0	96780.0	98390.0	-0.01	-0.01	1.48	-0.0	-0.0	0.35	1.48	0.0	0.0	54.2	100888.0	101480.0	101480.0	100740.0	0.009999999999999787	0.009999999999999787	3.05	0.0024937655860348684	0.0024968801985871545	0.7603229219652408	3.05	0.004356338966350192	0.004319857652226089	57.48946089459676	87190.0	80785.0	80785.0	102135.0
2022-10-04 07:00:00	378975	4.2	3.96	3.96	4.19	4.19	IOT.MI	4.47	4.74	4.47	4.73	7.88	4.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74		4.47		4.47			-1.0			7.56	-0.19	-0.19	-2.48	-0.05	-0.05	-0.33	4.93	-2.48	-0.0	-0.0	-30.31	99256.0	98760.0	98760.0	98264.0	1	-0.19	-0.19	3.04	-0.05	-0.05	0.86	3.04	0.0	0.0	82.89	103063.0	104826.0	104952.0	103812.0	0.19	0.19	-3.03	0.05	0.05	-0.35	-3.03	-0.0	-0.0	-20.5	98182.0	96970.0	96970.0	98485.0	0.19	0.19	1.67	0.05	0.05	0.41	1.67	0.0	0.0	62.34	101002.0	101670.0	101670.0	100835.0	-0.1900000000000004	-0.1900000000000004	2.8599999999999994	-0.0475000000000001	-0.046406372814155834	0.6804992095133562	2.8599999999999994	0.0038107200472621895	0.0037731609160875923	48.5814641863655	87988.0	81982.0	81982.0	102002.0
2022-10-05 07:00:00	293063	4.42	4.2	4.24	4.34	4.34	IOT.MI	4.86	5.07	4.82	4.98	7.88	4.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			6.74							-1.0			7.56	-0.15	-0.15	-2.63	-0.04	-0.04	-0.35	4.93	-2.63	-0.0	-0.0	-31.03	99211.0	98685.0	98685.0	98159.0	1	-0.15	-0.15	2.89	-0.04	-0.04	0.8	2.89	0.0	0.0	79.66	103168.0	104961.0	105042.0	103677.0	0.15	0.15	-2.88	0.04	0.04	-0.32	-2.88	-0.0	-0.0	-14.81	98272.0	97120.0	97120.0	98560.0	0.15	0.15	1.82	0.04	0.04	0.46	1.82	0.0	0.0	62.84	101092.0	101820.0	101820.0	100910.0	-0.14999999999999947	-0.14999999999999947	2.71	-0.03579952267303099	-0.035173614178267094	0.6224174395993001	2.71	0.0037449271228365173	0.00370661676394346	46.63734265776427	88618.0	82927.0	82927.0	101897.0
