date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2022-02-18 08:00:00	53000	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47		0.06		0.06				-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.09	-0.15	0.01	0.01	82.56					1	-0.0	-0.0	-0.19	-0.0	-0.0	-0.6	-0.19	0.0	0.0	80.21					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	92.51					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	92.51						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999994	0.3600000000000001	0.007946198048130501	0.007938298619494022	114.2483801061964				
2022-02-21 08:00:00	40333	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.09	-0.15	0.01	0.01	82.56					1	-0.0	-0.0	-0.19	-0.0	-0.0	-0.6	-0.19	0.0	0.0	80.21					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	92.51					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	92.51						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999994	0.3600000000000001	0.007946198048130501	0.007938298619494022	114.2483801061964				
2022-02-22 08:00:00	240032	0.08	0.07	0.07	0.08	0.08	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.09	-0.15	0.01	0.01	82.56					1	-0.0	-0.0	-0.19	-0.0	-0.0	-0.6	-0.19	0.0	0.0	80.21					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	92.51					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	92.51						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999994	0.3600000000000001	0.007946198048130501	0.007938298619494022	114.2483801061964				
2022-02-23 08:00:00	36102	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.09	-0.15	0.01	0.01	82.56					1	-0.0	-0.0	-0.19	-0.0	-0.0	-0.6	-0.19	0.0	0.0	80.21					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	92.51					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	92.51						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999994	0.3600000000000001	0.007946198048130501	0.007938298619494022	114.2483801061964				
2022-02-24 08:00:00	287238	0.08	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.07	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	0.01	0.01	-0.14	0.12	0.13	-0.13	0.09	-0.14	0.01	0.01	84.42					1	0.01	0.01	-0.18	0.12	0.13	-0.55	-0.18	0.01	0.01	82.82					-0.01	-0.01	-0.03	-0.12	-0.13	-0.38	-0.03	0.01	0.01	76.9					-0.01	-0.01	0.03	-0.12	-0.13	0.11	0.03	0.01	0.01	76.9						0.009999999999999995	0.009999999999999995	0.3700000000000001	0.12499999999999989	0.1335313926245225	5.2857142857142785	0.3700000000000001	0.009201393138801013	0.009192185995305246	115.11882783076192				
2022-02-25 08:00:00	131302	0.08	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.09	-0.14	0.01	0.01	84.42					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	82.82					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	76.9					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	76.9						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.2857142857142785	0.3700000000000001	0.009201393138801013	0.009192185995305246	115.11882783076192				
2022-02-28 08:00:00	558121	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.09	-0.14	0.01	0.01	84.42					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	82.82					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	76.9					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	76.9						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.2857142857142785	0.3700000000000001	0.009201393138801013	0.009192185995305246	115.11882783076192				
2022-03-01 08:00:00	146703	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.09	-0.14	0.01	0.01	84.42					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	82.82					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	76.9					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	76.9						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.2857142857142785	0.3700000000000001	0.009201393138801013	0.009192185995305246	115.11882783076192				
2022-03-02 08:00:00	122421	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.09	-0.14	0.01	0.01	84.42					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	82.82					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	76.9					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	76.9						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.2857142857142785	0.3700000000000001	0.009201393138801013	0.009192185995305246	115.11882783076192				
2022-03-03 08:00:00	384084	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	84.42					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	82.82					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	76.9					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	76.9						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.2857142857142785	0.3700000000000001	0.009201393138801013	0.009192185995305246	115.11882783076192				
2022-03-04 08:00:00	257733	0.07	0.06	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	84.42					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	82.82					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	76.9					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	76.9						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.2857142857142785	0.3700000000000001	0.009201393138801013	0.009192185995305246	115.11882783076192				
2022-03-07 08:00:00	450523	0.06	0.06	0.06	0.06	0.06	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.06		0.06			-1.0			0.47								-1.0			0.43	0.01	0.01	-0.13	0.14	0.15	0.01	0.08	-0.13	0.01	0.01	85.94					1	0.01	0.01	-0.17	0.14	0.15	-0.47	-0.17	0.01	0.01	84.83					-0.01	-0.01	-0.04	-0.14	-0.15	-0.47	-0.04	0.01	0.01	63.23					-0.01	-0.01	0.02	-0.14	-0.15	-0.05	0.02	0.01	0.01	63.23						0.010000000000000009	0.010000000000000009	0.3800000000000001	0.14285714285714302	0.1541506798272585	6.333333333333326	0.3800000000000001	0.010650409529177242	0.01063956909868291	115.87924769588818				
2022-03-08 08:00:00	65082	0.07	0.06	0.06	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.01	-0.01	-0.14	-0.17	-0.15	-0.13	0.08	-0.14	0.01	0.01	71.22					1	-0.01	-0.01	-0.18	-0.17	-0.15	-0.55	-0.18	0.01	0.01	69.98					0.01	0.01	-0.03	0.17	0.15	-0.38	-0.03	0.01	0.01	65.36					0.01	0.01	0.03	0.17	0.15	0.11	0.03	0.01	0.01	65.36						-0.010000000000000009	-0.010000000000000009	0.3700000000000001	-0.16666666666666674	-0.15415067982725836	5.285714285714279	0.3700000000000001	0.010346524871738245	0.010331952865648253	93.93988670933624				
2022-03-09 08:00:00	79731	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	71.22					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	69.98					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	65.36					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	65.36						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.010346524871738245	0.010331952865648253	93.93988670933624				
2022-03-10 08:00:00	166091	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	71.22					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	69.98					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	65.36					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	65.36						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.010346524871738245	0.010331952865648253	93.93988670933624				
2022-03-11 08:00:00	180725	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	90.64					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	89.53					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	62.42					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	62.42						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.010678321538558178	0.010667992763975453	123.58029804951559				
2022-03-14 08:00:00	30800	0.08	0.07	0.08	0.07	0.07	CLE.MI	0.07	0.07	0.06	0.06	0.09	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	90.64					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.55	-0.18	0.01	0.01	89.53					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	62.42					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	62.42						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.010678321538558178	0.010667992763975453	123.58029804951559				
2022-03-15 08:00:00	119529	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.09	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	104.11					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	103.14					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	71.37					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	71.37						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.009782405848397527	0.009773077379599204	123.13557921570386				
2022-03-16 08:00:00	76762	0.07	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.06	0.06	0.06	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	104.11					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	103.14					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	71.37					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	71.37						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.009782405848397527	0.009773077379599204	123.13557921570386				
2022-03-17 08:00:00	84143	0.08	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.07	0.06	0.06	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	104.11					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	103.14					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	71.37					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	71.37						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.009782405848397527	0.009773077379599204	123.13557921570386				
2022-03-18 08:00:00	40085	0.08	0.07	0.07	0.07	0.07	CLE.MI	0.06	0.07	0.06	0.06	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.14	-0.0	-0.0	-0.13	0.08	-0.14	0.01	0.01	104.11					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	103.14					0.0	0.0	-0.03	0.0	0.0	-0.38	-0.03	0.01	0.01	71.37					0.0	0.0	0.03	0.0	0.0	0.11	0.03	0.01	0.01	71.37						-0.0	-0.0	0.3700000000000001	-0.0	-0.0	5.285714285714279	0.3700000000000001	0.009782405848397527	0.009773077379599204	123.13557921570386				
2022-03-21 08:00:00	207840	0.08	0.07	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.06	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.01	-0.01	-0.15	-0.14	-0.13	-0.24	0.08	-0.15	0.01	0.01	100.49					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	121.71					0.01	0.01	-0.02	0.14	0.13	-0.29	-0.02	0.01	0.01	84.43					0.01	0.01	0.04	0.14	0.13	0.27	0.04	0.01	0.01	84.43						-0.009999999999999995	-0.009999999999999995	0.3600000000000001	-0.1428571428571428	-0.13353139262452257	4.499999999999996	0.3600000000000001	0.008527284915926577	0.008516168121116996	100.48850881956304				
2022-03-22 08:00:00	134331	0.08	0.07	0.07	0.08	0.08	CLE.MI	0.06	0.07	0.06	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	100.49					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	121.71					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	84.43					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	84.43						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.008527284915926577	0.008516168121116996	100.48850881956304				
2022-03-23 08:00:00	44000	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	100.49					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	121.71					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	84.43					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	84.43						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.008527284915926577	0.008516168121116996	100.48850881956304				
2022-03-24 08:00:00	528053	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	100.49					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	121.71					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	84.43					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	84.43						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.008527284915926577	0.008516168121116996	100.48850881956304				
2022-03-25 08:00:00	256687	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	100.49					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	121.71					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	84.43					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	84.43						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.008527284915926577	0.008516168121116996	100.48850881956304				
2022-03-28 07:00:00	51835	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	100.49					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	121.71					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	84.43					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	84.43						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.008527284915926577	0.008516168121116996	100.48850881956304				
2022-03-29 07:00:00	128997	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	100.49					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	121.71					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	84.43					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	84.43						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.008527284915926577	0.008516168121116996	100.48850881956304				
2022-03-30 07:00:00	33676	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	117.77					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	146.15					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	83.15					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	83.15						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.008775114475033936	0.00876655661619874	117.76724713063633				
2022-03-31 07:00:00	97273	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	117.03					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	145.34					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	96.87					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	96.87						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.007784725627850371	0.007777169549005425	117.03284111721379				
2022-04-01 07:00:00	56826	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	117.03					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	145.34					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	96.87					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	96.87						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.007784725627850371	0.007777169549005425	117.03284111721379				
2022-04-04 07:00:00	72893	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	117.03					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	145.34					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	96.87					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	96.87						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.007784725627850371	0.007777169549005425	117.03284111721379				
2022-04-05 07:00:00	297588	0.08	0.08	0.08	0.08	0.08	CLE.MI	0.07	0.07	0.07	0.07	0.08	0.06	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							-1.0			0.47								-1.0			0.43	-0.0	-0.0	-0.15	-0.0	-0.0	-0.24	0.08	-0.15	0.01	0.01	117.03					1	0.0	0.0	-0.18	0.0	0.0	-0.55	-0.18	0.01	0.01	145.34					0.0	0.0	-0.02	0.0	0.0	-0.29	-0.02	0.01	0.01	96.87					0.0	0.0	0.04	0.0	0.0	0.27	0.04	0.01	0.01	96.87						-0.0	-0.0	0.3600000000000001	-0.0	-0.0	4.499999999999996	0.3600000000000001	0.007784725627850371	0.007777169549005425	117.03284111721379				
