date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2016-04-25 07:00:00	23134	51.15	50.35	51.1	50.7	45.29	DIA.MI	57.57	57.63	56.73	57.12				1.0	1.0	1								50.35											57.63												
2016-04-26 07:00:00	44420	51.75	50.25	51.0	50.7	45.29	DIA.MI	56.64	57.47	55.81	56.3				1.0	1.0	1							51.75																								
2016-04-27 07:00:00	25530	51.35	50.2	50.2	50.8	45.38	DIA.MI	55.51	56.78	55.51	56.17				1.0	-1.0	1								50.2		50.2																					
2016-04-28 07:00:00	50375	51.65	50.35	50.5	51.3	45.83	DIA.MI	55.18	56.43	55.01	56.05				1.0	-1.0	1							51.65													55.01		55.01									
2016-04-29 07:00:00	55134	51.3	50.6	51.0	51.0	45.56	DIA.MI	56.85	57.18	56.4	56.85				1.0	-1.0	1																															
2016-05-02 07:00:00	34059	51.4	50.65	51.0	50.85	45.42	DIA.MI	57.41	57.86	57.01	57.24				1.0	-1.0	1																															
2016-05-03 07:00:00	35475	51.2	50.65	51.0	50.95	45.51	DIA.MI	58.85	59.09	58.45	58.8				1.0	-1.0	1								50.65																							
2016-05-04 07:00:00	30778	51.95	50.75	51.1	51.9	46.36	DIA.MI	59.07	60.05	58.67	60.0				1.0	-1.0	1																															
2016-05-05 07:00:00	26493	52.0	51.3	52.0	51.75	46.23	DIA.MI	60.15	60.15	59.34	59.86				1.0	-1.0	1																															
2016-05-06 07:00:00	44495	52.05	51.6	51.6	51.95	46.41	DIA.MI	59.96	60.48	59.96	60.37				1.0	-1.0	1																															
2016-05-09 07:00:00	86395	53.0	50.75	52.2	52.5	46.9	DIA.MI	61.2	62.13	59.5	61.55				1.0	-1.0	1																			62.13												
2016-05-10 07:00:00	38800	52.75	51.65	51.65	52.5	46.9	DIA.MI	59.71	60.98	59.71	60.69				1.0	-1.0	1							52.75													59.71											
2016-05-11 07:00:00	34602	52.55	51.85	52.45	52.35	46.76	DIA.MI	61.45	61.56	60.74	61.33				1.0	-1.0	1								51.85																							
2016-05-12 07:00:00	46179	52.95	51.95	52.6	52.45	46.85	DIA.MI	61.79	62.2	61.02	61.61				1.0	1.0	1																			62.2		62.2										
2016-05-13 07:00:00	40411	52.95	51.95	52.2	52.85	47.21	DIA.MI	61.05	61.92	60.76	61.81				1.0	1.0	1							52.95																								
2016-05-16 07:00:00	40512	53.0	51.85	52.9	52.25	46.67	DIA.MI	61.84	61.96	60.61	61.08				1.0	1.0	1																				60.61											
2016-05-17 07:00:00	56148	52.3	51.75	52.05	52.05	46.5	DIA.MI	61.67	61.97	61.32	61.67				1.0	1.0	1																			61.97												
2016-05-18 07:00:00	61270	51.9	50.85	51.6	51.0	45.56	DIA.MI	60.4	60.75	59.52	59.69				1.0	1.0	1								50.85												59.52											
2016-05-19 07:00:00	38023	52.5	50.7	51.5	52.15	46.58	DIA.MI	60.86	62.04	59.91	61.63				1.0	1.0	1																			62.04												
2016-05-20 07:00:00	77406	53.1	51.85	52.3	52.45	46.85	DIA.MI	60.88	61.81	60.36	61.05				1.0	1.0	1																				60.36											
2016-05-23 07:00:00	139068	54.55	52.35	53.0	53.1	48.03	DIA.MI	63.43	65.28	62.65	63.55				1.0	1.0	1							54.55												65.28												
2016-05-24 07:00:00	108486	53.75	52.95	53.75	53.2	48.12	DIA.MI	62.25	62.25	61.32	61.61	66.33	46.63		1.0	1.0	1	1.0			1.0																											
2016-05-25 07:00:00	149531	53.8	51.55	53.7	52.75	47.71	DIA.MI	61.17	61.29	58.72	60.09	66.33	46.63		1.0	1.0	1	1.0			1.0				51.55												58.72		58.72									
2016-05-26 07:00:00	88124	54.15	52.0	53.05	53.65	48.53	DIA.MI	60.38	61.63	59.18	61.06	66.33	46.63		1.0	1.0	1	1.0			1.0																											
2016-05-27 07:00:00	65854	54.25	53.45	53.5	53.95	48.8	DIA.MI	61.0	61.85	60.94	61.51	66.33	46.63		1.0	1.0	1	1.0			1.0																											
2016-05-30 07:00:00	139286	55.75	54.0	54.0	55.0	49.75	DIA.MI	61.21	63.2	61.21	62.35	66.33	46.63		1.0	1.0	1	1.0			1.0			55.75																								
2016-05-31 07:00:00	123579	55.0	53.8	53.85	54.4	49.2	DIA.MI	61.94	63.27	61.89	62.58	66.33	46.63		1.0	1.0	1	1.0			1.0				53.8																							
2016-06-01 07:00:00	133330	55.7	54.1	54.35	55.5	50.2	DIA.MI	63.27	64.84	62.98	64.61	66.33	46.63		1.0	1.0	1	1.0			1.0																											
2016-06-02 07:00:00	80155	56.0	55.25	55.65	55.6	50.29	DIA.MI	64.94	65.35	64.48	64.88	66.33	46.63		1.0	1.0	1	1.0			1.0																											
2016-06-03 07:00:00	116556	56.6	55.45	55.6	56.25	50.88	DIA.MI	65.89	67.08	65.72	66.66	67.08	46.63	1.0	1.0	1.0	1	1.0			1.0			56.6		56.6										67.08												
2016-06-06 07:00:00	65714	56.1	54.75	55.8	54.95	49.7	DIA.MI	65.64	66.0	64.41	64.64	67.08	46.63	1.0	1.0	1.0	1	1.0			1.0				54.75																							
2016-06-07 07:00:00	91204	55.95	54.75	55.35	55.95	50.61	DIA.MI	63.85	64.54	63.15	64.54	67.08	46.63	1.0	1.0	1.0	1	1.0			1.0			55.95																								
2016-06-08 07:00:00	83540	55.95	54.75	55.95	55.05	49.79	DIA.MI	64.77	64.77	63.38	63.73	67.08	46.63	1.0	1.0	1.0	1	1.0			1.0				54.75												63.38											
2016-06-09 07:00:00	93852	56.5	55.2	55.55	55.65	50.34	DIA.MI	64.84	65.95	64.43	64.95	67.08	46.63	1.0	1.0	1.0	1	1.0			1.0			56.5																								
2016-06-10 07:00:00	71011	55.75	54.5	55.6	54.85	49.61	DIA.MI	67.34	67.52	66.0	66.43	67.52	46.63	1.0	1.0	1.0	1	1.0			1.0																											
2016-06-13 07:00:00	44939	54.6	53.25	54.6	53.25	48.16	DIA.MI	68.11	68.11	66.42	66.42	68.11	46.66	1.0	1.0	1.0	1	1.0			1.0																											
2016-06-14 07:00:00	59443	53.45	52.35	52.9	53.45	48.35	DIA.MI	67.41	68.11	66.71	68.11	68.11	48.06	1.0	1.0	1.0	1	1.0			1.0				52.35											68.11		68.11										
2016-06-15 07:00:00	44774	53.7	52.7	53.2	53.1	48.03	DIA.MI	66.79	67.42	66.17	66.67	68.11	48.06	1.0	1.0	1.0	1	1.0			1.0			53.7																								
