volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
56984	12.38	12.14	12.26	12.32	10.85	MARR.MI	12.45	12.57	12.33	12.51	20.44	12.33	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.14							-1.0			21.84		12.33		12.33		12.33		12.33		-1.0			22.09	0.019999999999999574	0.019999999999999574	-5.699999999999994	0.0016207455429497752	0.001622060371868055	-0.19290506694206722	14.32	-5.699999999999994
270638	12.6	12.12	12.38	12.52	11.02	MARR.MI	12.45	12.67	12.19	12.59	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.1999999999999993	-0.1999999999999993	-5.899999999999993	-0.016233766233766156	-0.016103407566578673	-0.20579795724650696	14.32	-5.899999999999993
319992	13.34	12.5	12.68	13.18	11.6	MARR.MI	12.69	13.35	12.51	13.19	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.34		13.34						-1.0			21.84										-1.0			22.09	-0.6600000000000001	-0.6600000000000001	-6.559999999999993	-0.05271565495207664	-0.05137316340240866	-0.24556831750578656	14.32	-6.559999999999993
136449	13.24	12.74	13.16	12.9	11.36	MARR.MI	13.25	13.33	12.82	12.98	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84	13.33									-1.0			22.09	0.27999999999999936	0.27999999999999936	-6.279999999999994	0.02124430955993928	0.021473217706734705	-0.2291930561803308	14.32	-6.279999999999994
96938	12.96	12.46	12.88	12.54	11.04	MARR.MI	13.06	13.14	12.63	12.71	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84		12.63								-1.0			22.09	0.3600000000000012	0.3600000000000012	-5.919999999999993	0.027906976744186185	0.028303776162851936	-0.2070646271711536	14.32	-5.919999999999993
69582	12.74	12.2	12.44	12.72	11.2	MARR.MI	12.85	13.16	12.6	13.14	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.2							-1.0			21.84										-1.0			22.09	-0.1800000000000015	-0.1800000000000015	-6.099999999999994	-0.014354066985646119	-0.014252022707201632	-0.21828541074892038	13.88	-6.099999999999994
74094	12.8	12.56	12.56	12.66	11.15	MARR.MI	13.01	13.26	13.01	13.11	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	12.8								-1.0			21.84										-1.0			22.09	0.0600000000000005	0.0600000000000005	-6.039999999999994	0.004716981132075526	0.004728141195946012	-0.2145806022690574	13.6	-6.039999999999994
83979	12.78	12.4	12.68	12.62	11.11	MARR.MI	13.21	13.31	12.92	13.15	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.4							-1.0			21.84										-1.0			22.09	0.040000000000000924	0.040000000000000924	-5.999999999999993	0.003159557661927437	0.003164559602963137	-0.21209115885311136	13.6	-5.999999999999993
124739	12.96	12.5	12.5	12.8	11.27	MARR.MI	13.04	13.52	13.04	13.35	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	12.96								-1.0			21.84										-1.0			22.09	-0.1800000000000015	-0.1800000000000015	-6.179999999999994	-0.014263074484944571	-0.01416231381250442	-0.22317112693173957	13.6	-6.179999999999994
126062	12.84	12.5	12.68	12.8	11.27	MARR.MI	13.67	13.85	13.48	13.8	20.44	12.19	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.5							-1.0			21.84										-1.0			22.09	-0.0	-0.0	-6.179999999999994	-0.0	-0.0	-0.22317112693173957	13.36	-6.179999999999994
113666	13.02	12.62	12.82	12.62	11.11	MARR.MI	13.92	14.14	13.71	13.71	20.44	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.02								-1.0			21.84	14.14		14.14							-1.0			22.09	0.1800000000000015	0.1800000000000015	-5.999999999999993	0.014062500000000089	0.014162313812504473	-0.21209115885311136	13.36	-5.999999999999993
49430	12.98	12.46	12.82	12.6	11.09	MARR.MI	13.72	13.89	13.33	13.48	20.44	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.019999999999999574	0.019999999999999574	-5.979999999999993	0.0015847860538826808	0.0015860431556347402	-0.21084050989891	13.34	-5.979999999999993
77616	12.7	12.4	12.7	12.64	11.13	MARR.MI	13.43	13.43	13.11	13.36	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.040000000000000924	-0.040000000000000924	-6.019999999999994	-0.0031746031746031633	-0.0031695747612790395	-0.21333785005745776	13.34	-6.019999999999994
116349	12.72	12.26	12.7	12.6	11.09	MARR.MI	13.34	13.36	12.88	13.23	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.040000000000000924	0.040000000000000924	-5.979999999999993	0.0031645569620254443	0.0031695747612791787	-0.2108405098989099	13.34	-5.979999999999993
129345	12.56	12.08	12.5	12.2	10.74	MARR.MI	13.31	13.37	12.86	12.99	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.40000000000000036	0.40000000000000036	-5.579999999999993	0.031746031746031744	0.032260862218221435	-0.1849664282562512	13.34	-5.579999999999993
64632	12.32	11.88	12.32	12.08	10.63	MARR.MI	13.09	13.09	12.62	12.83	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.11999999999999922	0.11999999999999922	-5.459999999999994	0.00983606557377048	0.009884759232541973	-0.17687006827204177	13.34	-5.459999999999994
62550	12.16	11.94	12.14	12.08	10.63	MARR.MI	12.81	12.83	12.6	12.75	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		11.94		11.94					-1.0			21.84										-1.0			22.09	-0.0	-0.0	-5.459999999999994	-0.0	-0.0	-0.17687006827204177	13.34	-5.459999999999994
148298	12.54	12.1	12.1	12.48	10.99	MARR.MI	12.41	12.87	12.41	12.8	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84		12.41		12.41						-1.0			22.09	-0.40000000000000036	-0.40000000000000036	-5.859999999999994	-0.0331125827814569	-0.03257617043461267	-0.20325243787870706	13.34	-5.859999999999994
86793	12.84	12.32	12.32	12.76	11.23	MARR.MI	12.5	13.03	12.5	12.95	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.27999999999999936	-0.27999999999999936	-6.1399999999999935	-0.022435897435897356	-0.022187914975362138	-0.22073592670268527	13.34	-6.1399999999999935
71020	12.92	12.62	12.62	12.66	11.15	MARR.MI	12.92	13.22	12.92	12.96	20.33	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	12.92								-1.0			21.84										-1.0			22.09	0.09999999999999964	0.09999999999999964	-6.039999999999994	0.00783699059561127	0.007867861200613679	-0.21458060226905717	13.34	-6.039999999999994
40131	12.76	12.4	12.74	12.62	11.11	MARR.MI	13.19	13.21	12.84	13.06	19.41	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84	13.21									-1.0			22.09	0.040000000000000924	0.040000000000000924	-5.999999999999993	0.003159557661927437	0.003164559602963137	-0.21209115885311114	13.34	-5.999999999999993
62514	12.64	12.36	12.5	12.46	10.97	MARR.MI	12.99	13.14	12.85	12.95	18.54	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.36							-1.0			21.84		12.85								-1.0			22.09	0.15999999999999837	0.15999999999999837	-5.8399999999999945	0.012678288431061668	0.012759343753759873	-0.20197354933597622	13.34	-5.8399999999999945
40682	12.7	12.3	12.3	12.54	11.04	MARR.MI	12.85	13.27	12.85	13.1	18.54	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	12.7								-1.0			21.84	13.27		13.27							-1.0			22.09	-0.0799999999999983	-0.0799999999999983	-5.919999999999993	-0.006420545746388395	-0.006400021845467505	-0.20706462717115337	13.24	-5.919999999999993
54602	12.64	12.32	12.58	12.32	10.85	MARR.MI	13.01	13.07	12.74	12.74	16.84	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84		12.74								-1.0			22.09	0.21999999999999886	0.21999999999999886	-5.699999999999994	0.01754385964912275	0.01769957709940086	-0.19290506694206688	13.02	-5.699999999999994
35846	12.48	12.16	12.48	12.36	10.88	MARR.MI	13.09	13.09	12.75	12.96	16.25	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.03999999999999915	-0.03999999999999915	-5.739999999999993	-0.0032467532467532756	-0.003241493924171023	-0.1955170246542285	13.02	-5.739999999999993
23561	12.44	12.2	12.44	12.32	10.85	MARR.MI	13.1	13.1	12.84	12.97	16.02	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.2							-1.0			21.84	13.1									-1.0			22.09	0.03999999999999915	0.03999999999999915	-5.699999999999994	0.003236245954692518	0.0032414939241709557	-0.192905066942067	13.02	-5.699999999999994
107071	12.7	12.26	12.26	12.7	11.18	MARR.MI	12.64	13.09	12.64	13.09	15.95	12.19	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84		12.64		12.64						-1.0			22.09	-0.379999999999999	-0.379999999999999	-6.079999999999993	-0.030844155844155674	-0.030378035359171704	-0.21705436415167434	13.02	-6.079999999999993
229988	13.16	12.66	12.66	13.0	11.44	MARR.MI	13.1	13.62	13.1	13.46	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.16								-1.0			21.84	13.62									-1.0			22.09	-0.3000000000000007	-0.3000000000000007	-6.379999999999994	-0.023622047244094446	-0.023347363996991107	-0.23512234036355872	13.16	-6.379999999999994
164200	13.22	12.76	13.08	12.78	11.25	MARR.MI	13.47	13.61	13.14	13.16	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.76							-1.0			21.84		13.14								-1.0			22.09	0.22000000000000064	0.22000000000000064	-6.159999999999993	0.01692307692307693	0.017067908512147997	-0.22195543229469972	13.22	-6.159999999999993
193566	13.26	12.48	12.62	13.2	11.62	MARR.MI	13.18	13.85	13.04	13.79	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.41999999999999993	-0.41999999999999993	-6.579999999999993	-0.032863849765258246	-0.03233538064293645	-0.2467113958125957	13.26	-6.579999999999993
154821	13.4	12.88	13.26	13.24	11.66	MARR.MI	13.86	14.0	13.46	13.84	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.4								-1.0			21.84										-1.0			22.09	-0.040000000000000924	-0.040000000000000924	-6.619999999999994	-0.003030303030303161	-0.0030257209165371114	-0.24898719219986898	13.4	-6.619999999999994
110672	13.58	12.78	13.42	12.86	11.32	MARR.MI	14.17	14.34	13.5	13.58	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		12.78							-1.0			21.84										-1.0			22.09	0.3800000000000008	0.3800000000000008	-6.239999999999993	0.028700906344410915	0.029120831699388863	-0.22679552291806104	13.58	-6.239999999999993
120416	13.32	12.74	12.94	13.18	11.6	MARR.MI	13.69	14.09	13.48	13.95	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.3200000000000003	-0.3200000000000003	-6.559999999999993	-0.02488335925349916	-0.02457881026488777	-0.24556831750578634	13.58	-6.559999999999993
340276	13.62	13.0	13.08	13.14	11.57	MARR.MI	13.66	14.22	13.57	13.72	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.03999999999999915	0.03999999999999915	-6.519999999999994	0.0030349013657055	0.0030395160178965925	-0.24327172182087253	13.62	-6.519999999999994
348853	13.98	13.06	13.3	13.52	11.9	MARR.MI	14.1	14.83	13.85	14.34	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.98		13.98						-1.0			21.84	14.83									-1.0			22.09	-0.379999999999999	-0.379999999999999	-6.899999999999993	-0.028919330289193246	-0.028509057558353524	-0.2645407118880373	13.98	-6.899999999999993
122723	13.6	13.2	13.5	13.36	11.76	MARR.MI	14.44	14.54	14.11	14.29	15.95	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		13.2							-1.0			21.84										-1.0			22.09	0.16000000000000014	0.16000000000000014	-6.739999999999993	0.01183431952662728	0.011904902506318427	-0.2557328162220257	13.98	-6.739999999999993
227557	13.62	13.14	13.52	13.42	11.81	MARR.MI	14.2	14.31	13.8	14.1	15.92	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84		13.8								-1.0			22.09	-0.0600000000000005	-0.0600000000000005	-6.799999999999994	-0.004491017964071808	-0.0044809634350360195	-0.25906038932386466	13.98	-6.799999999999994
212461	13.66	13.18	13.2	13.6	11.97	MARR.MI	14.12	14.61	14.1	14.55	15.65	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84	14.61									-1.0			22.09	-0.17999999999999972	-0.17999999999999972	-6.979999999999993	-0.013412816691505292	-0.013323661198470664	-0.26886694299457825	13.98	-6.979999999999993
156424	13.86	13.3	13.3	13.7	12.06	MARR.MI	13.95	14.54	13.95	14.37	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.86								-1.0			21.84										-1.0			22.09	-0.09999999999999964	-0.09999999999999964	-7.079999999999993	-0.007352941176470562	-0.007326040092072881	-0.27420368063695355	13.98	-7.079999999999993
282795	13.86	13.3	13.68	13.34	11.74	MARR.MI	14.31	14.5	13.91	13.96	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.35999999999999943	0.35999999999999943	-6.7199999999999935	0.026277372262773713	0.026628792346601562	-0.254616973367786	13.98	-6.7199999999999935
160226	13.66	13.24	13.36	13.52	11.9	MARR.MI	13.98	14.29	13.85	14.14	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		13.24							-1.0			21.84		13.85								-1.0			22.09	-0.17999999999999972	-0.17999999999999972	-6.899999999999993	-0.013493253373313419	-0.013403030127340447	-0.2645407118880374	13.98	-6.899999999999993
110972	13.8	13.36	13.5	13.76	12.11	MARR.MI	14.14	14.46	13.99	14.41	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84	14.46									-1.0			22.09	-0.2400000000000002	-0.2400000000000002	-7.1399999999999935	-0.01775147928994092	-0.01759576189037966	-0.27736849016906007	13.98	-7.1399999999999935
142618	13.9	13.56	13.8	13.66	12.03	MARR.MI	14.34	14.44	14.09	14.19	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.9								-1.0			21.84										-1.0			22.09	0.09999999999999964	0.09999999999999964	-7.039999999999994	0.007267441860465129	0.007293978362553611	-0.27207836198581736	13.98	-7.039999999999994
106975	13.84	13.6	13.78	13.6	11.97	MARR.MI	14.31	14.37	14.12	14.12	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84		14.12								-1.0			22.09	0.0600000000000005	0.0600000000000005	-6.979999999999993	0.004392386530014725	0.004402061400637764	-0.26886694299457825	13.98	-6.979999999999993
304803	13.82	13.36	13.62	13.78	12.13	MARR.MI	14.31	14.52	14.03	14.47	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.17999999999999972	-0.17999999999999972	-7.159999999999993	-0.013235294117647012	-0.013148472843506141	-0.27841730222977246	13.98	-7.159999999999993
116742	13.82	13.5	13.78	13.54	11.92	MARR.MI	14.63	14.68	14.34	14.38	15.54	12.19	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.2400000000000002	0.2400000000000002	-6.919999999999993	0.01741654571843254	0.017569998101383606	-0.26562706238746414	13.98	-6.919999999999993
410335	13.58	13.0	13.56	13.1	11.53	MARR.MI	14.96	14.98	14.34	14.45	15.54	12.19	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		13.0		13.0					-1.0			21.84										-1.0			22.09	0.4399999999999995	0.4399999999999995	-6.479999999999993	0.032496307237813826	0.03303603727702301	-0.24096110112414237	13.98	-6.479999999999993
257048	13.58	13.0	13.18	13.36	11.76	MARR.MI	14.46	14.9	14.26	14.66	15.54	12.19	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.2599999999999998	-0.2599999999999998	-6.739999999999993	-0.01984732824427482	-0.01965293790139382	-0.2557328162220258	13.98	-6.739999999999993
317531	13.94	13.36	13.38	13.64	12.01	MARR.MI	14.66	15.27	14.63	14.94	15.54	12.19	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.94								-1.0			21.84										-1.0			22.09	-0.28000000000000114	-0.28000000000000114	-7.019999999999994	-0.020958083832335328	-0.020741484306816372	-0.27101102820573786	13.98	-7.019999999999994
369079	13.94	13.42	13.46	13.54	11.92	MARR.MI	14.76	15.29	14.72	14.85	15.54	12.19	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	0.10000000000000142	0.10000000000000142	-6.919999999999993	0.007331378299120339	0.0073583849311872115	-0.26562706238746403	13.98	-6.919999999999993
136410	13.7	13.44	13.6	13.66	12.03	MARR.MI	15.08	15.19	14.9	15.15	15.54	12.19	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		13.44							-1.0			21.84	15.19									-1.0			22.09	-0.120000000000001	-0.120000000000001	-7.039999999999994	-0.00886262924667669	-0.008823586658515244	-0.27207836198581736	13.98	-7.039999999999994
302831	14.1	13.48	13.68	13.78	12.13	MARR.MI	14.8	15.26	14.59	14.91	15.54	12.19	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	14.1								-1.0			21.84										-1.0			22.09	-0.11999999999999922	-0.11999999999999922	-7.159999999999993	-0.008784773060029227	-0.008746411442868453	-0.27841730222977246	14.1	-7.159999999999993
144029	13.82	13.5	13.66	13.64	12.01	MARR.MI	14.86	15.03	14.68	14.84	15.54	12.19	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		13.5							-1.0			21.84		14.68								-1.0			22.09	0.1399999999999988	0.1399999999999988	-7.019999999999994	0.010159651669085501	0.01021161317019634	-0.27101102820573797	14.1	-7.019999999999994
234191	13.98	13.6	13.6	13.74	12.1	MARR.MI	14.83	15.24	14.83	14.98	15.54	12.19	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.09999999999999964	-0.09999999999999964	-7.119999999999994	-0.007331378299120228	-0.007304634378887234	-0.276316624798127	14.1	-7.119999999999994
200444	13.96	13.72	13.8	13.88	12.22	MARR.MI	15.01	15.18	14.92	15.1	15.54	12.19	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	13.96								-1.0			21.84	15.18									-1.0			22.09	-0.14000000000000057	-0.14000000000000057	-7.2599999999999945	-0.010189228529839944	-0.010137668284455222	-0.2836160248361863	14.1	-7.2599999999999945
85339	13.94	13.7	13.9	13.74	12.1	MARR.MI	15.12	15.16	14.9	14.94	15.54	12.19	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		13.7							-1.0			21.84		14.9								-1.0			22.09	0.14000000000000057	0.14000000000000057	-7.119999999999994	0.01008645533141217	0.01013766828445523	-0.276316624798127	14.1	-7.119999999999994
247175	14.52	13.62	13.92	14.3	12.59	MARR.MI	14.98	15.63	14.66	15.39	15.63	12.19	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			21.84										-1.0			22.09	-0.5600000000000005	-0.5600000000000005	-7.679999999999994	-0.040756914119359555	-0.039948250471658335	-0.3046566730577809	13.0	-7.679999999999994
275760	15.12	14.44	14.58	14.72	12.96	MARR.MI	15.56	16.13	15.41	15.71	16.13	12.19	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	15.12		15.12						-1.0			21.84	16.13		16.13		16.13					-1.0			22.09	0.41999999999999993	0.41999999999999993	-7.2599999999999945	0.029370629370629286	0.028947576034868503	-0.2842340019168206	13.0	-7.2599999999999945
155694	14.98	14.36	14.62	14.44	12.71	MARR.MI	15.6	15.98	15.32	15.41	16.13	12.19	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		14.36							-1.0			21.84										-1.0			22.09	-0.28000000000000114	-0.28000000000000114	-7.539999999999996	-0.01902173913043481	-0.01920497983605004	-0.2978491160107941	13.0	-7.539999999999996
177732	14.9	14.36	14.46	14.54	12.8	MARR.MI	15.31	15.78	15.2	15.4	16.13	12.19	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			21.84		15.2								-1.0			22.09	0.09999999999999964	0.09999999999999964	-7.439999999999996	0.006925207756232732	0.006901338640693181	-0.29298657526294636	13.0	-7.439999999999996
189653	15.1	14.54	14.54	14.78	13.01	MARR.MI	15.39	15.98	15.39	15.64	16.13	12.19	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	15.1								-1.0			21.84	15.98									-1.0			22.09	0.2400000000000002	0.2400000000000002	-7.199999999999996	0.016506189821182904	0.016371443414682368	-0.28131647746811195	13.0	-7.199999999999996
382356	15.24	14.2	14.78	14.24	12.54	MARR.MI	15.54	16.02	14.93	14.97	16.13	12.19	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			21.84										-1.0			22.09	-0.5399999999999991	-0.5399999999999991	-7.739999999999995	-0.03653585926928271	-0.0372200095362259	-0.3075741975064894	13.0	-7.739999999999995
248196	14.36	13.56	14.36	13.72	12.08	MARR.MI	15.22	15.22	14.37	14.54	16.13	12.19	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			21.84										-1.0			22.09	-0.5199999999999996	-0.5199999999999996	-8.259999999999994	-0.03651685393258419	-0.03720028368609046	-0.33285940939529735	13.0	-8.259999999999994
203348	13.84	13.4	13.84	13.4	11.8	MARR.MI	14.63	14.63	14.17	14.17	16.13	12.19	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			21.84										-1.0			22.09	-0.3200000000000003	-0.3200000000000003	-8.579999999999995	-0.023323615160349864	-0.02359991534087349	-0.3484195397884099	13.0	-8.579999999999995
315980	13.28	12.56	13.16	12.82	11.29	MARR.MI	14.31	14.44	13.66	13.94	16.13	12.19	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			21.84										-1.0			22.09	-0.5800000000000001	-0.5800000000000001	-9.159999999999995	-0.0432835820895523	-0.04424825546434177	-0.37662227612592647	12.56	-9.159999999999995
347678	13.1	12.66	12.82	12.88	11.34	MARR.MI	13.71	14.01	13.54	13.77	16.13	12.19	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0		12.66							-1.0			21.84		13.54								-1.0			22.09	0.0600000000000005	0.0600000000000005	-9.099999999999994	0.004680187207488418	0.004669269183683693	-0.37370475167721784	12.56	-9.099999999999994
331015	13.44	12.72	12.9	13.28	11.69	MARR.MI	13.81	14.38	13.61	14.21	16.13	12.19	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	13.44								-1.0			21.84	14.38									-1.0			22.09	0.3999999999999986	0.3999999999999986	-8.699999999999996	0.03105590062111796	0.030583423372080185	-0.35425458868582704	12.56	-8.699999999999996
79608	13.34	13.0	13.1	13.04	11.48	MARR.MI	13.94	14.2	13.84	13.88	16.13	12.19	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	-1.0	-1.0									-1.0			21.84		13.84								-1.0			22.09	-0.2400000000000002	-0.2400000000000002	-8.939999999999996	-0.01807228915662651	-0.0182375875497809	-0.36592468648066157	12.56	-8.939999999999996
59743	13.2	12.82	13.2	12.82	11.29	MARR.MI	14.34	14.34	13.93	13.93	16.13	12.19	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			21.84	14.34									-1.0			22.09	-0.21999999999999886	-0.21999999999999886	-9.159999999999995	-0.016871165644171682	-0.017015105005982814	-0.37662227612592636	12.56	-9.159999999999995
294969	12.84	12.34	12.8	12.44	10.95	MARR.MI	13.91	13.96	13.41	13.52	16.13	12.19	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		12.34							-1.0			21.84										-1.0			22.09	-0.3800000000000008	-0.3800000000000008	-9.539999999999996	-0.029641185647425905	-0.030089364181490604	-0.39509993096774765	12.34	-9.539999999999996
85924	12.78	12.42	12.44	12.7	11.18	MARR.MI	13.37	13.74	13.35	13.65	16.13	12.19	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	12.78								-1.0			21.84		13.35								-1.0			22.09	0.2599999999999998	0.2599999999999998	-9.279999999999996	0.020900321543408262	0.02068490615351211	-0.38245732502334373	12.34	-9.279999999999996
