volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
34409	0.56	0.53	0.53	0.55	0.55	ZEST.MI	0.63	0.67	0.63	0.65	0.67	0.46	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69							1.0			0.57	0.020000000000000018	0.020000000000000018	-0.16000000000000003	0.037735849056603765	0.037041271680349076	-0.2771382327466012	0.46	-0.16000000000000003
62340	0.57	0.55	0.55	0.57	0.57	ZEST.MI	0.65	0.67	0.65	0.67	0.67	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0	0.57								-1.0			0.69							1.0			0.57	0.019999999999999907	0.019999999999999907	-0.14000000000000012	0.036363636363636154	0.03571808260207903	-0.25085235030102315	0.46	-0.14000000000000012
4015	0.56	0.55	0.55	0.56	0.56	ZEST.MI	0.66	0.67	0.66	0.67	0.67	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0		0.55							-1.0			0.69							1.0			0.57	-0.009999999999999898	-0.009999999999999898	-0.15000000000000002	-0.01754385964912264	-0.01769957709940075	-0.26399529152381207	0.47	-0.15000000000000002
235380	0.59	0.54	0.54	0.57	0.57	ZEST.MI	0.67	0.73	0.67	0.7	0.73	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69							1.0			0.57	0.009999999999999898	0.009999999999999898	-0.14000000000000012	0.01785714285714257	0.017699577099400638	-0.25085235030102326	0.47	-0.14000000000000012
100790	0.59	0.56	0.57	0.58	0.58	ZEST.MI	0.7	0.73	0.69	0.72	0.73	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69	0.73						1.0			0.57	0.010000000000000009	0.010000000000000009	-0.13000000000000012	0.01754385964912286	0.01739174271186924	-0.23770940907823424	0.47	-0.13000000000000012
46400	0.6	0.58	0.58	0.58	0.58	ZEST.MI	0.7	0.71	0.69	0.69	0.73	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69		0.69					1.0			0.57	0.0	0.0	-0.13000000000000012	0.0	0.0	-0.23770940907823424	0.48	-0.13000000000000012
332452	0.62	0.58	0.58	0.61	0.61	ZEST.MI	0.71	0.76	0.7	0.74	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69							1.0		0.76	0.57	0.030000000000000027	0.030000000000000027	-0.10000000000000009	0.051724137931034475	0.050430853626891904	-0.19828058540986704	0.48	-0.10000000000000009
110199	0.62	0.59	0.59	0.61	0.61	ZEST.MI	0.71	0.75	0.71	0.73	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.10000000000000009	0.0	0.0	-0.19828058540986704	0.48	-0.10000000000000009
22400	0.62	0.59	0.62	0.61	0.61	ZEST.MI	0.75	0.75	0.72	0.74	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0	0.62								-1.0			0.69	0.75		0.75		0.75		1.0			0.57	0.0	0.0	-0.10000000000000009	0.0	0.0	-0.19828058540986704	0.48	-0.10000000000000009
154453	0.62	0.59	0.61	0.61	0.61	ZEST.MI	0.73	0.75	0.71	0.73	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.10000000000000009	0.0	0.0	-0.19828058540986704	0.48	-0.10000000000000009
34500	0.62	0.61	0.61	0.61	0.61	ZEST.MI	0.72	0.73	0.71	0.71	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	-1.0	-1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.10000000000000009	0.0	0.0	-0.19828058540986704	0.49	-0.10000000000000009
13900	0.61	0.6	0.6	0.61	0.61	ZEST.MI	0.7	0.71	0.69	0.71	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		0.6							-1.0			0.69		0.69					1.0			0.57	0.0	0.0	-0.10000000000000009	0.0	0.0	-0.19828058540986704	0.49	-0.10000000000000009
170403	0.63	0.61	0.61	0.61	0.61	ZEST.MI	0.71	0.72	0.71	0.71	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.63		0.63		0.63			0.61	-1.0		0.63	0.69	0.72						1.0			0.57	0.0	0.0	-0.10000000000000009	0.0	0.0	-0.19828058540986704	0.49	-0.10000000000000009
4423	0.61	0.61	0.61	0.61	0.61	ZEST.MI	0.69	0.69	0.69	0.69	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.10000000000000009	0.0	0.0	-0.19828058540986704	0.49	-0.10000000000000009
37914	0.6	0.6	0.6	0.6	0.6	ZEST.MI	0.69	0.69	0.68	0.68	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.1100000000000001	-0.016393442622950838	-0.016529301951210582	-0.21142352663265607	0.49	-0.1100000000000001
19300	0.61	0.59	0.61	0.6	0.6	ZEST.MI	0.68	0.68	0.66	0.67	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.1100000000000001	0.0	0.0	-0.21142352663265607	0.51	-0.1100000000000001
5200	0.59	0.59	0.59	0.59	0.59	ZEST.MI	0.65	0.65	0.64	0.64	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		0.59							-1.0			0.69							1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.1200000000000001	-0.01666666666666672	-0.01680711831638129	-0.2245664678554452	0.51	-0.1200000000000001
39014	0.61	0.6	0.6	0.6	0.6	ZEST.MI	0.63	0.65	0.63	0.63	0.76	0.46	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.61								-1.0			0.69							1.0			0.57	0.010000000000000009	0.010000000000000009	-0.1100000000000001	0.016949152542372836	0.01680711831638119	-0.21142352663265618	0.52	-0.1100000000000001
83447	0.61	0.56	0.61	0.58	0.58	ZEST.MI	0.64	0.64	0.59	0.61	0.76	0.46	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		0.56							-1.0			0.69							1.0			0.57	-0.020000000000000018	-0.020000000000000018	-0.13000000000000012	-0.033333333333333326	-0.03390155167568134	-0.23770940907823424	0.53	-0.13000000000000012
293964	0.62	0.57	0.59	0.58	0.58	ZEST.MI	0.61	0.64	0.59	0.59	0.76	0.46	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.62								-1.0			0.69							1.0			0.57	0.0	0.0	-0.13000000000000012	0.0	0.0	-0.23770940907823424	0.53	-0.13000000000000012
94867	0.58	0.57	0.58	0.57	0.57	ZEST.MI	0.59	0.59	0.58	0.59	0.76	0.46	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69		0.58					1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.14000000000000012	-0.017241379310344862	-0.01739174271186922	-0.2508523503010234	0.54	-0.14000000000000012
13744	0.57	0.57	0.57	0.57	0.57	ZEST.MI	0.59	0.59	0.59	0.59	0.76	0.46	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.14000000000000012	0.0	0.0	-0.2508523503010234	0.54	-0.14000000000000012
6000	0.57	0.57	0.57	0.57	0.57	ZEST.MI	0.6	0.6	0.6	0.6	0.76	0.46	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.14000000000000012	0.0	0.0	-0.2508523503010234	0.54	-0.14000000000000012
22500	0.57	0.56	0.57	0.57	0.57	ZEST.MI	0.63	0.63	0.62	0.63	0.76	0.46	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69	0.63						1.0			0.57	0.0	0.0	-0.14000000000000012	0.0	0.0	-0.2508523503010234	0.56	-0.14000000000000012
51734	0.57	0.56	0.57	0.57	0.57	ZEST.MI	0.62	0.63	0.61	0.63	0.76	0.46	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.14000000000000012	0.0	0.0	-0.2508523503010234	0.56	-0.14000000000000012
43950	0.59	0.56	0.56	0.57	0.57	ZEST.MI	0.61	0.64	0.61	0.62	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.14000000000000012	0.0	0.0	-0.2508523503010234	0.56	-0.14000000000000012
36724	0.57	0.56	0.56	0.56	0.56	ZEST.MI	0.59	0.6	0.59	0.6	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.56							-1.0			0.69		0.59					1.0			0.57	-0.009999999999999898	-0.009999999999999898	-0.15000000000000002	-0.01754385964912264	-0.01769957709940075	-0.2639952915238123	0.56	-0.15000000000000002
27000	0.57	0.56	0.56	0.57	0.57	ZEST.MI	0.6	0.6	0.59	0.6	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.57								-1.0			0.69							1.0			0.57	0.009999999999999898	0.009999999999999898	-0.14000000000000012	0.01785714285714257	0.017699577099400638	-0.2508523503010235	0.56	-0.14000000000000012
8500	0.57	0.56	0.56	0.57	0.57	ZEST.MI	0.6	0.61	0.6	0.61	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69	0.61						1.0			0.57	0.0	0.0	-0.14000000000000012	0.0	0.0	-0.2508523503010235	0.56	-0.14000000000000012
33350	0.57	0.55	0.56	0.55	0.55	ZEST.MI	0.6	0.6	0.58	0.58	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	-0.019999999999999907	-0.019999999999999907	-0.16000000000000003	-0.0350877192982455	-0.035718082602079114	-0.27713823274660143	0.55	-0.16000000000000003
29674	0.56	0.54	0.56	0.55	0.55	ZEST.MI	0.59	0.6	0.58	0.59	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.16000000000000003	0.0	0.0	-0.27713823274660143	0.54	-0.16000000000000003
20200	0.55	0.54	0.55	0.55	0.55	ZEST.MI	0.57	0.58	0.56	0.57	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69		0.56					1.0			0.57	0.0	0.0	-0.16000000000000003	0.0	0.0	-0.27713823274660143	0.54	-0.16000000000000003
31771	0.55	0.54	0.54	0.55	0.55	ZEST.MI	0.59	0.6	0.59	0.59	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.16000000000000003	0.0	0.0	-0.27713823274660143	0.54	-0.16000000000000003
6000	0.55	0.55	0.55	0.55	0.55	ZEST.MI	0.59	0.59	0.59	0.59	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69	0.59						1.0			0.57	0.0	0.0	-0.16000000000000003	0.0	0.0	-0.27713823274660143	0.54	-0.16000000000000003
7250	0.54	0.53	0.54	0.54	0.54	ZEST.MI	0.59	0.59	0.58	0.59	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.17000000000000004	-0.018181818181818188	-0.01834913866819654	-0.29028117396939057	0.53	-0.17000000000000004
0	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.58	0.58	0.58	0.58	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939057	0.53	-0.17000000000000004
20000	0.53	0.53	0.53	0.53	0.53	ZEST.MI	0.57	0.57	0.57	0.57	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.53							-1.0			0.69		0.57					1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.18000000000000005	-0.01851851851851849	-0.01869213301215252	-0.3034241151921796	0.53	-0.18000000000000005
6500	0.54	0.53	0.53	0.54	0.54	ZEST.MI	0.57	0.58	0.57	0.58	0.76	0.46	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69	0.58						1.0			0.57	0.010000000000000009	0.010000000000000009	-0.17000000000000004	0.018867924528301883	0.018692133012152546	-0.29028117396939046	0.53	-0.17000000000000004
5007	0.54	0.53	0.53	0.54	0.54	ZEST.MI	0.55	0.56	0.55	0.56	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69		0.55					1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939046	0.53	-0.17000000000000004
0	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.57	0.57	0.57	0.57	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939046	0.53	-0.17000000000000004
5000	0.55	0.54	0.54	0.55	0.55	ZEST.MI	0.56	0.57	0.56	0.57	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.55								-1.0			0.69	0.57						1.0			0.57	0.010000000000000009	0.010000000000000009	-0.16000000000000003	0.0185185185185186	0.018349138668196617	-0.27713823274660143	0.53	-0.16000000000000003
2000	0.55	0.54	0.54	0.55	0.55	ZEST.MI	0.56	0.57	0.56	0.57	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.16000000000000003	0.0	0.0	-0.27713823274660143	0.53	-0.16000000000000003
35080	0.54	0.53	0.53	0.54	0.54	ZEST.MI	0.56	0.56	0.55	0.56	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69		0.55					1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.17000000000000004	-0.018181818181818188	-0.01834913866819654	-0.29028117396939046	0.53	-0.17000000000000004
9819	0.54	0.53	0.53	0.54	0.54	ZEST.MI	0.56	0.57	0.56	0.57	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.53							-1.0			0.69	0.57						1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939046	0.53	-0.17000000000000004
7500	0.54	0.53	0.54	0.54	0.54	ZEST.MI	0.56	0.56	0.56	0.56	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.54								-1.0			0.69							1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939046	0.53	-0.17000000000000004
17116	0.54	0.52	0.53	0.52	0.52	ZEST.MI	0.55	0.56	0.54	0.54	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	-0.020000000000000018	-0.020000000000000018	-0.19000000000000006	-0.03703703703703709	-0.037740327982847086	-0.31656705641496863	0.52	-0.19000000000000006
25096	0.53	0.51	0.52	0.53	0.53	ZEST.MI	0.55	0.56	0.54	0.56	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.010000000000000009	0.010000000000000009	-0.18000000000000005	0.019230769230769162	0.01904819497069441	-0.3034241151921796	0.51	-0.18000000000000005
15665	0.54	0.51	0.52	0.53	0.53	ZEST.MI	0.54	0.55	0.53	0.54	0.76	0.46	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0		0.51		0.51					-1.0			0.69							1.0			0.57	0.0	0.0	-0.18000000000000005	0.0	0.0	-0.3034241151921796	0.51	-0.18000000000000005
0	0.53	0.53	0.53	0.53	0.53	ZEST.MI	0.54	0.54	0.54	0.54	0.76	0.46	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.18000000000000005	0.0	0.0	-0.3034241151921796	0.51	-0.18000000000000005
32150	0.53	0.51	0.53	0.53	0.53	ZEST.MI	0.54	0.54	0.52	0.54	0.76	0.46	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69		0.52		0.52		0.52	1.0			0.57	0.0	0.0	-0.18000000000000005	0.0	0.0	-0.3034241151921796	0.51	-0.18000000000000005
22468	0.53	0.52	0.52	0.53	0.53	ZEST.MI	0.52	0.53	0.52	0.53	0.76	0.46	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.18000000000000005	0.0	0.0	-0.3034241151921796	0.51	-0.18000000000000005
81200	0.56	0.53	0.53	0.55	0.55	ZEST.MI	0.53	0.56	0.53	0.55	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.020000000000000018	0.020000000000000018	-0.16000000000000003	0.037735849056603765	0.037041271680349076	-0.27713823274660143	0.51	-0.16000000000000003
29231	0.58	0.54	0.55	0.58	0.58	ZEST.MI	0.56	0.58	0.54	0.58	0.76	0.46	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.58		0.58						-1.0			0.69							1.0			0.57	0.029999999999999916	0.029999999999999916	-0.13000000000000012	0.05454545454545445	0.05310982531394833	-0.23770940907823435	0.51	-0.13000000000000012
92716	0.59	0.55	0.58	0.56	0.56	ZEST.MI	0.59	0.6	0.56	0.57	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	-0.019999999999999907	-0.019999999999999907	-0.15000000000000002	-0.0344827586206895	-0.03509131981126994	-0.2639952915238124	0.51	-0.15000000000000002
16704	0.58	0.54	0.56	0.58	0.58	ZEST.MI	0.58	0.59	0.56	0.59	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69	0.59						1.0			0.57	0.019999999999999907	0.019999999999999907	-0.13000000000000012	0.03571428571428559	0.03509131981126998	-0.23770940907823435	0.51	-0.13000000000000012
30690	0.57	0.55	0.56	0.56	0.56	ZEST.MI	0.58	0.59	0.57	0.58	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	-0.019999999999999907	-0.019999999999999907	-0.15000000000000002	-0.0344827586206895	-0.03509131981126994	-0.2639952915238123	0.51	-0.15000000000000002
16995	0.55	0.53	0.55	0.53	0.53	ZEST.MI	0.57	0.57	0.56	0.56	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69		0.56					1.0			0.57	-0.030000000000000027	-0.030000000000000027	-0.18000000000000005	-0.0535714285714286	-0.05505977718302743	-0.3034241151921795	0.51	-0.18000000000000005
0	0.53	0.53	0.53	0.53	0.53	ZEST.MI	0.56	0.56	0.56	0.56	0.76	0.46	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	1.0	1.0	1.0		0.53							-1.0			0.69							1.0			0.57	0.0	0.0	-0.18000000000000005	0.0	0.0	-0.3034241151921795	0.51	-0.18000000000000005
25309	0.56	0.53	0.53	0.56	0.56	ZEST.MI	0.58	0.61	0.57	0.61	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69							1.0			0.57	0.030000000000000027	0.030000000000000027	-0.15000000000000002	0.05660377358490565	0.05505977718302739	-0.2639952915238123	0.51	-0.15000000000000002
44590	0.57	0.53	0.54	0.57	0.57	ZEST.MI	0.59	0.61	0.58	0.61	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.69	0.61		0.61				1.0			0.57	0.009999999999999898	0.009999999999999898	-0.14000000000000012	0.01785714285714257	0.017699577099400638	-0.2508523503010235	0.51	-0.14000000000000012
60644	0.57	0.55	0.57	0.56	0.56	ZEST.MI	0.61	0.61	0.59	0.6	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0	0.57								-1.0			0.69							1.0			0.57	-0.009999999999999898	-0.009999999999999898	-0.15000000000000002	-0.01754385964912264	-0.01769957709940075	-0.2639952915238124	0.51	-0.15000000000000002
2770	0.55	0.55	0.55	0.55	0.55	ZEST.MI	0.58	0.58	0.58	0.58	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.16000000000000003	-0.017857142857142905	-0.018018505502678365	-0.27713823274660154	0.51	-0.16000000000000003
0	0.55	0.55	0.55	0.55	0.55	ZEST.MI	0.57	0.57	0.57	0.57	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0									-1.0			0.69		0.57					1.0			0.57	0.0	0.0	-0.16000000000000003	0.0	0.0	-0.27713823274660154	0.51	-0.16000000000000003
2103	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.58	0.58	0.58	0.58	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0									-1.0			0.69	0.58						1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.17000000000000004	-0.018181818181818188	-0.01834913866819654	-0.29028117396939057	0.51	-0.17000000000000004
0	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.58	0.58	0.58	0.58	0.76	0.46	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939057	0.51	-0.17000000000000004
9233	0.54	0.53	0.54	0.53	0.53	ZEST.MI	0.57	0.57	0.56	0.56	0.76	0.46	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0		0.53		0.53					-1.0			0.69		0.56					1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.18000000000000005	-0.01851851851851849	-0.01869213301215252	-0.3034241151921796	0.51	-0.18000000000000005
77941	0.57	0.52	0.53	0.57	0.57	ZEST.MI	0.55	0.58	0.54	0.58	0.76	0.46	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	0.039999999999999925	0.039999999999999925	-0.14000000000000012	0.07547169811320731	0.0727593542824281	-0.2508523503010235	0.51	-0.14000000000000012
61496	0.57	0.54	0.55	0.57	0.57	ZEST.MI	0.56	0.58	0.55	0.58	0.76	0.46	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	0.57								-1.0			0.69							1.0			0.57	0.0	0.0	-0.14000000000000012	0.0	0.0	-0.2508523503010235	0.51	-0.14000000000000012
15634	0.56	0.55	0.56	0.55	0.55	ZEST.MI	0.57	0.58	0.56	0.56	0.76	0.46	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69	0.58						1.0			0.57	-0.019999999999999907	-0.019999999999999907	-0.16000000000000003	-0.0350877192982455	-0.035718082602079114	-0.27713823274660154	0.51	-0.16000000000000003
0	0.55	0.55	0.55	0.55	0.55	ZEST.MI	0.57	0.57	0.57	0.57	0.76	0.46	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.16000000000000003	0.0	0.0	-0.27713823274660154	0.52	-0.16000000000000003
7650	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.56	0.57	0.56	0.57	0.76	0.46	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.17000000000000004	-0.018181818181818188	-0.01834913866819654	-0.29028117396939057	0.52	-0.17000000000000004
4000	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.57	0.57	0.56	0.56	0.76	0.49	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0		0.54							-1.0			0.69		0.56		0.56			1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939057	0.52	-0.17000000000000004
0	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.56	0.56	0.56	0.56	0.76	0.49	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939057	0.52	-0.17000000000000004
36295	0.56	0.54	0.54	0.54	0.54	ZEST.MI	0.57	0.59	0.56	0.57	0.76	0.5	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939057	0.52	-0.17000000000000004
23456	0.55	0.54	0.55	0.55	0.55	ZEST.MI	0.58	0.58	0.57	0.57	0.76	0.5	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	0.55								-1.0			0.69	0.58						1.0			0.57	0.010000000000000009	0.010000000000000009	-0.16000000000000003	0.0185185185185186	0.018349138668196617	-0.27713823274660154	0.52	-0.16000000000000003
6299	0.56	0.54	0.55	0.54	0.54	ZEST.MI	0.56	0.58	0.56	0.56	0.76	0.5	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69							1.0			0.57	-0.010000000000000009	-0.010000000000000009	-0.17000000000000004	-0.018181818181818188	-0.01834913866819654	-0.29028117396939057	0.52	-0.17000000000000004
0	0.54	0.54	0.54	0.54	0.54	ZEST.MI	0.56	0.56	0.56	0.56	0.76	0.51	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0									-1.0			0.69		0.56					1.0			0.57	0.0	0.0	-0.17000000000000004	0.0	0.0	-0.29028117396939057	0.52	-0.17000000000000004
