volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
42000	0.47	0.44	0.45	0.45	0.45	SEIF.MI	0.39	0.41	0.39	0.39	0.46	0.36	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.47								-1.0			0.78	0.41							-1.0			0.65	-0.0	-0.0	0.14000000000000007	-0.0	-0.0	0.3848441451809772	0.49	0.14000000000000007
98000	0.44	0.4	0.44	0.42	0.42	SEIF.MI	0.39	0.39	0.36	0.37	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.4		0.4					-1.0			0.78								-1.0			0.65	0.030000000000000027	0.030000000000000027	0.1700000000000001	0.06666666666666676	0.06899287148695156	0.48376158412247583	0.49	0.1700000000000001
26000	0.42	0.41	0.42	0.42	0.42	SEIF.MI	0.36	0.37	0.36	0.37	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.1700000000000001	-0.0	-0.0	0.48376158412247583	0.49	0.1700000000000001
14000	0.44	0.43	0.43	0.44	0.44	SEIF.MI	0.37	0.38	0.37	0.37	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78		0.37		0.37				-1.0			0.65	-0.020000000000000018	-0.020000000000000018	0.15000000000000008	-0.04761904761904767	-0.04652001563489291	0.4163178757532724	0.49	0.15000000000000008
0	0.44	0.44	0.44	0.44	0.44	SEIF.MI	0.37	0.37	0.37	0.37	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.44								-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.15000000000000008	-0.0	-0.0	0.4163178757532724	0.49	0.15000000000000008
8000	0.44	0.43	0.43	0.44	0.44	SEIF.MI	0.36	0.37	0.36	0.37	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.43							-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.15000000000000008	-0.0	-0.0	0.4163178757532724	0.49	0.15000000000000008
28000	0.43	0.42	0.43	0.43	0.43	SEIF.MI	0.37	0.37	0.36	0.37	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.1600000000000001	0.022727272727272707	0.02298951822469872	0.44925550077079013	0.49	0.1600000000000001
42000	0.46	0.44	0.44	0.45	0.45	SEIF.MI	0.38	0.4	0.38	0.39	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.020000000000000018	-0.020000000000000018	0.14000000000000007	-0.04651162790697683	-0.04546237407675741	0.3848441451809772	0.49	0.14000000000000007
34000	0.46	0.44	0.44	0.45	0.45	SEIF.MI	0.38	0.39	0.38	0.39	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.14000000000000007	-0.0	-0.0	0.3848441451809772	0.49	0.14000000000000007
0	0.45	0.45	0.45	0.45	0.45	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.14000000000000007	-0.0	-0.0	0.3848441451809772	0.49	0.14000000000000007
24000	0.46	0.45	0.45	0.46	0.46	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.46		0.46						-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.13000000000000006	-0.022222222222222143	-0.021978906718775167	0.35473883767704306	0.49	0.13000000000000006
44000	0.46	0.44	0.44	0.45	0.45	SEIF.MI	0.38	0.39	0.38	0.39	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.14000000000000007	0.021739130434782594	0.02197890671877523	0.3848441451809772	0.47	0.14000000000000007
20000	0.46	0.44	0.45	0.46	0.46	SEIF.MI	0.39	0.4	0.39	0.4	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78	0.4							-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.13000000000000006	-0.022222222222222143	-0.021978906718775167	0.35473883767704306	0.47	0.13000000000000006
16000	0.45	0.44	0.45	0.44	0.44	SEIF.MI	0.4	0.4	0.39	0.39	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78		0.39						-1.0			0.65	0.020000000000000018	0.020000000000000018	0.15000000000000008	0.0434782608695653	0.04445176257083392	0.4163178757532724	0.47	0.15000000000000008
14000	0.45	0.43	0.45	0.43	0.43	SEIF.MI	0.42	0.42	0.4	0.4	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.1600000000000001	0.022727272727272707	0.02298951822469872	0.44925550077079035	0.47	0.1600000000000001
0	0.43	0.43	0.43	0.43	0.43	SEIF.MI	0.41	0.41	0.41	0.41	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78	0.41							-1.0			0.65	-0.0	-0.0	0.1600000000000001	-0.0	-0.0	0.44925550077079035	0.47	0.1600000000000001
8000	0.43	0.43	0.43	0.43	0.43	SEIF.MI	0.42	0.42	0.41	0.41	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.1600000000000001	-0.0	-0.0	0.44925550077079035	0.47	0.1600000000000001
10000	0.42	0.42	0.42	0.42	0.42	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			0.78		0.39						-1.0			0.65	0.010000000000000009	0.010000000000000009	0.1700000000000001	0.023255813953488413	0.02353049741019416	0.48376158412247583	0.47	0.1700000000000001
12000	0.41	0.41	0.41	0.41	0.41	SEIF.MI	0.4	0.4	0.4	0.4	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.41							-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.1800000000000001	0.023809523809523836	0.02409755157906053	0.5199508910522925	0.47	0.1800000000000001
2000	0.41	0.41	0.41	0.41	0.41	SEIF.MI	0.4	0.4	0.4	0.4	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.1800000000000001	-0.0	-0.0	0.5199508910522925	0.47	0.1800000000000001
14000	0.44	0.42	0.42	0.42	0.42	SEIF.MI	0.4	0.42	0.4	0.4	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.44								-1.0			0.78	0.42		0.42					-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.1700000000000001	-0.024390243902439046	-0.024097551579060524	0.48376158412247583	0.46	0.1700000000000001
28000	0.42	0.41	0.41	0.42	0.42	SEIF.MI	0.39	0.4	0.39	0.4	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.1700000000000001	-0.0	-0.0	0.48376158412247583	0.46	0.1700000000000001
16000	0.41	0.4	0.4	0.41	0.41	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.4							-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.1800000000000001	0.023809523809523836	0.02409755157906053	0.5199508910522925	0.46	0.1800000000000001
10000	0.4	0.4	0.4	0.4	0.4	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.009999999999999953	0.009999999999999953	0.19000000000000006	0.024390243902438935	0.02469261259037141	0.5579496633285996	0.46	0.19000000000000006
4000	0.41	0.41	0.41	0.41	0.41	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.41								-1.0			0.78								-1.0			0.65	-0.009999999999999953	-0.009999999999999953	0.1800000000000001	-0.02499999999999991	-0.024692612590371414	0.5199508910522925	0.46	0.1800000000000001
6000	0.41	0.41	0.41	0.41	0.41	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.36	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.1800000000000001	-0.0	-0.0	0.5199508910522925	0.46	0.1800000000000001
24000	0.41	0.39	0.41	0.4	0.4	SEIF.MI	0.39	0.39	0.37	0.38	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.009999999999999953	0.009999999999999953	0.19000000000000006	0.024390243902438935	0.02469261259037141	0.5579496633285996	0.46	0.19000000000000006
42000	0.4	0.37	0.4	0.38	0.38	SEIF.MI	0.38	0.38	0.36	0.36	0.46	0.36	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.020000000000000018	0.020000000000000018	0.21000000000000008	0.050000000000000044	0.05129329438755058	0.6399470140301049	0.46	0.21000000000000008
44000	0.38	0.36	0.38	0.37	0.37	SEIF.MI	0.37	0.37	0.35	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78		0.35						-1.0			0.65	0.010000000000000009	0.010000000000000009	0.22000000000000008	0.02631578947368418	0.026668247082161294	0.6842699063011888	0.46	0.22000000000000008
14000	0.38	0.37	0.38	0.37	0.37	SEIF.MI	0.37	0.38	0.36	0.36	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.22000000000000008	-0.0	-0.0	0.6842699063011888	0.46	0.22000000000000008
20000	0.4	0.36	0.38	0.36	0.36	SEIF.MI	0.38	0.4	0.36	0.36	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78	0.4			0.36				-1.0			0.65	0.010000000000000009	0.010000000000000009	0.2300000000000001	0.027027027027027084	0.027398974188114503	0.7310551814762218	0.46	0.2300000000000001
0	0.36	0.36	0.36	0.36	0.36	SEIF.MI	0.37	0.37	0.37	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.36							-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.2300000000000001	-0.0	-0.0	0.7310551814762218	0.46	0.2300000000000001
16000	0.38	0.36	0.37	0.37	0.37	SEIF.MI	0.37	0.38	0.37	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.22000000000000008	-0.0277777777777779	-0.02739897418811456	0.6842699063011888	0.45	0.22000000000000008
0	0.37	0.37	0.37	0.37	0.37	SEIF.MI	0.36	0.36	0.36	0.36	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.37								-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.22000000000000008	-0.0	-0.0	0.6842699063011888	0.45	0.22000000000000008
6000	0.37	0.37	0.37	0.37	0.37	SEIF.MI	0.36	0.36	0.36	0.36	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.22000000000000008	-0.0	-0.0	0.6842699063011888	0.44	0.22000000000000008
4000	0.36	0.36	0.36	0.36	0.36	SEIF.MI	0.35	0.35	0.35	0.35	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.36		0.36					-1.0			0.78		0.35						-1.0			0.65	0.010000000000000009	0.010000000000000009	0.2300000000000001	0.027027027027027084	0.027398974188114503	0.7310551814762218	0.44	0.2300000000000001
10000	0.37	0.36	0.36	0.37	0.37	SEIF.MI	0.36	0.37	0.36	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.22000000000000008	-0.0277777777777779	-0.02739897418811456	0.6842699063011888	0.44	0.22000000000000008
0	0.37	0.37	0.37	0.37	0.37	SEIF.MI	0.37	0.37	0.37	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.22000000000000008	-0.0	-0.0	0.6842699063011888	0.44	0.22000000000000008
8000	0.37	0.37	0.37	0.37	0.37	SEIF.MI	0.38	0.38	0.38	0.38	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78	0.38							-1.0			0.65	-0.0	-0.0	0.22000000000000008	-0.0	-0.0	0.6842699063011888	0.44	0.22000000000000008
10000	0.37	0.36	0.36	0.37	0.37	SEIF.MI	0.36	0.38	0.36	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.22000000000000008	-0.0	-0.0	0.6842699063011888	0.44	0.22000000000000008
14000	0.37	0.37	0.37	0.37	0.37	SEIF.MI	0.37	0.37	0.37	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78		0.37						-1.0			0.65	-0.0	-0.0	0.22000000000000008	-0.0	-0.0	0.6842699063011888	0.42	0.22000000000000008
8000	0.38	0.38	0.38	0.38	0.38	SEIF.MI	0.37	0.37	0.37	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.38								-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.21000000000000008	-0.027027027027026973	-0.026668247082161273	0.6399470140301049	0.41	0.21000000000000008
20000	0.38	0.36	0.38	0.38	0.38	SEIF.MI	0.38	0.38	0.36	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.36							-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.21000000000000008	-0.0	-0.0	0.6399470140301049	0.41	0.21000000000000008
6000	0.38	0.38	0.38	0.38	0.38	SEIF.MI	0.38	0.38	0.38	0.38	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.21000000000000008	-0.0	-0.0	0.6399470140301049	0.41	0.21000000000000008
12000	0.38	0.38	0.38	0.38	0.38	SEIF.MI	0.38	0.38	0.38	0.38	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.21000000000000008	-0.0	-0.0	0.6399470140301049	0.41	0.21000000000000008
18000	0.39	0.38	0.38	0.39	0.39	SEIF.MI	0.38	0.38	0.37	0.38	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.39								-1.0			0.78	0.38							-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.20000000000000007	-0.026315789473684292	-0.025975486403260736	0.5978970905934355	0.41	0.20000000000000007
16000	0.39	0.37	0.39	0.39	0.39	SEIF.MI	0.38	0.38	0.37	0.38	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.37							-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.20000000000000007	-0.0	-0.0	0.5978970905934355	0.4	0.20000000000000007
2000	0.39	0.39	0.39	0.39	0.39	SEIF.MI	0.38	0.38	0.38	0.38	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.39								-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.20000000000000007	-0.0	-0.0	0.5978970905934355	0.4	0.20000000000000007
10000	0.39	0.39	0.39	0.39	0.39	SEIF.MI	0.37	0.37	0.37	0.37	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.20000000000000007	-0.0	-0.0	0.5978970905934355	0.4	0.20000000000000007
6000	0.39	0.38	0.38	0.39	0.39	SEIF.MI	0.35	0.36	0.35	0.36	0.46	0.35	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.38							-1.0			0.78		0.35						-1.0			0.65	-0.0	-0.0	0.20000000000000007	-0.0	-0.0	0.5978970905934355	0.4	0.20000000000000007
20000	0.39	0.38	0.39	0.38	0.38	SEIF.MI	0.37	0.37	0.36	0.36	0.46	0.35	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.21000000000000008	0.02564102564102566	0.025975486403260677	0.6399470140301049	0.39	0.21000000000000008
4000	0.39	0.39	0.39	0.39	0.39	SEIF.MI	0.37	0.37	0.37	0.37	0.46	0.35	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									-1.0			0.78	0.37							-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.20000000000000007	-0.026315789473684292	-0.025975486403260736	0.5978970905934353	0.39	0.20000000000000007
42000	0.4	0.38	0.38	0.4	0.4	SEIF.MI	0.35	0.37	0.35	0.37	0.46	0.35	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78		0.35						-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.19000000000000006	-0.025641025641025772	-0.02531780798429	0.5579496633285992	0.4	0.19000000000000006
32000	0.4	0.38	0.39	0.4	0.4	SEIF.MI	0.36	0.37	0.36	0.37	0.46	0.35	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.19000000000000006	-0.0	-0.0	0.5579496633285992	0.4	0.19000000000000006
64000	0.42	0.39	0.39	0.42	0.42	SEIF.MI	0.36	0.39	0.36	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.42								-1.0			0.78	0.39							-1.0			0.65	-0.019999999999999962	-0.019999999999999962	0.1700000000000001	-0.04999999999999982	-0.048790164169431834	0.48376158412247583	0.42	0.1700000000000001
24000	0.41	0.39	0.41	0.4	0.4	SEIF.MI	0.38	0.38	0.37	0.37	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.39							-1.0			0.78		0.37						-1.0			0.65	0.019999999999999962	0.019999999999999962	0.19000000000000006	0.04761904761904756	0.048790164169431945	0.5579496633285994	0.42	0.19000000000000006
28000	0.4	0.4	0.4	0.4	0.4	SEIF.MI	0.38	0.38	0.37	0.38	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.19000000000000006	-0.0	-0.0	0.5579496633285994	0.42	0.19000000000000006
2000	0.42	0.42	0.42	0.42	0.42	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.019999999999999962	-0.019999999999999962	0.1700000000000001	-0.04999999999999982	-0.048790164169431834	0.48376158412247583	0.42	0.1700000000000001
12000	0.43	0.42	0.42	0.43	0.43	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.1600000000000001	-0.023809523809523725	-0.023530497410194036	0.4492555007707906	0.43	0.1600000000000001
76000	0.43	0.41	0.43	0.43	0.43	SEIF.MI	0.39	0.39	0.38	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.1600000000000001	-0.0	-0.0	0.4492555007707906	0.43	0.1600000000000001
44000	0.43	0.42	0.43	0.43	0.43	SEIF.MI	0.39	0.4	0.38	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.43		0.43						-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.1600000000000001	-0.0	-0.0	0.4492555007707906	0.43	0.1600000000000001
30000	0.43	0.42	0.42	0.42	0.42	SEIF.MI	0.39	0.4	0.39	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.42							-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.1700000000000001	0.023255813953488413	0.02353049741019416	0.48376158412247605	0.43	0.1700000000000001
2000	0.43	0.43	0.43	0.43	0.43	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.43								-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.1600000000000001	-0.023809523809523725	-0.023530497410194036	0.4492555007707908	0.43	0.1600000000000001
4000	0.42	0.42	0.42	0.42	0.42	SEIF.MI	0.39	0.39	0.39	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.1700000000000001	0.023255813953488413	0.02353049741019416	0.4837615841224763	0.43	0.1700000000000001
14000	0.42	0.41	0.42	0.42	0.42	SEIF.MI	0.4	0.4	0.39	0.4	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78	0.4		0.4					-1.0			0.65	-0.0	-0.0	0.1700000000000001	-0.0	-0.0	0.4837615841224763	0.43	0.1700000000000001
24000	0.43	0.41	0.41	0.43	0.43	SEIF.MI	0.39	0.4	0.39	0.4	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.010000000000000009	-0.010000000000000009	0.1600000000000001	-0.023809523809523725	-0.023530497410194036	0.4492555007707908	0.43	0.1600000000000001
54000	0.43	0.41	0.42	0.41	0.41	SEIF.MI	0.4	0.4	0.39	0.39	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.020000000000000018	0.020000000000000018	0.1800000000000001	0.04651162790697683	0.047628048989254705	0.519950891052293	0.43	0.1800000000000001
16000	0.41	0.4	0.41	0.4	0.4	SEIF.MI	0.39	0.39	0.37	0.37	0.46	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78		0.37						-1.0			0.65	0.009999999999999953	0.009999999999999953	0.19000000000000006	0.024390243902438935	0.02469261259037141	0.5579496633286003	0.43	0.19000000000000006
26000	0.4	0.39	0.39	0.4	0.4	SEIF.MI	0.38	0.39	0.37	0.39	0.45	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.19000000000000006	-0.0	-0.0	0.5579496633286003	0.43	0.19000000000000006
0	0.4	0.4	0.4	0.4	0.4	SEIF.MI	0.39	0.39	0.39	0.39	0.45	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78	0.39							-1.0			0.65	-0.0	-0.0	0.19000000000000006	-0.0	-0.0	0.5579496633286003	0.43	0.19000000000000006
0	0.4	0.4	0.4	0.4	0.4	SEIF.MI	0.39	0.39	0.39	0.39	0.45	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.19000000000000006	-0.0	-0.0	0.5579496633286003	0.43	0.19000000000000006
4000	0.38	0.38	0.38	0.38	0.38	SEIF.MI	0.37	0.37	0.37	0.37	0.45	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.38							-1.0			0.78		0.37						-1.0			0.65	0.020000000000000018	0.020000000000000018	0.21000000000000008	0.050000000000000044	0.05129329438755058	0.6399470140301056	0.43	0.21000000000000008
2000	0.4	0.4	0.4	0.4	0.4	SEIF.MI	0.39	0.39	0.39	0.39	0.45	0.35	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.4								-1.0			0.78	0.39							-1.0			0.65	-0.020000000000000018	-0.020000000000000018	0.19000000000000006	-0.05263157894736836	-0.05129329438755048	0.5579496633286003	0.43	0.19000000000000006
12000	0.4	0.38	0.4	0.39	0.39	SEIF.MI	0.38	0.38	0.37	0.38	0.45	0.35	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	0.010000000000000009	0.010000000000000009	0.20000000000000007	0.025000000000000022	0.025317807984289897	0.5978970905934364	0.43	0.20000000000000007
2000	0.39	0.39	0.39	0.39	0.39	SEIF.MI	0.38	0.38	0.38	0.38	0.45	0.35	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.78								-1.0			0.65	-0.0	-0.0	0.20000000000000007	-0.0	-0.0	0.5978970905934364	0.43	0.20000000000000007
