date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2024-07-05 07:00:00	0	0.41	0.41	0.41	0.41	0.41	RKT.MI	0.31	0.31	0.31	0.31	0.59	0.31	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.46	-0.0	-0.0	-0.57	0.46	-0.46	0.0	0.0	29.07					1	-0.0	-0.0	0.49	-0.0	-0.0	1.54	0.49	0.0	0.0	66.68					0.0	0.0	0.16	0.0	0.0	0.47	0.16	0.0	0.0	24.08					0.0	0.0	0.44	0.0	0.0	1.53	0.44	0.01	0.01	51.93						-0.0	-0.0	-0.020000000000000073	-0.0	-0.0	0.068332997379561	-0.020000000000000073	0.008102296986161333	0.008061474316025219	73.66797038492963				
2024-07-08 07:00:00	0	0.41	0.41	0.41	0.41	0.41	RKT.MI	0.31	0.31	0.31	0.31	0.59	0.31	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.46	-0.0	-0.0	-0.57	0.45	-0.46	0.0	0.0	28.6					1	-0.0	-0.0	0.49	-0.0	-0.0	1.54	0.49	0.0	0.0	66.11					0.0	0.0	0.16	0.0	0.0	0.47	0.16	0.0	0.0	26.76					0.0	0.0	0.44	0.0	0.0	1.53	0.44	0.01	0.01	54.98						-0.0	-0.0	-0.020000000000000073	-0.0	-0.0	0.068332997379561	-0.020000000000000073	0.008350634349671465	0.008311640651108787	77.32578997927573				
2024-07-09 07:00:00	14000	0.4	0.4	0.4	0.4	0.4	RKT.MI	0.3	0.3	0.3	0.3	0.56	0.3	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	0.01	0.01	-0.45	0.02	0.02	-0.56	0.45	-0.45	0.0	0.0	28.43					1	0.01	0.01	0.5	0.02	0.02	1.6	0.5	0.0	0.0	65.91					-0.01	-0.01	0.15	-0.02	-0.02	0.43	0.15	0.0	0.0	27.04					-0.01	-0.01	0.43	-0.02	-0.02	1.47	0.43	0.01	0.01	55.39						0.009999999999999953	0.009999999999999953	-0.01000000000000012	0.024390243902438935	0.02469261259037141	0.09504132231404983	-0.01000000000000012	0.008821619389359048	0.00878411094487297	83.16743242350968				
2024-07-10 07:00:00	8000	0.4	0.4	0.4	0.4	0.4	RKT.MI	0.3	0.3	0.3	0.3	0.55	0.3	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.45	-0.0	-0.0	-0.56	0.45	-0.45	0.0	0.0	28.43					1	-0.0	-0.0	0.5	-0.0	-0.0	1.6	0.5	0.0	0.0	65.91					0.0	0.0	0.15	0.0	0.0	0.43	0.15	0.0	0.0	27.04					0.0	0.0	0.43	0.0	0.0	1.47	0.43	0.01	0.01	55.39						-0.0	-0.0	-0.01000000000000012	-0.0	-0.0	0.09504132231404983	-0.01000000000000012	0.008821619389359048	0.00878411094487297	83.16743242350968				
2024-07-11 07:00:00	12000	0.4	0.4	0.4	0.4	0.4	RKT.MI	0.3	0.3	0.3	0.3	0.55	0.3	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.45	-0.0	-0.0	-0.56	0.45	-0.45	0.0	0.0	32.88					1	-0.0	-0.0	0.5	-0.0	-0.0	1.6	0.5	0.0	0.0	74.06					0.0	0.0	0.15	0.0	0.0	0.43	0.15	0.0	0.0	25.53					0.0	0.0	0.43	0.0	0.0	1.47	0.43	0.01	0.01	54.51						-0.0	-0.0	-0.01000000000000012	-0.0	-0.0	0.09504132231404983	-0.01000000000000012	0.008465167950643336	0.00842922743304464	82.61198046222417				
2024-07-12 07:00:00	0	0.4	0.4	0.4	0.4	0.4	RKT.MI	0.29	0.29	0.29	0.29	0.55	0.29	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.45	-0.0	-0.0	-0.56	0.45	-0.45	0.0	0.0	35.75					1	-0.0	-0.0	0.5	-0.0	-0.0	1.6	0.5	0.0	0.0	78.78					0.0	0.0	0.15	0.0	0.0	0.43	0.15	0.0	0.0	24.97					0.0	0.0	0.43	0.0	0.0	1.47	0.43	0.01	0.01	54.19						-0.0	-0.0	-0.01000000000000012	-0.0	-0.0	0.09504132231404983	-0.01000000000000012	0.00834268487700921	0.008307275463523833	82.41199344147297				
2024-07-15 07:00:00	12000	0.4	0.39	0.4	0.39	0.39	RKT.MI	0.3	0.3	0.29	0.29	0.55	0.29	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	0.01	0.01	-0.44	0.03	0.03	-0.55	0.45	-0.44	0.0	0.0	36.48					1	0.01	0.01	0.51	0.03	0.03	1.67	0.51	0.0	0.0	79.64					-0.01	-0.01	0.14	-0.03	-0.03	0.4	0.14	0.0	0.0	21.7					-0.01	-0.01	0.42	-0.03	-0.03	1.4	0.42	0.01	0.01	50.32						0.010000000000000009	0.010000000000000009	-1.1102230246251565e-16	0.025000000000000022	0.025317807984289897	0.12311930493748702	-1.1102230246251565e-16	0.008542695560085101	0.008506416845652565	82.73608783996502				
2024-07-16 07:00:00	18000	0.38	0.38	0.38	0.38	0.38	RKT.MI	0.28	0.28	0.28	0.28	0.55	0.28	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	0.01	0.01	-0.43	0.03	0.03	-0.54	0.45	-0.43	0.0	0.0	41.14					1	0.01	0.01	0.52	0.03	0.03	1.74	0.52	0.01	0.01	87.67					-0.01	-0.01	0.13	-0.03	-0.03	0.36	0.13	0.0	0.0	17.22					-0.01	-0.01	0.41	-0.03	-0.03	1.34	0.41	0.0	0.0	45.81						0.010000000000000009	0.010000000000000009	0.009999999999999898	0.02564102564102566	0.025975486403260677	0.1526750761200526	0.009999999999999898	0.008497087185985675	0.008461007618067118	82.66330633359169				
2024-07-17 07:00:00	0	0.38	0.38	0.38	0.38	0.38	RKT.MI	0.28	0.28	0.28	0.28	0.55	0.28	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.43	-0.0	-0.0	-0.54	0.45	-0.43	0.0	0.0	44.17					1	-0.0	-0.0	0.52	-0.0	-0.0	1.74	0.52	0.01	0.01	92.86					0.0	0.0	0.13	0.0	0.0	0.36	0.13	0.0	0.0	16.54					0.0	0.0	0.41	0.0	0.0	1.34	0.41	0.0	0.0	45.41						-0.0	-0.0	0.009999999999999898	-0.0	-0.0	0.1526750761200526	0.009999999999999898	0.00836862907109861	0.008333107487159097	82.45476153447277				
2024-07-18 07:00:00	48000	0.37	0.35	0.37	0.36	0.36	RKT.MI	0.27	0.27	0.26	0.26	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46		0.26		0.26					-1.0			0.82	0.02	0.02	-0.41	0.05	0.05	-0.51	0.45	-0.41	0.01	0.01	45.47					1	0.02	0.02	0.54	0.05	0.05	1.89	0.54	0.01	0.01	94.26					-0.02	-0.02	0.11	-0.05	-0.05	0.29	0.11	0.0	0.0	12.13					-0.02	-0.02	0.39	-0.05	-0.05	1.22	0.39	0.0	0.0	39.96						0.020000000000000018	0.020000000000000018	0.029999999999999916	0.052631578947368474	0.05406722127027582	0.21671258034894447	0.029999999999999916	0.00879576011913379	0.00875836653867812	83.128408491008				
2024-07-19 07:00:00	10000	0.36	0.35	0.36	0.35	0.35	RKT.MI	0.27	0.27	0.26	0.26	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.35							-1.0			0.46									-1.0			0.82	0.01	0.01	-0.4	0.03	0.03	-0.5	0.45	-0.4	0.01	0.01	51.71					1	0.01	0.01	0.55	0.03	0.03	1.97	0.55	0.01	0.01	94.93					-0.01	-0.01	0.1	-0.03	-0.03	0.25	0.1	0.0	0.0	6.64					-0.01	-0.01	0.38	-0.03	-0.03	1.16	0.38	0.0	0.0	34.99						0.010000000000000009	0.010000000000000009	0.039999999999999925	0.02777777777777779	0.028170876966696335	0.25147579693034294	0.039999999999999925	0.008619906303518244	0.008583289213687673	82.8578304192093				
2024-07-22 07:00:00	34000	0.38	0.35	0.35	0.38	0.38	RKT.MI	0.26	0.28	0.26	0.28	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.03	-0.03	-0.43	-0.09	-0.08	-0.54	0.45	-0.43	0.01	0.01	48.2					1	-0.03	-0.03	0.52	-0.09	-0.08	1.74	0.52	0.01	0.01	80.61					0.03	0.03	0.13	0.09	0.08	0.36	0.13	0.0	0.0	8.88					0.03	0.03	0.41	0.09	0.08	1.34	0.41	0.0	0.0	36.31						-0.030000000000000027	-0.030000000000000027	0.009999999999999898	-0.08571428571428585	-0.08223809823697222	0.1526750761200526	0.009999999999999898	0.00795511738051613	0.007915501463484409	71.24344492826239				
2024-07-23 07:00:00	70000	0.39	0.36	0.38	0.39	0.39	RKT.MI	0.28	0.29	0.26	0.29	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.39								-1.0			0.46	0.29								-1.0			0.82	-0.01	-0.01	-0.44	-0.03	-0.03	-0.55	0.45	-0.44	0.01	0.01	44.56					1	-0.01	-0.01	0.51	-0.03	-0.03	1.67	0.51	0.01	0.01	75.04					0.01	0.01	0.14	0.03	0.03	0.4	0.14	0.0	0.0	10.03					0.01	0.01	0.42	0.03	0.03	1.4	0.42	0.0	0.0	36.99						-0.010000000000000009	-0.010000000000000009	-1.1102230246251565e-16	-0.026315789473684292	-0.025975486403260736	0.12311930493748702	-1.1102230246251565e-16	0.00768050627159319	0.007638622648109994	66.81297697370864				
2024-07-24 07:00:00	56000	0.39	0.36	0.39	0.36	0.36	RKT.MI	0.29	0.29	0.27	0.27	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	0.03	0.03	-0.41	0.08	0.08	-0.51	0.44	-0.41	0.01	0.01	49.21					1	0.03	0.03	0.54	0.08	0.08	1.89	0.54	0.01	0.01	76.9					-0.03	-0.03	0.11	-0.08	-0.08	0.29	0.11	0.0	0.0	4.33					-0.03	-0.03	0.39	-0.08	-0.08	1.22	0.39	0.0	0.0	30.4						0.030000000000000027	0.030000000000000027	0.029999999999999916	0.07692307692307698	0.0800427076735365	0.21671258034894425	0.029999999999999916	0.0081580926283088	0.008113796963029163	67.65857294513684				
2024-07-25 07:00:00	0	0.36	0.36	0.36	0.36	0.36	RKT.MI	0.27	0.27	0.27	0.27	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.36							-1.0			0.46		0.27							-1.0			0.82	-0.0	-0.0	-0.41	-0.0	-0.0	-0.51	0.43	-0.41	0.01	0.01	49.21					1	-0.0	-0.0	0.54	-0.0	-0.0	1.89	0.54	0.01	0.01	76.9					0.0	0.0	0.11	0.0	0.0	0.29	0.11	0.0	0.0	4.33					0.0	0.0	0.39	0.0	0.0	1.22	0.39	0.0	0.0	30.4						-0.0	-0.0	0.029999999999999916	-0.0	-0.0	0.21671258034894425	0.029999999999999916	0.0081580926283088	0.008113796963029163	67.65857294513684				
2024-07-26 07:00:00	0	0.36	0.36	0.36	0.36	0.36	RKT.MI	0.27	0.27	0.27	0.27	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.41	-0.0	-0.0	-0.51	0.42	-0.41	0.01	0.01	49.21					1	-0.0	-0.0	0.54	-0.0	-0.0	1.89	0.54	0.01	0.01	76.9					0.0	0.0	0.11	0.0	0.0	0.29	0.11	0.0	0.0	4.33					0.0	0.0	0.39	0.0	0.0	1.22	0.39	0.0	0.0	30.4						-0.0	-0.0	0.029999999999999916	-0.0	-0.0	0.21671258034894425	0.029999999999999916	0.0081580926283088	0.008113796963029163	67.65857294513684				
2024-07-29 07:00:00	2000	0.37	0.37	0.37	0.37	0.37	RKT.MI	0.28	0.28	0.28	0.28	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.37								-1.0			0.46	0.28								-1.0			0.82	-0.01	-0.01	-0.42	-0.03	-0.03	-0.53	0.42	-0.42	0.01	0.01	45.22					1	-0.01	-0.01	0.53	-0.03	-0.03	1.81	0.53	0.01	0.01	71.53					0.01	0.01	0.12	0.03	0.03	0.32	0.12	0.0	0.0	8.01					0.01	0.01	0.4	0.03	0.03	1.28	0.4	0.0	0.0	33.82						-0.010000000000000009	-0.010000000000000009	0.019999999999999907	-0.0277777777777779	-0.02739897418811456	0.18382845655572932	0.019999999999999907	0.008136517550332296	0.008091847076121761	66.78846081176913				
2024-07-30 07:00:00	0	0.37	0.37	0.37	0.37	0.37	RKT.MI	0.28	0.28	0.28	0.28	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.42	-0.0	-0.0	-0.53	0.42	-0.42	0.01	0.01	44.51					1	-0.0	-0.0	0.53	-0.0	-0.0	1.81	0.53	0.01	0.01	71.53					0.0	0.0	0.12	0.0	0.0	0.32	0.12	0.0	0.0	11.19					0.0	0.0	0.4	0.0	0.0	1.28	0.4	0.0	0.0	37.51						-0.0	-0.0	0.019999999999999907	-0.0	-0.0	0.18382845655572932	0.019999999999999907	0.008438323959838484	0.00839638830969247	72.02565648531935				
2024-07-31 07:00:00	8000	0.36	0.36	0.36	0.36	0.36	RKT.MI	0.27	0.27	0.27	0.27	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46		0.27							-1.0			0.82	0.01	0.01	-0.41	0.03	0.03	-0.51	0.41	-0.41	0.01	0.01	44.02					1	0.01	0.01	0.54	0.03	0.03	1.89	0.54	0.01	0.01	72.13					-0.01	-0.01	0.11	-0.03	-0.03	0.29	0.11	0.0	0.0	12.12					-0.01	-0.01	0.39	-0.03	-0.03	1.22	0.39	0.0	0.0	38.83						0.010000000000000009	0.010000000000000009	0.029999999999999916	0.027027027027027084	0.027398974188114503	0.21671258034894425	0.029999999999999916	0.008981777022481333	0.008942088045462038	79.67967487718184				
2024-08-01 07:00:00	0	0.36	0.36	0.36	0.36	0.36	RKT.MI	0.28	0.28	0.28	0.28	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.41	-0.0	-0.0	-0.51	0.41	-0.41	0.0	0.0	42.94					1	-0.0	-0.0	0.54	-0.0	-0.0	1.89	0.54	0.01	0.01	72.13					0.0	0.0	0.11	0.0	0.0	0.29	0.11	0.0	0.0	16.08					0.0	0.0	0.39	0.0	0.0	1.22	0.39	0.0	0.0	43.63						-0.0	-0.0	0.029999999999999916	-0.0	-0.0	0.21671258034894425	0.029999999999999916	0.009296588646850444	0.009259980468675266	87.53386298099252				
2024-08-02 07:00:00	0	0.36	0.36	0.36	0.36	0.36	RKT.MI	0.29	0.29	0.29	0.29	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46	0.29		0.29						-1.0			0.82	-0.0	-0.0	-0.41	-0.0	-0.0	-0.51	0.41	-0.41	0.0	0.0	42.57					1	-0.0	-0.0	0.54	-0.0	-0.0	1.89	0.54	0.01	0.01	72.13					0.0	0.0	0.11	0.0	0.0	0.29	0.11	0.0	0.0	18.69					0.0	0.0	0.39	0.0	0.0	1.22	0.39	0.01	0.01	46.53						-0.0	-0.0	0.029999999999999916	-0.0	-0.0	0.21671258034894425	0.029999999999999916	0.009540038865346533	0.009505335555950234	91.64239996888408				
2024-08-05 07:00:00	18000	0.35	0.34	0.35	0.34	0.34	RKT.MI	0.28	0.28	0.28	0.28	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	0.02	0.02	-0.39	0.06	0.06	-0.49	0.4	-0.39	0.0	0.0	42.51					1	0.02	0.02	0.56	0.06	0.06	2.06	0.56	0.01	0.01	73.27					-0.02	-0.02	0.09	-0.06	-0.06	0.22	0.09	0.0	0.0	18.81					-0.02	-0.02	0.37	-0.06	-0.06	1.1	0.37	0.01	0.01	46.7						0.019999999999999962	0.019999999999999962	0.04999999999999988	0.05555555555555547	0.05715841383994852	0.2882839086047644	0.04999999999999988	0.010328674326721184	0.010295488938226738	103.25123918889929				
2024-08-06 07:00:00	62000	0.36	0.33	0.34	0.34	0.34	RKT.MI	0.28	0.29	0.27	0.28	0.55	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.39	-0.0	-0.0	-0.49	0.4	-0.39	0.01	0.0	45.37					1	-0.0	-0.0	0.56	-0.0	-0.0	2.06	0.56	0.01	0.01	73.27					0.0	0.0	0.09	0.0	0.0	0.22	0.09	0.0	0.0	18.24					0.0	0.0	0.37	0.0	0.0	1.1	0.37	0.01	0.01	46.37						-0.0	-0.0	0.04999999999999988	-0.0	-0.0	0.2882839086047644	0.04999999999999988	0.010208964171467735	0.010176231990864038	103.11859047764237				
2024-08-07 07:00:00	96000	0.34	0.3	0.34	0.3	0.3	RKT.MI	0.27	0.27	0.24	0.24	0.55	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.3							-1.0			0.46		0.24							-1.0			0.82	0.04	0.04	-0.35	0.12	0.13	-0.42	0.4	-0.35	0.01	0.01	48.01					1	0.04	0.04	0.6	0.12	0.13	2.47	0.6	0.01	0.01	75.39					-0.04	-0.04	0.05	-0.12	-0.13	0.07	0.05	0.0	0.0	11.03					-0.04	-0.04	0.33	-0.12	-0.13	0.85	0.33	0.0	0.0	36.99						0.040000000000000036	0.040000000000000036	0.08999999999999991	0.11764705882352955	0.12516314295400616	0.4600550964187331	0.08999999999999991	0.011235301943690587	0.011198583890705383	104.17342383343154				
2024-08-08 07:00:00	118000	0.34	0.32	0.33	0.33	0.33	RKT.MI	0.26	0.27	0.26	0.26	0.51	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.34								-1.0			0.46	0.27								-1.0			0.82	-0.03	-0.03	-0.38	-0.1	-0.1	-0.47	0.4	-0.38	0.01	0.01	40.34					1	-0.03	-0.03	0.57	-0.1	-0.1	2.15	0.57	0.01	0.01	64.06					0.03	0.03	0.08	0.1	0.1	0.18	0.08	0.0	0.0	14.57					0.03	0.03	0.36	0.1	0.1	1.03	0.36	0.01	0.01	39.08						-0.030000000000000027	-0.030000000000000027	0.05999999999999989	-0.10000000000000009	-0.09531017980432493	0.3273228149261209	0.05999999999999989	0.010830970404371096	0.010789325332427158	88.49540958902729				
2024-08-09 07:00:00	2000	0.33	0.33	0.33	0.33	0.33	RKT.MI	0.26	0.26	0.26	0.26	0.5	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.38	-0.0	-0.0	-0.47	0.4	-0.38	0.01	0.01	40.34					1	-0.0	-0.0	0.57	-0.0	-0.0	2.15	0.57	0.01	0.01	64.06					0.0	0.0	0.08	0.0	0.0	0.18	0.08	0.0	0.0	14.57					0.0	0.0	0.36	0.0	0.0	1.03	0.36	0.01	0.01	39.08						-0.0	-0.0	0.05999999999999989	-0.0	-0.0	0.3273228149261209	0.05999999999999989	0.010830970404371096	0.010789325332427158	88.49540958902729				
2024-08-12 07:00:00	6000	0.32	0.32	0.32	0.32	0.32	RKT.MI	0.25	0.25	0.25	0.25	0.5	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.32							-1.0			0.46		0.25							-1.0			0.82	0.01	0.01	-0.37	0.03	0.03	-0.45	0.39	-0.37	0.01	0.01	45.31					1	0.01	0.01	0.58	0.03	0.03	2.25	0.58	0.01	0.01	70.63					-0.01	-0.01	0.07	-0.03	-0.03	0.15	0.07	0.0	0.0	10.07					-0.01	-0.01	0.35	-0.03	-0.03	0.97	0.35	0.0	0.0	34.81						0.010000000000000009	0.010000000000000009	0.0699999999999999	0.030303030303030276	0.03077165866675366	0.36880165289256217	0.0699999999999999	0.010714745313799996	0.010673609760285085	88.37712588582265				
2024-08-13 07:00:00	6000	0.33	0.32	0.32	0.33	0.33	RKT.MI	0.25	0.26	0.25	0.26	0.5	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46	0.26								-1.0			0.82	-0.01	-0.01	-0.38	-0.03	-0.03	-0.47	0.39	-0.38	0.01	0.01	41.16					1	-0.01	-0.01	0.57	-0.03	-0.03	2.15	0.57	0.01	0.01	65.34					0.01	0.01	0.08	0.03	0.03	0.18	0.08	0.0	0.0	14.06					0.01	0.01	0.36	0.03	0.03	1.03	0.36	0.01	0.01	38.77						-0.010000000000000009	-0.010000000000000009	0.05999999999999989	-0.03125	-0.030771658666753687	0.3273228149261209	0.05999999999999989	0.010713859326374288	0.010672707071603282	88.31849025390538				
2024-08-14 07:00:00	0	0.33	0.33	0.33	0.33	0.33	RKT.MI	0.26	0.26	0.26	0.26	0.48	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.33								-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.38	-0.0	-0.0	-0.47	0.39	-0.38	0.01	0.01	44.72					1	-0.0	-0.0	0.57	-0.0	-0.0	2.15	0.57	0.01	0.01	70.14					0.0	0.0	0.08	0.0	0.0	0.18	0.08	0.0	0.0	12.98					0.0	0.0	0.36	0.0	0.0	1.03	0.36	0.0	0.0	38.12						-0.0	-0.0	0.05999999999999989	-0.0	-0.0	0.3273228149261209	0.05999999999999989	0.010468385995462123	0.010428299873820102	88.06113511965935				
2024-08-16 07:00:00	8000	0.33	0.33	0.33	0.33	0.33	RKT.MI	0.25	0.25	0.25	0.25	0.48	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.38	-0.0	-0.0	-0.47	0.39	-0.38	0.01	0.01	44.43					1	-0.0	-0.0	0.57	-0.0	-0.0	2.15	0.57	0.01	0.01	69.91					0.0	0.0	0.08	0.0	0.0	0.18	0.08	0.0	0.0	15.36					0.0	0.0	0.36	0.0	0.0	1.03	0.36	0.01	0.01	40.71						-0.0	-0.0	0.05999999999999989	-0.0	-0.0	0.3273228149261209	0.05999999999999989	0.010724221879275487	0.010686289714589847	91.96209712040834				
2024-08-19 07:00:00	80000	0.35	0.32	0.34	0.32	0.32	RKT.MI	0.26	0.27	0.24	0.24	0.46	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	0.01	0.01	-0.37	0.03	0.03	-0.45	0.39	-0.37	0.01	0.01	48.74					1	0.01	0.01	0.58	0.03	0.03	2.25	0.58	0.01	0.01	75.49					-0.01	-0.01	0.07	-0.03	-0.03	0.15	0.07	0.0	0.0	11.23					-0.01	-0.01	0.35	-0.03	-0.03	0.97	0.35	0.0	0.0	36.62						0.010000000000000009	0.010000000000000009	0.0699999999999999	0.030303030303030276	0.03077165866675366	0.36880165289256217	0.0699999999999999	0.010724221879275485	0.010686289714589847	91.96209712040834				
2024-08-20 07:00:00	14000	0.33	0.32	0.33	0.32	0.32	RKT.MI	0.25	0.25	0.25	0.25	0.46	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.46									-1.0			0.82	-0.0	-0.0	-0.37	-0.0	-0.0	-0.45	0.39	-0.37	0.01	0.01	52.72					1	-0.0	-0.0	0.58	-0.0	-0.0	2.25	0.58	0.01	0.01	81.02					0.0	0.0	0.07	0.0	0.0	0.15	0.07	0.0	0.0	9.94					0.0	0.0	0.35	0.0	0.0	0.97	0.35	0.0	0.0	35.87						-0.0	-0.0	0.0699999999999999	-0.0	-0.0	0.36880165289256217	0.0699999999999999	0.010463882553095927	0.01042700024766452	91.6957362454867				
