volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
23000	1.76	1.7	1.7	1.74	1.73	UD.MI	1.3	1.34	1.3	1.33	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0			1.76									1.0			1.57	1.34												0.0	0.0	0.0	0.0	0.0	0.0		0.0
22000	1.71	1.64	1.7	1.71	1.7	UD.MI	1.31	1.32	1.26	1.32	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0				1.64		1.64						1.0			1.57		1.26		1.26									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
0	1.71	1.71	1.71	1.71	1.7	UD.MI	1.32	1.32	1.32	1.32	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
40000	1.84	1.73	1.73	1.8	1.79	UD.MI	1.32	1.4	1.32	1.37	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
60000	1.93	1.75	1.8	1.92	1.91	UD.MI	1.39	1.49	1.36	1.49	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
50000	1.93	1.84	1.93	1.9	1.89	UD.MI	1.5	1.5	1.43	1.48	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0												1.0			1.57	1.5												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
39000	1.92	1.89	1.92	1.9	1.89	UD.MI	1.47	1.47	1.45	1.46	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0			1.92		1.92							1.0			1.57		1.45											0.0	0.0	0.0	0.0	0.0	0.0		0.0
45000	1.96	1.86	1.9	1.88	1.86	UD.MI	1.48	1.53	1.45	1.46	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0												1.0			1.57	1.53		1.53										-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
32000	1.89	1.84	1.84	1.88	1.87	UD.MI	1.41	1.45	1.41	1.44	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
42000	1.85	1.75	1.85	1.8	1.79	UD.MI	1.41	1.41	1.34	1.37	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0				1.75								1.0			1.57		1.34		1.34									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
15000	1.86	1.83	1.83	1.86	1.85	UD.MI	1.4	1.42	1.4	1.42	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0												1.0			1.57	1.42												0.0	0.0	0.0	0.0	0.0	0.0		0.0
7000	1.85	1.85	1.85	1.85	1.84	UD.MI	1.41	1.41	1.41	1.41	1.64	1.15	0.0	1.0	1.0	1	-1.0			-1.0												1.0			1.57													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
0	1.85	1.85	1.85	1.85	1.84	UD.MI	1.4	1.4	1.4	1.4	1.64	1.15	0.0	1.0	1.0	1	1.0			-1.0												1.0			1.57		1.4											0.0	0.0	0.0	0.0	0.0	0.0		0.0
