date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2023-05-25 07:00:00	4700	17.1	15.8	16.5	16.4	15.95	FVI.MI	13.88	14.38	13.29	13.79	14.52	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9	14.38		14.38		14.38					0.0			14.52
2023-05-26 07:00:00	200	16.3	16.3	16.3	16.3	15.85	FVI.MI	13.55	13.55	13.55	13.55	14.52	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-05-29 07:00:00	100	16.1	16.1	16.1	16.1	15.66	FVI.MI	13.43	13.43	13.43	13.43	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		16.1							1.0			13.9		13.43								0.0			14.52
2023-05-30 07:00:00	0	16.1	16.1	16.1	16.1	15.66	FVI.MI	13.46	13.46	13.46	13.46	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-05-31 07:00:00	1000	16.7	16.5	16.6	16.5	16.05	FVI.MI	14.15	14.24	14.07	14.07	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	16.7								1.0			13.9	14.24									0.0			14.52
2023-06-01 07:00:00	500	16.5	16.5	16.5	16.5	16.05	FVI.MI	13.79	13.79	13.79	13.79	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-06-02 07:00:00	100	16.5	16.5	16.5	16.5	16.05	FVI.MI	13.54	13.54	13.54	13.54	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-06-05 07:00:00	200	16.3	16.3	16.3	16.3	15.85	FVI.MI	13.48	13.48	13.48	13.48	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		16.3							1.0			13.9		13.48								0.0			14.52
2023-06-06 07:00:00	100	16.6	16.6	16.6	16.6	16.15	FVI.MI	13.64	13.64	13.64	13.64	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9	13.64									0.0			14.52
2023-06-07 07:00:00	0	16.6	16.6	16.6	16.6	16.15	FVI.MI	13.63	13.63	13.63	13.63	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-06-08 07:00:00	0	16.6	16.6	16.6	16.6	16.15	FVI.MI	13.52	13.52	13.52	13.52	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	16.6								1.0			13.9		13.52								0.0			14.52
2023-06-09 07:00:00	0	16.6	16.6	16.6	16.6	16.15	FVI.MI	13.57	13.57	13.57	13.57	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9	13.57									0.0			14.52
2023-06-12 07:00:00	0	16.6	16.6	16.6	16.6	16.15	FVI.MI	13.45	13.45	13.45	13.45	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-06-13 07:00:00	300	16.2	16.2	16.2	16.2	15.76	FVI.MI	13.05	13.05	13.05	13.05	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-06-14 07:00:00	100	16.2	16.2	16.2	16.2	15.76	FVI.MI	12.94	12.94	12.94	12.94	14.38	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		16.2		16.2					1.0			13.9		12.94								0.0			14.52
