date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch
2017-09-14 07:00:00	3315	0.22	0.21	0.21	0.22	0.22	MON.MI	0.2	0.2	0.2	0.2	0.25	0.18	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-09-15 07:00:00	3200	0.21	0.21	0.21	0.21	0.21	MON.MI	0.2	0.2	0.2	0.2	0.25	0.18	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-09-18 07:00:00	53253	0.22	0.21	0.21	0.21	0.21	MON.MI	0.2	0.21	0.2	0.2	0.25	0.18	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.22		0.22					0.0			0.18								-1.0			0.24
2017-09-19 07:00:00	20236	0.22	0.21	0.21	0.22	0.22	MON.MI	0.2	0.2	0.2	0.2	0.25	0.18	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-09-20 07:00:00	12920	0.21	0.21	0.21	0.21	0.21	MON.MI	0.2	0.2	0.19	0.19	0.25	0.18	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-09-21 07:00:00	8480	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.21						0.0			0.18		0.19						-1.0			0.24
2017-09-22 07:00:00	114151	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.2	0.19	0.19	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-09-25 07:00:00	23019	0.21	0.21	0.21	0.21	0.21	MON.MI	0.2	0.2	0.19	0.2	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-09-26 07:00:00	0	0.21	0.21	0.21	0.21	0.21	MON.MI	0.2	0.2	0.2	0.2	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18	0.2							-1.0			0.24
2017-09-27 07:00:00	51000	0.22	0.21	0.21	0.22	0.22	MON.MI	0.2	0.2	0.19	0.2	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.22							0.0			0.18								-1.0			0.24
2017-09-28 07:00:00	26009	0.22	0.21	0.22	0.21	0.21	MON.MI	0.2	0.2	0.19	0.19	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18		0.19						-1.0			0.24
2017-09-29 07:00:00	77540	0.22	0.21	0.21	0.21	0.21	MON.MI	0.19	0.2	0.19	0.2	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18	0.2							-1.0			0.24
2017-10-02 07:00:00	9397	0.22	0.21	0.22	0.21	0.21	MON.MI	0.2	0.2	0.19	0.19	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18		0.19						-1.0			0.24
2017-10-03 07:00:00	5009	0.22	0.21	0.21	0.22	0.22	MON.MI	0.2	0.2	0.19	0.2	0.25	0.18	1.0	1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18	0.2							-1.0			0.24
2017-10-04 07:00:00	372316	0.21	0.2	0.2	0.21	0.21	MON.MI	0.19	0.2	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-05 07:00:00	76512	0.21	0.2	0.21	0.21	0.21	MON.MI	0.19	0.2	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-06 07:00:00	0	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-09 07:00:00	30563	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18		0.19						-1.0			0.24
2017-10-10 07:00:00	28910	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.2		0.2				0.0			0.18								-1.0			0.24
2017-10-11 07:00:00	15001	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-12 07:00:00	7500	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-13 07:00:00	211494	0.21	0.2	0.2	0.21	0.21	MON.MI	0.19	0.2	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-16 07:00:00	216309	0.22	0.21	0.21	0.21	0.21	MON.MI	0.2	0.2	0.19	0.2	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18	0.2							-1.0			0.24
2017-10-17 07:00:00	160789	0.21	0.21	0.21	0.21	0.21	MON.MI	0.2	0.2	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.21							0.0			0.18								-1.0			0.24
2017-10-18 07:00:00	15347	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-19 07:00:00	61211	0.21	0.2	0.21	0.2	0.2	MON.MI	0.2	0.2	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.24
2017-10-20 07:00:00	31553	0.21	0.2	0.21	0.2	0.2	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.2						0.0			0.18								-1.0			0.24
2017-10-23 07:00:00	23570	0.21	0.2	0.2	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0								0.0			0.18		0.19						-1.0			0.24
2017-10-24 07:00:00	500	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-10-25 07:00:00	1500	0.21	0.2	0.2	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-10-26 07:00:00	111760	0.21	0.2	0.21	0.21	0.21	MON.MI	0.19	0.19	0.18	0.19	0.25	0.18	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-10-27 07:00:00	103512	0.21	0.2	0.21	0.21	0.21	MON.MI	0.19	0.19	0.18	0.19	0.25	0.18	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-10-30 08:00:00	18516	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-10-31 08:00:00	730638	0.23	0.21	0.21	0.21	0.21	MON.MI	0.19	0.21	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.23		0.23					0.0			0.18	0.21		0.21					-1.0			0.24
2017-11-01 08:00:00	61963	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-02 08:00:00	40038	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.18	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-03 08:00:00	5932	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-06 08:00:00	33659	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-07 08:00:00	27483	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-08 08:00:00	6730	0.21	0.21	0.21	0.21	0.21	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-09 08:00:00	32260	0.21	0.2	0.21	0.21	0.21	MON.MI	0.19	0.19	0.18	0.19	0.25	0.18	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-10 08:00:00	127808	0.21	0.2	0.21	0.2	0.2	MON.MI	0.19	0.19	0.18	0.19	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-13 08:00:00	54138	0.21	0.2	0.2	0.2	0.2	MON.MI	0.18	0.19	0.18	0.19	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-11-14 08:00:00	40656	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.18	0.19	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-15 08:00:00	17500	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-16 08:00:00	18500	0.2	0.19	0.2	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18		0.18						-1.0			0.24
2017-11-17 08:00:00	16000	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.19	0.19	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18	0.19							-1.0			0.24
2017-11-20 08:00:00	5609	0.2	0.2	0.2	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-21 08:00:00	41959	0.2	0.2	0.2	0.2	0.2	MON.MI	0.19	0.19	0.18	0.18	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-22 08:00:00	20925	0.2	0.19	0.2	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18		0.18						-1.0			0.24
2017-11-23 08:00:00	86730	0.21	0.19	0.2	0.2	0.2	MON.MI	0.18	0.19	0.18	0.18	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-24 08:00:00	4070	0.2	0.2	0.2	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.25	0.18	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-27 08:00:00	18293	0.2	0.19	0.2	0.2	0.2	MON.MI	0.19	0.19	0.18	0.18	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-28 08:00:00	19484	0.2	0.19	0.2	0.2	0.2	MON.MI	0.18	0.19	0.18	0.19	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18	0.19							-1.0			0.24
2017-11-29 08:00:00	40500	0.2	0.2	0.2	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-11-30 08:00:00	71428	0.2	0.19	0.2	0.2	0.2	MON.MI	0.18	0.19	0.18	0.18	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18		0.18						-1.0			0.24
2017-12-01 08:00:00	30000	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.19						0.0			0.18								-1.0			0.24
2017-12-04 08:00:00	14003	0.2	0.19	0.19	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-12-05 08:00:00	149962	0.2	0.2	0.2	0.2	0.2	MON.MI	0.18	0.19	0.18	0.19	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18	0.19							-1.0			0.24
2017-12-06 08:00:00	17000	0.2	0.19	0.2	0.19	0.19	MON.MI	0.18	0.19	0.18	0.18	0.25	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.2							0.0			0.18								-1.0			0.24
2017-12-07 08:00:00	29997	0.2	0.19	0.2	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.23	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-12-08 08:00:00	3000	0.2	0.2	0.2	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-12-11 08:00:00	38494	0.2	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-12-12 08:00:00	7500	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-12-13 08:00:00	24476	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-12-14 08:00:00	968	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0								0.0			0.18								-1.0			0.24
2017-12-15 08:00:00	27129	0.2	0.19	0.2	0.19	0.19	MON.MI	0.18	0.19	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-12-18 08:00:00	11002	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.19						0.0			0.18		0.18						-1.0			0.24
2017-12-19 08:00:00	13695	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-12-20 08:00:00	0	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-12-21 08:00:00	1833	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-12-22 08:00:00	3050	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-12-27 08:00:00	7002	0.2	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.2							0.0			0.18								-1.0			0.24
2017-12-28 08:00:00	32480	0.2	0.19	0.19	0.19	0.19	MON.MI	0.18	0.19	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2017-12-29 08:00:00	2000	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.19		0.19		0.19		0.0			0.18								-1.0			0.24
2018-01-02 08:00:00	5001	0.19	0.19	0.19	0.19	0.19	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-03 08:00:00	5771	0.2	0.19	0.19	0.2	0.2	MON.MI	0.18	0.19	0.18	0.19	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18	0.19							-1.0			0.24
2018-01-04 08:00:00	85173	0.2	0.19	0.2	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18		0.18						-1.0			0.24
2018-01-05 08:00:00	133745	0.21	0.19	0.19	0.2	0.2	MON.MI	0.18	0.19	0.18	0.19	0.22	0.18	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18	0.19							-1.0			0.24
2018-01-08 08:00:00	27000	0.2	0.2	0.2	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-09 08:00:00	12531	0.2	0.2	0.2	0.2	0.2	MON.MI	0.18	0.18	0.18	0.18	0.22	0.18	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-10 08:00:00	26000	0.2	0.19	0.2	0.19	0.19	MON.MI	0.18	0.18	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18		0.17						-1.0			0.24
2018-01-11 08:00:00	142637	0.2	0.19	0.19	0.2	0.2	MON.MI	0.17	0.18	0.17	0.18	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18	0.18			0.17		0.17		-1.0			0.24
2018-01-12 08:00:00	199418	0.2	0.19	0.2	0.19	0.19	MON.MI	0.18	0.18	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-15 08:00:00	3000	0.2	0.2	0.2	0.2	0.2	MON.MI	0.17	0.17	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-16 08:00:00	34000	0.2	0.19	0.2	0.19	0.19	MON.MI	0.17	0.17	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-17 08:00:00	1719	0.2	0.2	0.2	0.2	0.2	MON.MI	0.17	0.17	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18		0.17						-1.0			0.24
2018-01-18 08:00:00	22671	0.2	0.2	0.2	0.2	0.2	MON.MI	0.17	0.17	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-19 08:00:00	10000	0.2	0.2	0.2	0.2	0.2	MON.MI	0.17	0.17	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-22 08:00:00	0	0.2	0.2	0.2	0.2	0.2	MON.MI	0.17	0.17	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-23 08:00:00	180930	0.2	0.19	0.19	0.2	0.2	MON.MI	0.17	0.17	0.17	0.17	0.22	0.17	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-24 08:00:00	1265171	0.23	0.2	0.2	0.23	0.23	MON.MI	0.18	0.2	0.18	0.2	0.21	0.17	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-25 08:00:00	4724713	0.25	0.22	0.24	0.22	0.22	MON.MI	0.21	0.22	0.19	0.2	0.22	0.17	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.25							0.0			0.18	0.22							-1.0			0.24
2018-01-26 08:00:00	1788177	0.23	0.21	0.23	0.22	0.22	MON.MI	0.2	0.2	0.18	0.19	0.22	0.17	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.21						0.0			0.18		0.18						-1.0			0.24
2018-01-29 08:00:00	1674637	0.26	0.21	0.22	0.26	0.26	MON.MI	0.19	0.23	0.19	0.23	0.23	0.17	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-30 08:00:00	5098251	0.28	0.25	0.25	0.25	0.25	MON.MI	0.23	0.25	0.22	0.22	0.25	0.17	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-01-31 08:00:00	3076540	0.28	0.25	0.25	0.28	0.28	MON.MI	0.22	0.25	0.22	0.25	0.25	0.17	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.24
2018-02-01 08:00:00	3788630	0.3	0.27	0.28	0.29	0.29	MON.MI	0.25	0.26	0.24	0.25	0.26	0.17	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.3		0.3		0.3			0.0			0.18								-1.0			0.24
2018-02-02 08:00:00	2819902	0.31	0.28	0.29	0.29	0.29	MON.MI	0.26	0.27	0.25	0.26	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	-1.0	-1.0	1.0								0.0		0.31	0.18	0.27		0.27		0.27			-1.0			0.27
2018-02-05 08:00:00	1438727	0.29	0.27	0.29	0.28	0.28	MON.MI	0.26	0.26	0.24	0.26	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	-1.0	-1.0	1.0								0.0			0.18								-1.0			0.27
2018-02-06 08:00:00	758078	0.28	0.26	0.27	0.27	0.27	MON.MI	0.25	0.26	0.24	0.25	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	-1.0	-1.0	1.0		0.26						0.0			0.18								-1.0			0.27
2018-02-07 08:00:00	627162	0.29	0.27	0.28	0.28	0.28	MON.MI	0.25	0.26	0.25	0.25	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.29							0.0			0.18								-1.0			0.27
2018-02-08 08:00:00	421947	0.28	0.26	0.28	0.27	0.27	MON.MI	0.26	0.26	0.24	0.25	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.27
2018-02-09 08:00:00	440163	0.27	0.25	0.27	0.26	0.26	MON.MI	0.25	0.25	0.24	0.24	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.27
2018-02-12 08:00:00	195453	0.26	0.25	0.26	0.25	0.25	MON.MI	0.25	0.25	0.23	0.23	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0								0.0			0.18								-1.0			0.27
2018-02-13 08:00:00	410932	0.26	0.24	0.25	0.24	0.24	MON.MI	0.24	0.25	0.23	0.23	0.27	0.17	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.24						0.0			0.18								-1.0			0.27
